[2022-06-21 06:10:57,310][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 06:10:57,310][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=2e-05, dropout=0.4, batch_size=64, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 06:11:33,976][run.py][line:158][INFO] Epoch: 1, train_loss: 0.9766, train_acc: 79.23, train_micro_fscore: 0.37, train_macro_fscore: 12.87, valid_loss: 0.3537, valid_acc: 88.75, valid_micro_fscore: 12.99, valid_macro_fscore: 15.95, test_loss: 1.9466, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 18.68 sec
[2022-06-21 06:11:53,635][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2411, train_acc: 91.74, train_micro_fscore: 68.8, train_macro_fscore: 25.78, valid_loss: 0.3371, valid_acc: 90.8, valid_micro_fscore: 56.31, valid_macro_fscore: 26.26, test_loss: 1.889, test_acc: 18.8, test_micro_fscore: 5.37, test_macro_fscore: 10.28, time: 19.66 sec
[2022-06-21 06:12:11,539][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2004, train_acc: 93.52, train_micro_fscore: 75.98, train_macro_fscore: 33.63, valid_loss: 0.3179, valid_acc: 90.52, valid_micro_fscore: 55.97, valid_macro_fscore: 27.97, test_loss: 1.8526, test_acc: 18.8, test_micro_fscore: 5.1, test_macro_fscore: 9.03, time: 17.9 sec
[2022-06-21 06:12:38,874][run.py][line:158][INFO] Epoch: 4, train_loss: 0.189, train_acc: 93.69, train_micro_fscore: 76.27, train_macro_fscore: 34.25, valid_loss: 0.3114, valid_acc: 90.71, valid_micro_fscore: 56.13, valid_macro_fscore: 28.51, test_loss: 1.8358, test_acc: 18.56, test_micro_fscore: 3.33, test_macro_fscore: 11.58, time: 27.33 sec
[2022-06-21 06:12:59,230][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1781, train_acc: 93.82, train_micro_fscore: 77.13, train_macro_fscore: 34.99, valid_loss: 0.3142, valid_acc: 90.78, valid_micro_fscore: 57.22, valid_macro_fscore: 29.06, test_loss: 1.8442, test_acc: 18.56, test_micro_fscore: 3.57, test_macro_fscore: 10.97, time: 20.36 sec
[2022-06-21 06:13:18,974][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1705, train_acc: 93.96, train_micro_fscore: 78.19, train_macro_fscore: 38.56, valid_loss: 0.3056, valid_acc: 90.93, valid_micro_fscore: 58.04, valid_macro_fscore: 33.44, test_loss: 1.844, test_acc: 18.43, test_micro_fscore: 3.56, test_macro_fscore: 11.91, time: 19.74 sec
[2022-06-21 06:13:35,685][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1626, train_acc: 94.6, train_micro_fscore: 81.31, train_macro_fscore: 50.86, valid_loss: 0.303, valid_acc: 91.15, valid_micro_fscore: 60.8, valid_macro_fscore: 41.57, test_loss: 1.7862, test_acc: 34.16, test_micro_fscore: 24.65, test_macro_fscore: 19.05, time: 16.71 sec
[2022-06-21 06:13:55,571][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1547, train_acc: 94.9, train_micro_fscore: 82.88, train_macro_fscore: 55.44, valid_loss: 0.2942, valid_acc: 90.95, valid_micro_fscore: 60.94, valid_macro_fscore: 42.49, test_loss: 1.7062, test_acc: 36.99, test_micro_fscore: 28.77, test_macro_fscore: 20.52, time: 19.89 sec
[2022-06-21 06:14:17,919][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1494, train_acc: 95.02, train_micro_fscore: 83.47, train_macro_fscore: 56.77, valid_loss: 0.2897, valid_acc: 91.18, valid_micro_fscore: 61.06, valid_macro_fscore: 43.35, test_loss: 1.6361, test_acc: 38.1, test_micro_fscore: 29.49, test_macro_fscore: 20.78, time: 22.35 sec
[2022-06-21 06:14:37,766][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1468, train_acc: 95.04, train_micro_fscore: 83.58, train_macro_fscore: 57.35, valid_loss: 0.2861, valid_acc: 91.36, valid_micro_fscore: 61.08, valid_macro_fscore: 43.02, test_loss: 1.59, test_acc: 38.22, test_micro_fscore: 29.45, test_macro_fscore: 20.54, time: 19.85 sec
[2022-06-21 06:14:54,354][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1447, train_acc: 95.1, train_micro_fscore: 83.86, train_macro_fscore: 58.47, valid_loss: 0.2849, valid_acc: 91.06, valid_micro_fscore: 61.46, valid_macro_fscore: 43.46, test_loss: 1.5626, test_acc: 38.04, test_micro_fscore: 29.95, test_macro_fscore: 24.15, time: 16.59 sec
[2022-06-21 06:15:17,569][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1431, train_acc: 95.22, train_micro_fscore: 84.23, train_macro_fscore: 59.69, valid_loss: 0.2838, valid_acc: 91.14, valid_micro_fscore: 61.22, valid_macro_fscore: 43.34, test_loss: 1.5362, test_acc: 38.29, test_micro_fscore: 29.76, test_macro_fscore: 20.51, time: 23.21 sec
[2022-06-21 06:15:40,376][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1413, train_acc: 95.22, train_micro_fscore: 84.3, train_macro_fscore: 60.96, valid_loss: 0.283, valid_acc: 91.29, valid_micro_fscore: 61.11, valid_macro_fscore: 43.15, test_loss: 1.5011, test_acc: 38.29, test_micro_fscore: 29.88, test_macro_fscore: 20.37, time: 22.81 sec
[2022-06-21 06:16:03,805][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1405, train_acc: 95.27, train_micro_fscore: 84.51, train_macro_fscore: 62.37, valid_loss: 0.2806, valid_acc: 91.3, valid_micro_fscore: 61.47, valid_macro_fscore: 43.11, test_loss: 1.5299, test_acc: 38.29, test_micro_fscore: 29.84, test_macro_fscore: 20.41, time: 23.43 sec
