[2022-06-21 00:06:53,764][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 00:06:53,764][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=3e-05, dropout=0.9, batch_size=128, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 00:07:38,873][run.py][line:158][INFO] Epoch: 1, train_loss: 1.2134, train_acc: 75.99, train_micro_fscore: 0.56, train_macro_fscore: 12.98, valid_loss: 0.4235, valid_acc: 88.09, valid_micro_fscore: 0.0, valid_macro_fscore: 13.38, test_loss: 1.9252, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 18.41 sec
[2022-06-21 00:07:59,552][run.py][line:158][INFO] Epoch: 2, train_loss: 0.4161, train_acc: 82.94, train_micro_fscore: 3.04, train_macro_fscore: 13.54, valid_loss: 0.3641, valid_acc: 89.3, valid_micro_fscore: 35.88, valid_macro_fscore: 19.84, test_loss: 1.8921, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 20.68 sec
[2022-06-21 00:08:13,382][run.py][line:158][INFO] Epoch: 3, train_loss: 0.3081, train_acc: 88.53, train_micro_fscore: 52.6, train_macro_fscore: 22.41, valid_loss: 0.3454, valid_acc: 89.61, valid_micro_fscore: 53.53, valid_macro_fscore: 22.42, test_loss: 1.8709, test_acc: 18.56, test_micro_fscore: 4.93, test_macro_fscore: 11.53, time: 13.83 sec
[2022-06-21 00:08:22,874][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2528, train_acc: 92.19, train_micro_fscore: 72.18, train_macro_fscore: 26.29, valid_loss: 0.3434, valid_acc: 90.52, valid_micro_fscore: 56.1, valid_macro_fscore: 23.03, test_loss: 1.8819, test_acc: 18.62, test_micro_fscore: 5.23, test_macro_fscore: 9.54, time: 9.49 sec
[2022-06-21 00:08:32,519][run.py][line:158][INFO] Epoch: 5, train_loss: 0.238, train_acc: 92.62, train_micro_fscore: 74.24, train_macro_fscore: 28.81, valid_loss: 0.3469, valid_acc: 90.32, valid_micro_fscore: 55.65, valid_macro_fscore: 25.39, test_loss: 1.8855, test_acc: 18.87, test_micro_fscore: 5.26, test_macro_fscore: 10.34, time: 9.64 sec
[2022-06-21 00:08:45,074][run.py][line:158][INFO] Epoch: 6, train_loss: 0.2282, train_acc: 93.04, train_micro_fscore: 75.11, train_macro_fscore: 31.6, valid_loss: 0.3276, valid_acc: 90.11, valid_micro_fscore: 55.92, valid_macro_fscore: 27.52, test_loss: 1.8792, test_acc: 18.68, test_micro_fscore: 5.12, test_macro_fscore: 10.15, time: 12.56 sec
[2022-06-21 00:09:03,126][run.py][line:158][INFO] Epoch: 7, train_loss: 0.2206, train_acc: 93.16, train_micro_fscore: 75.31, train_macro_fscore: 32.66, valid_loss: 0.3286, valid_acc: 89.9, valid_micro_fscore: 55.43, valid_macro_fscore: 27.41, test_loss: 1.8808, test_acc: 18.74, test_micro_fscore: 5.26, test_macro_fscore: 8.85, time: 18.05 sec
[2022-06-21 00:09:13,583][run.py][line:158][INFO] Epoch: 8, train_loss: 0.2165, train_acc: 93.19, train_micro_fscore: 75.38, train_macro_fscore: 32.76, valid_loss: 0.3297, valid_acc: 90.07, valid_micro_fscore: 56.27, valid_macro_fscore: 28.29, test_loss: 1.8765, test_acc: 18.8, test_micro_fscore: 4.87, test_macro_fscore: 8.77, time: 10.46 sec
[2022-06-21 00:09:22,935][run.py][line:158][INFO] Epoch: 9, train_loss: 0.2124, train_acc: 93.28, train_micro_fscore: 75.73, train_macro_fscore: 33.19, valid_loss: 0.3205, valid_acc: 90.17, valid_micro_fscore: 55.96, valid_macro_fscore: 27.8, test_loss: 1.8738, test_acc: 19.05, test_micro_fscore: 4.34, test_macro_fscore: 8.61, time: 9.35 sec
[2022-06-21 00:09:31,575][run.py][line:158][INFO] Epoch: 10, train_loss: 0.2101, train_acc: 93.38, train_micro_fscore: 75.95, train_macro_fscore: 33.53, valid_loss: 0.3192, valid_acc: 90.26, valid_micro_fscore: 56.41, valid_macro_fscore: 28.2, test_loss: 1.8699, test_acc: 19.3, test_micro_fscore: 4.35, test_macro_fscore: 8.77, time: 8.64 sec
[2022-06-21 00:09:46,379][run.py][line:158][INFO] Epoch: 11, train_loss: 0.2084, train_acc: 93.42, train_micro_fscore: 75.95, train_macro_fscore: 33.7, valid_loss: 0.3161, valid_acc: 90.12, valid_micro_fscore: 56.28, valid_macro_fscore: 28.13, test_loss: 1.8608, test_acc: 18.93, test_micro_fscore: 4.45, test_macro_fscore: 8.66, time: 14.8 sec
