[2022-06-21 10:43:02,823][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 10:43:02,824][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.7, batch_size=64, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 10:43:51,674][run.py][line:158][INFO] Epoch: 1, train_loss: 0.7009, train_acc: 83.1, train_micro_fscore: 24.52, train_macro_fscore: 18.08, valid_loss: 0.3701, valid_acc: 90.64, valid_micro_fscore: 56.05, valid_macro_fscore: 23.06, test_loss: 1.8924, test_acc: 19.05, test_micro_fscore: 6.41, test_macro_fscore: 10.01, time: 21.53 sec
[2022-06-21 10:44:18,423][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2181, train_acc: 93.04, train_micro_fscore: 75.32, train_macro_fscore: 31.83, valid_loss: 0.3384, valid_acc: 90.73, valid_micro_fscore: 55.98, valid_macro_fscore: 27.9, test_loss: 1.8595, test_acc: 18.74, test_micro_fscore: 5.04, test_macro_fscore: 8.81, time: 26.75 sec
[2022-06-21 10:44:39,596][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1952, train_acc: 93.6, train_micro_fscore: 76.16, train_macro_fscore: 34.12, valid_loss: 0.3158, valid_acc: 90.58, valid_micro_fscore: 56.0, valid_macro_fscore: 28.42, test_loss: 1.8171, test_acc: 18.62, test_micro_fscore: 3.36, test_macro_fscore: 11.34, time: 21.17 sec
[2022-06-21 10:44:55,957][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1827, train_acc: 93.81, train_micro_fscore: 77.4, train_macro_fscore: 35.27, valid_loss: 0.3056, valid_acc: 90.87, valid_micro_fscore: 57.2, valid_macro_fscore: 30.11, test_loss: 1.816, test_acc: 18.8, test_micro_fscore: 3.53, test_macro_fscore: 11.04, time: 16.36 sec
[2022-06-21 10:45:17,678][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1731, train_acc: 94.22, train_micro_fscore: 79.71, train_macro_fscore: 45.63, valid_loss: 0.3253, valid_acc: 91.2, valid_micro_fscore: 60.59, valid_macro_fscore: 40.47, test_loss: 1.8104, test_acc: 30.64, test_micro_fscore: 19.64, test_macro_fscore: 19.95, time: 21.72 sec
[2022-06-21 10:45:30,953][run.py][line:158][INFO] Epoch: 6, train_loss: 0.164, train_acc: 94.67, train_micro_fscore: 81.93, train_macro_fscore: 53.64, valid_loss: 0.3032, valid_acc: 91.31, valid_micro_fscore: 60.9, valid_macro_fscore: 42.5, test_loss: 1.721, test_acc: 37.85, test_micro_fscore: 28.81, test_macro_fscore: 20.37, time: 13.27 sec
[2022-06-21 10:45:45,813][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1573, train_acc: 94.91, train_micro_fscore: 83.09, train_macro_fscore: 56.11, valid_loss: 0.3114, valid_acc: 90.93, valid_micro_fscore: 60.99, valid_macro_fscore: 42.98, test_loss: 1.6411, test_acc: 37.48, test_micro_fscore: 29.27, test_macro_fscore: 20.5, time: 14.86 sec
[2022-06-21 10:46:02,190][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1536, train_acc: 94.98, train_micro_fscore: 83.38, train_macro_fscore: 57.0, valid_loss: 0.2903, valid_acc: 90.75, valid_micro_fscore: 61.04, valid_macro_fscore: 43.35, test_loss: 1.5697, test_acc: 37.3, test_micro_fscore: 29.12, test_macro_fscore: 20.25, time: 16.38 sec
[2022-06-21 10:46:17,938][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1515, train_acc: 95.03, train_micro_fscore: 83.73, train_macro_fscore: 58.92, valid_loss: 0.3097, valid_acc: 91.06, valid_micro_fscore: 61.44, valid_macro_fscore: 43.75, test_loss: 1.5515, test_acc: 38.29, test_micro_fscore: 29.49, test_macro_fscore: 20.98, time: 15.75 sec
[2022-06-21 10:46:32,934][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1505, train_acc: 95.1, train_micro_fscore: 83.88, train_macro_fscore: 59.1, valid_loss: 0.2847, valid_acc: 91.52, valid_micro_fscore: 61.61, valid_macro_fscore: 44.15, test_loss: 1.5308, test_acc: 39.09, test_micro_fscore: 29.66, test_macro_fscore: 20.32, time: 15.0 sec
[2022-06-21 10:46:51,906][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1476, train_acc: 95.23, train_micro_fscore: 84.37, train_macro_fscore: 61.01, valid_loss: 0.2928, valid_acc: 91.03, valid_micro_fscore: 61.65, valid_macro_fscore: 43.77, test_loss: 1.5243, test_acc: 38.22, test_micro_fscore: 29.86, test_macro_fscore: 20.58, time: 18.97 sec
