[2022-06-20 23:30:13,224][run.py][line:117][INFO] start training on GPU 0!
[2022-06-20 23:30:13,224][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=5e-05, dropout=0.8, batch_size=128, epochs=40, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-20 23:30:51,996][run.py][line:158][INFO] Epoch: 1, train_loss: 0.9723, train_acc: 79.17, train_micro_fscore: 0.18, train_macro_fscore: 12.85, valid_loss: 0.3764, valid_acc: 88.09, valid_micro_fscore: 0.0, valid_macro_fscore: 13.38, test_loss: 1.9138, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 11.51 sec
[2022-06-20 23:31:03,032][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2905, train_acc: 89.04, train_micro_fscore: 55.81, train_macro_fscore: 23.02, valid_loss: 0.3446, valid_acc: 90.68, valid_micro_fscore: 56.11, valid_macro_fscore: 23.08, test_loss: 1.8764, test_acc: 18.74, test_micro_fscore: 5.26, test_macro_fscore: 10.26, time: 11.04 sec
[2022-06-20 23:31:13,350][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2215, train_acc: 92.93, train_micro_fscore: 75.17, train_macro_fscore: 30.83, valid_loss: 0.3412, valid_acc: 89.89, valid_micro_fscore: 55.42, valid_macro_fscore: 27.67, test_loss: 1.8652, test_acc: 18.37, test_micro_fscore: 5.85, test_macro_fscore: 8.94, time: 10.32 sec
[2022-06-20 23:31:22,198][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2076, train_acc: 93.39, train_micro_fscore: 75.63, train_macro_fscore: 33.47, valid_loss: 0.3266, valid_acc: 90.54, valid_micro_fscore: 56.23, valid_macro_fscore: 28.17, test_loss: 1.8507, test_acc: 18.68, test_micro_fscore: 4.39, test_macro_fscore: 8.52, time: 8.85 sec
[2022-06-20 23:31:32,939][run.py][line:158][INFO] Epoch: 5, train_loss: 0.198, train_acc: 93.61, train_micro_fscore: 76.28, train_macro_fscore: 34.05, valid_loss: 0.3315, valid_acc: 90.14, valid_micro_fscore: 56.06, valid_macro_fscore: 28.34, test_loss: 1.8193, test_acc: 18.68, test_micro_fscore: 5.11, test_macro_fscore: 9.0, time: 10.74 sec
[2022-06-20 23:31:48,550][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1919, train_acc: 93.77, train_micro_fscore: 77.01, train_macro_fscore: 34.82, valid_loss: 0.3156, valid_acc: 90.12, valid_micro_fscore: 56.26, valid_macro_fscore: 28.5, test_loss: 1.8216, test_acc: 18.68, test_micro_fscore: 3.75, test_macro_fscore: 11.01, time: 15.61 sec
[2022-06-20 23:32:01,523][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1835, train_acc: 93.84, train_micro_fscore: 77.96, train_macro_fscore: 35.58, valid_loss: 0.3152, valid_acc: 90.84, valid_micro_fscore: 57.66, valid_macro_fscore: 29.52, test_loss: 1.8382, test_acc: 19.42, test_micro_fscore: 3.55, test_macro_fscore: 10.6, time: 12.97 sec
[2022-06-20 23:32:11,878][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1789, train_acc: 93.89, train_micro_fscore: 78.44, train_macro_fscore: 38.25, valid_loss: 0.313, valid_acc: 90.71, valid_micro_fscore: 57.28, valid_macro_fscore: 30.97, test_loss: 1.8287, test_acc: 18.99, test_micro_fscore: 3.7, test_macro_fscore: 10.86, time: 10.35 sec
[2022-06-20 23:32:24,967][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1742, train_acc: 94.16, train_micro_fscore: 79.6, train_macro_fscore: 44.57, valid_loss: 0.3048, valid_acc: 91.15, valid_micro_fscore: 60.25, valid_macro_fscore: 40.11, test_loss: 1.827, test_acc: 19.67, test_micro_fscore: 3.95, test_macro_fscore: 11.07, time: 13.09 sec
[2022-06-20 23:32:37,337][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1705, train_acc: 94.49, train_micro_fscore: 80.9, train_macro_fscore: 50.09, valid_loss: 0.2992, valid_acc: 91.31, valid_micro_fscore: 60.32, valid_macro_fscore: 41.27, test_loss: 1.8221, test_acc: 22.32, test_micro_fscore: 7.09, test_macro_fscore: 14.19, time: 12.37 sec
[2022-06-20 23:32:55,612][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1667, train_acc: 94.64, train_micro_fscore: 81.74, train_macro_fscore: 52.95, valid_loss: 0.2927, valid_acc: 91.1, valid_micro_fscore: 60.77, valid_macro_fscore: 42.11, test_loss: 1.7594, test_acc: 36.87, test_micro_fscore: 27.97, test_macro_fscore: 19.52, time: 18.27 sec
