[2022-06-22 11:11:38,538][run.py][line:117][INFO] start training on GPU 0!
[2022-06-22 11:11:38,538][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.7, batch_size=16, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-22 11:12:30,927][run.py][line:158][INFO] Epoch: 1, train_loss: 0.3433, train_acc: 90.44, train_micro_fscore: 64.17, train_macro_fscore: 30.39, valid_loss: 0.3271, valid_acc: 90.88, valid_micro_fscore: 56.64, valid_macro_fscore: 28.49, test_loss: 1.8384, test_acc: 19.24, test_micro_fscore: 4.41, test_macro_fscore: 8.82, time: 34.99 sec
[2022-06-22 11:12:58,772][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1864, train_acc: 93.82, train_micro_fscore: 77.75, train_macro_fscore: 37.26, valid_loss: 0.308, valid_acc: 91.16, valid_micro_fscore: 57.95, valid_macro_fscore: 34.86, test_loss: 1.8402, test_acc: 19.61, test_micro_fscore: 3.41, test_macro_fscore: 11.15, time: 27.84 sec
[2022-06-22 11:13:42,507][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1676, train_acc: 94.57, train_micro_fscore: 81.54, train_macro_fscore: 52.95, valid_loss: 0.3157, valid_acc: 90.77, valid_micro_fscore: 60.89, valid_macro_fscore: 42.98, test_loss: 1.6683, test_acc: 37.55, test_micro_fscore: 28.99, test_macro_fscore: 20.64, time: 43.73 sec
[2022-06-22 11:14:39,290][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1586, train_acc: 94.9, train_micro_fscore: 83.13, train_macro_fscore: 57.21, valid_loss: 0.2864, valid_acc: 90.72, valid_micro_fscore: 60.94, valid_macro_fscore: 43.63, test_loss: 1.5559, test_acc: 37.67, test_micro_fscore: 29.62, test_macro_fscore: 20.54, time: 56.78 sec
[2022-06-22 11:15:28,578][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1532, train_acc: 95.07, train_micro_fscore: 83.81, train_macro_fscore: 59.1, valid_loss: 0.2978, valid_acc: 91.13, valid_micro_fscore: 61.33, valid_macro_fscore: 43.26, test_loss: 1.5236, test_acc: 37.79, test_micro_fscore: 29.5, test_macro_fscore: 20.32, time: 49.29 sec
[2022-06-22 11:16:13,103][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1503, train_acc: 95.13, train_micro_fscore: 84.09, train_macro_fscore: 60.5, valid_loss: 0.2978, valid_acc: 91.1, valid_micro_fscore: 61.0, valid_macro_fscore: 43.49, test_loss: 1.5704, test_acc: 38.41, test_micro_fscore: 29.84, test_macro_fscore: 20.81, time: 44.52 sec
[2022-06-22 11:16:57,663][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1485, train_acc: 95.16, train_micro_fscore: 84.25, train_macro_fscore: 62.11, valid_loss: 0.2929, valid_acc: 91.32, valid_micro_fscore: 61.32, valid_macro_fscore: 46.84, test_loss: 1.4624, test_acc: 39.03, test_micro_fscore: 30.17, test_macro_fscore: 24.93, time: 44.56 sec
[2022-06-22 11:17:23,571][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1473, train_acc: 95.23, train_micro_fscore: 84.49, train_macro_fscore: 64.62, valid_loss: 0.2823, valid_acc: 90.75, valid_micro_fscore: 61.09, valid_macro_fscore: 43.81, test_loss: 1.4333, test_acc: 38.47, test_micro_fscore: 30.72, test_macro_fscore: 25.67, time: 25.91 sec
[2022-06-22 11:17:44,212][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1457, train_acc: 95.28, train_micro_fscore: 84.73, train_macro_fscore: 65.32, valid_loss: 0.3056, valid_acc: 91.08, valid_micro_fscore: 61.48, valid_macro_fscore: 44.07, test_loss: 1.4084, test_acc: 41.0, test_micro_fscore: 32.92, test_macro_fscore: 29.16, time: 20.64 sec
[2022-06-22 11:18:04,870][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1442, train_acc: 95.33, train_micro_fscore: 84.9, train_macro_fscore: 66.17, valid_loss: 0.2845, valid_acc: 91.09, valid_micro_fscore: 61.18, valid_macro_fscore: 43.7, test_loss: 1.4241, test_acc: 41.92, test_micro_fscore: 34.61, test_macro_fscore: 28.34, time: 20.66 sec
[2022-06-22 11:18:38,593][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1419, train_acc: 95.35, train_micro_fscore: 85.1, train_macro_fscore: 66.88, valid_loss: 0.2903, valid_acc: 91.41, valid_micro_fscore: 61.25, valid_macro_fscore: 43.59, test_loss: 1.4636, test_acc: 41.74, test_micro_fscore: 33.41, test_macro_fscore: 28.1, time: 33.72 sec
[2022-06-22 11:19:21,251][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1423, train_acc: 95.35, train_micro_fscore: 85.04, train_macro_fscore: 67.37, valid_loss: 0.277, valid_acc: 91.24, valid_micro_fscore: 61.01, valid_macro_fscore: 43.33, test_loss: 1.3387, test_acc: 51.66, test_micro_fscore: 45.52, test_macro_fscore: 43.25, time: 42.66 sec
[2022-06-22 11:20:06,646][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1395, train_acc: 95.44, train_micro_fscore: 85.38, train_macro_fscore: 69.68, valid_loss: 0.2938, valid_acc: 91.21, valid_micro_fscore: 61.67, valid_macro_fscore: 44.14, test_loss: 1.4183, test_acc: 47.04, test_micro_fscore: 40.2, test_macro_fscore: 33.09, time: 45.39 sec
[2022-06-22 11:20:43,643][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1372, train_acc: 95.5, train_micro_fscore: 85.52, train_macro_fscore: 71.23, valid_loss: 0.298, valid_acc: 91.32, valid_micro_fscore: 60.73, valid_macro_fscore: 41.36, test_loss: 1.4229, test_acc: 49.08, test_micro_fscore: 43.05, test_macro_fscore: 37.16, time: 37.0 sec
[2022-06-22 11:21:05,190][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1376, train_acc: 95.48, train_micro_fscore: 85.53, train_macro_fscore: 71.75, valid_loss: 0.3152, valid_acc: 90.52, valid_micro_fscore: 60.34, valid_macro_fscore: 43.29, test_loss: 1.4528, test_acc: 45.01, test_micro_fscore: 38.46, test_macro_fscore: 32.19, time: 21.55 sec
[2022-06-22 11:21:34,061][run.py][line:158][INFO] Epoch: 16, train_loss: 0.1366, train_acc: 95.49, train_micro_fscore: 85.56, train_macro_fscore: 73.99, valid_loss: 0.2845, valid_acc: 91.4, valid_micro_fscore: 60.83, valid_macro_fscore: 43.85, test_loss: 1.4563, test_acc: 46.79, test_micro_fscore: 39.17, test_macro_fscore: 32.64, time: 28.87 sec
[2022-06-22 11:22:10,997][run.py][line:158][INFO] Epoch: 17, train_loss: 0.1335, train_acc: 95.54, train_micro_fscore: 85.78, train_macro_fscore: 74.86, valid_loss: 0.2937, valid_acc: 91.25, valid_micro_fscore: 61.27, valid_macro_fscore: 46.11, test_loss: 1.4036, test_acc: 49.01, test_micro_fscore: 41.91, test_macro_fscore: 34.65, time: 36.94 sec
[2022-06-22 11:22:50,763][run.py][line:158][INFO] Epoch: 18, train_loss: 0.1329, train_acc: 95.53, train_micro_fscore: 85.79, train_macro_fscore: 74.91, valid_loss: 0.2961, valid_acc: 91.24, valid_micro_fscore: 60.83, valid_macro_fscore: 46.81, test_loss: 1.3908, test_acc: 48.83, test_micro_fscore: 41.64, test_macro_fscore: 34.88, time: 39.77 sec
[2022-06-22 11:23:32,069][run.py][line:158][INFO] Epoch: 19, train_loss: 0.1328, train_acc: 95.6, train_micro_fscore: 85.96, train_macro_fscore: 74.84, valid_loss: 0.2902, valid_acc: 91.3, valid_micro_fscore: 61.69, valid_macro_fscore: 46.04, test_loss: 1.3987, test_acc: 49.14, test_micro_fscore: 42.87, test_macro_fscore: 37.54, time: 41.31 sec
[2022-06-22 11:24:12,439][run.py][line:158][INFO] Epoch: 20, train_loss: 0.1323, train_acc: 95.54, train_micro_fscore: 85.82, train_macro_fscore: 75.94, valid_loss: 0.2987, valid_acc: 91.39, valid_micro_fscore: 61.61, valid_macro_fscore: 46.37, test_loss: 1.5604, test_acc: 46.18, test_micro_fscore: 38.44, test_macro_fscore: 32.61, time: 40.37 sec
[2022-06-22 11:25:04,344][run.py][line:158][INFO] Epoch: 21, train_loss: 0.1318, train_acc: 95.6, train_micro_fscore: 86.01, train_macro_fscore: 76.48, valid_loss: 0.3069, valid_acc: 91.26, valid_micro_fscore: 61.16, valid_macro_fscore: 46.86, test_loss: 1.4675, test_acc: 48.09, test_micro_fscore: 41.49, test_macro_fscore: 34.81, time: 51.9 sec
[2022-06-22 11:25:48,413][run.py][line:158][INFO] Epoch: 22, train_loss: 0.1316, train_acc: 95.64, train_micro_fscore: 86.13, train_macro_fscore: 76.72, valid_loss: 0.2947, valid_acc: 90.73, valid_micro_fscore: 61.09, valid_macro_fscore: 47.57, test_loss: 1.4461, test_acc: 46.61, test_micro_fscore: 39.84, test_macro_fscore: 33.02, time: 44.07 sec
[2022-06-22 11:26:33,625][run.py][line:158][INFO] Epoch: 23, train_loss: 0.1277, train_acc: 95.66, train_micro_fscore: 86.23, train_macro_fscore: 76.81, valid_loss: 0.2994, valid_acc: 91.28, valid_micro_fscore: 61.08, valid_macro_fscore: 46.05, test_loss: 1.4645, test_acc: 48.58, test_micro_fscore: 42.14, test_macro_fscore: 32.96, time: 45.21 sec
[2022-06-22 11:27:16,164][run.py][line:158][INFO] Epoch: 24, train_loss: 0.1275, train_acc: 95.66, train_micro_fscore: 86.25, train_macro_fscore: 77.49, valid_loss: 0.3168, valid_acc: 91.39, valid_micro_fscore: 60.58, valid_macro_fscore: 46.33, test_loss: 1.4545, test_acc: 50.37, test_micro_fscore: 44.04, test_macro_fscore: 39.17, time: 42.54 sec
[2022-06-22 11:27:51,885][run.py][line:158][INFO] Epoch: 25, train_loss: 0.1267, train_acc: 95.63, train_micro_fscore: 86.11, train_macro_fscore: 77.52, valid_loss: 0.2716, valid_acc: 91.37, valid_micro_fscore: 59.95, valid_macro_fscore: 47.56, test_loss: 1.4114, test_acc: 44.64, test_micro_fscore: 37.66, test_macro_fscore: 34.28, time: 35.72 sec
[2022-06-22 11:28:37,197][run.py][line:158][INFO] Epoch: 26, train_loss: 0.1271, train_acc: 95.7, train_micro_fscore: 86.44, train_macro_fscore: 78.4, valid_loss: 0.2881, valid_acc: 91.14, valid_micro_fscore: 61.08, valid_macro_fscore: 45.84, test_loss: 1.5304, test_acc: 45.99, test_micro_fscore: 39.55, test_macro_fscore: 32.43, time: 45.31 sec
[2022-06-22 11:29:21,666][run.py][line:158][INFO] Epoch: 27, train_loss: 0.1245, train_acc: 95.78, train_micro_fscore: 86.7, train_macro_fscore: 78.83, valid_loss: 0.2858, valid_acc: 91.32, valid_micro_fscore: 60.23, valid_macro_fscore: 47.43, test_loss: 1.5449, test_acc: 41.37, test_micro_fscore: 32.86, test_macro_fscore: 25.39, time: 44.47 sec
