[2022-06-21 20:38:39,027][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 20:38:39,028][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=7e-05, dropout=0.4, batch_size=16, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 20:39:50,332][run.py][line:158][INFO] Epoch: 1, train_loss: 0.2745, train_acc: 91.95, train_micro_fscore: 71.23, train_macro_fscore: 37.95, valid_loss: 0.3221, valid_acc: 91.36, valid_micro_fscore: 59.46, valid_macro_fscore: 39.43, test_loss: 1.8408, test_acc: 19.67, test_micro_fscore: 4.05, test_macro_fscore: 10.17, time: 43.69 sec
[2022-06-21 20:40:29,487][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1539, train_acc: 94.95, train_micro_fscore: 83.35, train_macro_fscore: 57.27, valid_loss: 0.3037, valid_acc: 91.4, valid_micro_fscore: 61.46, valid_macro_fscore: 43.52, test_loss: 1.5375, test_acc: 38.78, test_micro_fscore: 29.26, test_macro_fscore: 20.01, time: 39.16 sec
[2022-06-21 20:41:10,758][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1461, train_acc: 95.18, train_micro_fscore: 84.29, train_macro_fscore: 62.82, valid_loss: 0.3134, valid_acc: 90.43, valid_micro_fscore: 60.67, valid_macro_fscore: 43.64, test_loss: 1.432, test_acc: 41.37, test_micro_fscore: 34.06, test_macro_fscore: 32.44, time: 41.27 sec
[2022-06-21 20:42:01,966][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1433, train_acc: 95.22, train_micro_fscore: 84.5, train_macro_fscore: 64.79, valid_loss: 0.285, valid_acc: 90.83, valid_micro_fscore: 61.28, valid_macro_fscore: 45.84, test_loss: 1.3537, test_acc: 47.9, test_micro_fscore: 41.93, test_macro_fscore: 34.27, time: 51.21 sec
[2022-06-21 20:42:48,084][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1412, train_acc: 95.3, train_micro_fscore: 84.76, train_macro_fscore: 68.13, valid_loss: 0.2912, valid_acc: 91.26, valid_micro_fscore: 61.47, valid_macro_fscore: 43.48, test_loss: 1.3729, test_acc: 50.37, test_micro_fscore: 43.89, test_macro_fscore: 35.63, time: 46.12 sec
[2022-06-21 20:43:34,376][run.py][line:158][INFO] Epoch: 6, train_loss: 0.138, train_acc: 95.41, train_micro_fscore: 85.2, train_macro_fscore: 72.76, valid_loss: 0.294, valid_acc: 91.24, valid_micro_fscore: 61.61, valid_macro_fscore: 45.82, test_loss: 1.4512, test_acc: 50.37, test_micro_fscore: 43.46, test_macro_fscore: 35.56, time: 46.29 sec
[2022-06-21 20:44:13,885][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1371, train_acc: 95.41, train_micro_fscore: 85.28, train_macro_fscore: 75.21, valid_loss: 0.2915, valid_acc: 91.44, valid_micro_fscore: 60.58, valid_macro_fscore: 45.69, test_loss: 1.4605, test_acc: 51.97, test_micro_fscore: 45.05, test_macro_fscore: 36.13, time: 39.51 sec
[2022-06-21 20:44:48,141][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1351, train_acc: 95.48, train_micro_fscore: 85.46, train_macro_fscore: 75.2, valid_loss: 0.2961, valid_acc: 90.71, valid_micro_fscore: 61.11, valid_macro_fscore: 46.43, test_loss: 1.4696, test_acc: 50.49, test_micro_fscore: 44.99, test_macro_fscore: 35.87, time: 34.26 sec
[2022-06-21 20:45:36,504][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1341, train_acc: 95.49, train_micro_fscore: 85.52, train_macro_fscore: 75.83, valid_loss: 0.3033, valid_acc: 91.04, valid_micro_fscore: 61.56, valid_macro_fscore: 48.23, test_loss: 1.4384, test_acc: 52.1, test_micro_fscore: 45.29, test_macro_fscore: 36.79, time: 48.36 sec
[2022-06-21 20:46:02,918][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1319, train_acc: 95.57, train_micro_fscore: 85.81, train_macro_fscore: 77.62, valid_loss: 0.2878, valid_acc: 91.24, valid_micro_fscore: 61.74, valid_macro_fscore: 45.91, test_loss: 1.5001, test_acc: 51.29, test_micro_fscore: 44.61, test_macro_fscore: 35.91, time: 26.41 sec
[2022-06-21 20:46:53,372][run.py][line:158][INFO] Epoch: 11, train_loss: 0.131, train_acc: 95.53, train_micro_fscore: 85.74, train_macro_fscore: 77.16, valid_loss: 0.2971, valid_acc: 91.5, valid_micro_fscore: 60.67, valid_macro_fscore: 46.52, test_loss: 1.5727, test_acc: 45.07, test_micro_fscore: 36.16, test_macro_fscore: 31.11, time: 50.45 sec
[2022-06-21 20:47:32,943][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1295, train_acc: 95.6, train_micro_fscore: 86.0, train_macro_fscore: 77.62, valid_loss: 0.2752, valid_acc: 91.26, valid_micro_fscore: 60.63, valid_macro_fscore: 47.08, test_loss: 1.4035, test_acc: 54.07, test_micro_fscore: 47.89, test_macro_fscore: 45.1, time: 39.57 sec
[2022-06-21 20:48:19,940][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1274, train_acc: 95.61, train_micro_fscore: 86.03, train_macro_fscore: 78.62, valid_loss: 0.2891, valid_acc: 91.21, valid_micro_fscore: 60.96, valid_macro_fscore: 46.42, test_loss: 1.3625, test_acc: 55.18, test_micro_fscore: 49.64, test_macro_fscore: 45.92, time: 47.0 sec
[2022-06-21 20:48:51,008][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1264, train_acc: 95.68, train_micro_fscore: 86.29, train_macro_fscore: 78.82, valid_loss: 0.2999, valid_acc: 91.28, valid_micro_fscore: 60.08, valid_macro_fscore: 42.55, test_loss: 1.5308, test_acc: 48.83, test_micro_fscore: 43.19, test_macro_fscore: 40.48, time: 31.07 sec
[2022-06-21 20:49:17,511][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1258, train_acc: 95.7, train_micro_fscore: 86.35, train_macro_fscore: 78.96, valid_loss: 0.3222, valid_acc: 90.54, valid_micro_fscore: 60.4, valid_macro_fscore: 47.24, test_loss: 1.4689, test_acc: 54.07, test_micro_fscore: 48.61, test_macro_fscore: 43.41, time: 26.5 sec
[2022-06-21 20:49:43,327][run.py][line:158][INFO] Epoch: 16, train_loss: 0.1249, train_acc: 95.66, train_micro_fscore: 86.19, train_macro_fscore: 78.7, valid_loss: 0.2928, valid_acc: 91.37, valid_micro_fscore: 60.69, valid_macro_fscore: 46.78, test_loss: 1.4328, test_acc: 52.16, test_micro_fscore: 45.93, test_macro_fscore: 41.36, time: 25.82 sec
[2022-06-21 20:50:23,761][run.py][line:158][INFO] Epoch: 17, train_loss: 0.1226, train_acc: 95.74, train_micro_fscore: 86.52, train_macro_fscore: 79.15, valid_loss: 0.2944, valid_acc: 91.29, valid_micro_fscore: 61.05, valid_macro_fscore: 48.22, test_loss: 1.4754, test_acc: 51.17, test_micro_fscore: 44.36, test_macro_fscore: 37.22, time: 40.43 sec
[2022-06-21 20:51:06,752][run.py][line:158][INFO] Epoch: 18, train_loss: 0.1211, train_acc: 95.74, train_micro_fscore: 86.55, train_macro_fscore: 79.16, valid_loss: 0.2987, valid_acc: 91.24, valid_micro_fscore: 60.89, valid_macro_fscore: 47.31, test_loss: 1.5195, test_acc: 53.39, test_micro_fscore: 46.87, test_macro_fscore: 43.58, time: 42.99 sec
