[2022-06-21 16:45:41,128][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 16:45:41,128][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.2, batch_size=8, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 16:47:08,343][run.py][line:158][INFO] Epoch: 1, train_loss: 0.2544, train_acc: 92.46, train_micro_fscore: 72.98, train_macro_fscore: 39.11, valid_loss: 0.3062, valid_acc: 91.32, valid_micro_fscore: 59.79, valid_macro_fscore: 40.6, test_loss: 1.804, test_acc: 25.83, test_micro_fscore: 12.96, test_macro_fscore: 16.29, time: 60.27 sec
[2022-06-21 16:48:03,893][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1514, train_acc: 95.0, train_micro_fscore: 83.51, train_macro_fscore: 57.49, valid_loss: 0.2979, valid_acc: 91.6, valid_micro_fscore: 60.97, valid_macro_fscore: 42.83, test_loss: 1.5895, test_acc: 38.04, test_micro_fscore: 27.69, test_macro_fscore: 23.09, time: 55.55 sec
[2022-06-21 16:48:55,466][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1436, train_acc: 95.21, train_micro_fscore: 84.4, train_macro_fscore: 63.53, valid_loss: 0.3231, valid_acc: 90.17, valid_micro_fscore: 60.02, valid_macro_fscore: 42.83, test_loss: 1.4327, test_acc: 38.53, test_micro_fscore: 30.37, test_macro_fscore: 25.95, time: 51.57 sec
[2022-06-21 16:49:44,006][run.py][line:158][INFO] Epoch: 4, train_loss: 0.141, train_acc: 95.3, train_micro_fscore: 84.85, train_macro_fscore: 66.12, valid_loss: 0.2856, valid_acc: 90.82, valid_micro_fscore: 61.19, valid_macro_fscore: 45.59, test_loss: 1.3698, test_acc: 44.08, test_micro_fscore: 36.98, test_macro_fscore: 31.76, time: 48.54 sec
[2022-06-21 16:50:55,259][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1384, train_acc: 95.38, train_micro_fscore: 85.06, train_macro_fscore: 69.32, valid_loss: 0.3066, valid_acc: 91.29, valid_micro_fscore: 61.48, valid_macro_fscore: 42.8, test_loss: 1.3816, test_acc: 47.23, test_micro_fscore: 40.31, test_macro_fscore: 33.96, time: 71.25 sec
[2022-06-21 16:52:01,414][run.py][line:158][INFO] Epoch: 6, train_loss: 0.136, train_acc: 95.43, train_micro_fscore: 85.33, train_macro_fscore: 74.2, valid_loss: 0.2846, valid_acc: 91.16, valid_micro_fscore: 61.58, valid_macro_fscore: 45.86, test_loss: 1.3843, test_acc: 51.17, test_micro_fscore: 44.94, test_macro_fscore: 37.65, time: 66.15 sec
[2022-06-21 16:53:04,115][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1358, train_acc: 95.45, train_micro_fscore: 85.46, train_macro_fscore: 75.45, valid_loss: 0.2905, valid_acc: 91.32, valid_micro_fscore: 61.12, valid_macro_fscore: 45.77, test_loss: 1.4577, test_acc: 48.4, test_micro_fscore: 40.63, test_macro_fscore: 34.29, time: 62.7 sec
[2022-06-21 16:54:14,942][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1327, train_acc: 95.48, train_micro_fscore: 85.59, train_macro_fscore: 76.09, valid_loss: 0.3055, valid_acc: 90.98, valid_micro_fscore: 61.72, valid_macro_fscore: 46.62, test_loss: 1.4469, test_acc: 49.08, test_micro_fscore: 43.02, test_macro_fscore: 35.52, time: 70.83 sec
[2022-06-21 16:55:10,226][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1322, train_acc: 95.5, train_micro_fscore: 85.68, train_macro_fscore: 76.64, valid_loss: 0.3014, valid_acc: 91.09, valid_micro_fscore: 61.58, valid_macro_fscore: 48.51, test_loss: 1.4063, test_acc: 49.75, test_micro_fscore: 43.24, test_macro_fscore: 35.84, time: 55.28 sec
[2022-06-21 16:56:11,846][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1303, train_acc: 95.58, train_micro_fscore: 85.93, train_macro_fscore: 77.3, valid_loss: 0.2843, valid_acc: 91.1, valid_micro_fscore: 61.52, valid_macro_fscore: 45.68, test_loss: 1.4432, test_acc: 49.51, test_micro_fscore: 43.26, test_macro_fscore: 35.55, time: 61.62 sec
[2022-06-21 16:57:17,704][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1294, train_acc: 95.5, train_micro_fscore: 85.66, train_macro_fscore: 77.03, valid_loss: 0.2824, valid_acc: 91.56, valid_micro_fscore: 60.74, valid_macro_fscore: 46.66, test_loss: 1.5282, test_acc: 42.66, test_micro_fscore: 34.0, test_macro_fscore: 29.4, time: 65.86 sec
[2022-06-21 16:58:28,487][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1277, train_acc: 95.59, train_micro_fscore: 86.0, train_macro_fscore: 77.39, valid_loss: 0.2895, valid_acc: 91.45, valid_micro_fscore: 61.02, valid_macro_fscore: 47.47, test_loss: 1.4368, test_acc: 49.32, test_micro_fscore: 41.74, test_macro_fscore: 36.06, time: 70.78 sec
[2022-06-21 16:59:46,504][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1266, train_acc: 95.65, train_micro_fscore: 86.15, train_macro_fscore: 78.34, valid_loss: 0.2945, valid_acc: 91.04, valid_micro_fscore: 61.32, valid_macro_fscore: 47.72, test_loss: 1.4117, test_acc: 49.51, test_micro_fscore: 42.07, test_macro_fscore: 30.91, time: 78.02 sec
[2022-06-21 17:01:05,199][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1253, train_acc: 95.65, train_micro_fscore: 86.18, train_macro_fscore: 78.26, valid_loss: 0.2917, valid_acc: 91.39, valid_micro_fscore: 60.98, valid_macro_fscore: 46.28, test_loss: 1.4838, test_acc: 48.71, test_micro_fscore: 41.32, test_macro_fscore: 31.8, time: 78.69 sec
[2022-06-21 17:02:24,847][run.py][line:158][INFO] Epoch: 15, train_loss: 0.124, train_acc: 95.7, train_micro_fscore: 86.4, train_macro_fscore: 79.4, valid_loss: 0.3165, valid_acc: 90.95, valid_micro_fscore: 61.11, valid_macro_fscore: 47.69, test_loss: 1.5735, test_acc: 48.21, test_micro_fscore: 41.08, test_macro_fscore: 34.23, time: 79.65 sec
[2022-06-21 17:03:20,250][run.py][line:158][INFO] Epoch: 16, train_loss: 0.1231, train_acc: 95.71, train_micro_fscore: 86.39, train_macro_fscore: 78.76, valid_loss: 0.2957, valid_acc: 91.29, valid_micro_fscore: 60.8, valid_macro_fscore: 46.97, test_loss: 1.4834, test_acc: 50.55, test_micro_fscore: 43.28, test_macro_fscore: 32.3, time: 55.4 sec
[2022-06-21 17:04:15,134][run.py][line:158][INFO] Epoch: 17, train_loss: 0.1225, train_acc: 95.73, train_micro_fscore: 86.51, train_macro_fscore: 78.92, valid_loss: 0.2913, valid_acc: 91.3, valid_micro_fscore: 61.49, valid_macro_fscore: 48.56, test_loss: 1.6605, test_acc: 45.75, test_micro_fscore: 37.04, test_macro_fscore: 27.97, time: 54.88 sec
[2022-06-21 17:05:22,136][run.py][line:158][INFO] Epoch: 18, train_loss: 0.1204, train_acc: 95.76, train_micro_fscore: 86.64, train_macro_fscore: 78.95, valid_loss: 0.2853, valid_acc: 91.24, valid_micro_fscore: 60.67, valid_macro_fscore: 47.03, test_loss: 1.6847, test_acc: 49.08, test_micro_fscore: 40.92, test_macro_fscore: 34.93, time: 67.0 sec
[2022-06-21 17:06:08,346][run.py][line:158][INFO] Epoch: 19, train_loss: 0.119, train_acc: 95.74, train_micro_fscore: 86.49, train_macro_fscore: 79.3, valid_loss: 0.2966, valid_acc: 91.11, valid_micro_fscore: 61.46, valid_macro_fscore: 48.02, test_loss: 1.579, test_acc: 48.77, test_micro_fscore: 41.53, test_macro_fscore: 32.1, time: 46.21 sec
[2022-06-21 17:07:05,166][run.py][line:158][INFO] Epoch: 20, train_loss: 0.1183, train_acc: 95.75, train_micro_fscore: 86.65, train_macro_fscore: 79.9, valid_loss: 0.3055, valid_acc: 91.63, valid_micro_fscore: 60.96, valid_macro_fscore: 47.9, test_loss: 2.0005, test_acc: 39.95, test_micro_fscore: 29.74, test_macro_fscore: 25.3, time: 56.82 sec
[2022-06-21 17:08:06,448][run.py][line:158][INFO] Epoch: 21, train_loss: 0.1181, train_acc: 95.78, train_micro_fscore: 86.73, train_macro_fscore: 80.28, valid_loss: 0.2994, valid_acc: 91.3, valid_micro_fscore: 61.29, valid_macro_fscore: 47.52, test_loss: 1.9087, test_acc: 42.73, test_micro_fscore: 35.4, test_macro_fscore: 32.95, time: 61.28 sec
[2022-06-21 17:09:02,037][run.py][line:158][INFO] Epoch: 22, train_loss: 0.1159, train_acc: 95.87, train_micro_fscore: 86.97, train_macro_fscore: 80.07, valid_loss: 0.3046, valid_acc: 90.98, valid_micro_fscore: 61.41, valid_macro_fscore: 47.97, test_loss: 2.0029, test_acc: 42.29, test_micro_fscore: 33.98, test_macro_fscore: 25.33, time: 55.59 sec
[2022-06-21 17:10:12,139][run.py][line:158][INFO] Epoch: 23, train_loss: 0.1146, train_acc: 95.86, train_micro_fscore: 87.0, train_macro_fscore: 80.34, valid_loss: 0.3328, valid_acc: 91.3, valid_micro_fscore: 61.51, valid_macro_fscore: 46.51, test_loss: 1.8931, test_acc: 43.4, test_micro_fscore: 35.31, test_macro_fscore: 26.42, time: 70.1 sec
[2022-06-21 17:11:11,106][run.py][line:158][INFO] Epoch: 24, train_loss: 0.1133, train_acc: 95.88, train_micro_fscore: 87.09, train_macro_fscore: 81.05, valid_loss: 0.326, valid_acc: 91.11, valid_micro_fscore: 61.58, valid_macro_fscore: 46.93, test_loss: 2.0647, test_acc: 41.74, test_micro_fscore: 34.07, test_macro_fscore: 27.28, time: 58.97 sec
[2022-06-21 17:12:05,632][run.py][line:158][INFO] Epoch: 25, train_loss: 0.1119, train_acc: 95.88, train_micro_fscore: 87.11, train_macro_fscore: 81.76, valid_loss: 0.2901, valid_acc: 91.32, valid_micro_fscore: 60.39, valid_macro_fscore: 47.32, test_loss: 1.8131, test_acc: 46.3, test_micro_fscore: 39.35, test_macro_fscore: 38.21, time: 54.53 sec
[2022-06-21 17:12:59,064][run.py][line:158][INFO] Epoch: 26, train_loss: 0.1114, train_acc: 95.97, train_micro_fscore: 87.44, train_macro_fscore: 82.96, valid_loss: 0.3065, valid_acc: 91.32, valid_micro_fscore: 61.21, valid_macro_fscore: 47.62, test_loss: 2.0033, test_acc: 38.16, test_micro_fscore: 29.48, test_macro_fscore: 26.27, time: 53.43 sec
[2022-06-21 17:14:07,981][run.py][line:158][INFO] Epoch: 27, train_loss: 0.1085, train_acc: 95.99, train_micro_fscore: 87.47, train_macro_fscore: 82.02, valid_loss: 0.2953, valid_acc: 91.16, valid_micro_fscore: 60.88, valid_macro_fscore: 47.47, test_loss: 1.808, test_acc: 47.1, test_micro_fscore: 41.24, test_macro_fscore: 36.67, time: 68.92 sec
[2022-06-21 17:15:14,770][run.py][line:158][INFO] Epoch: 28, train_loss: 0.1081, train_acc: 96.0, train_micro_fscore: 87.55, train_macro_fscore: 82.85, valid_loss: 0.3184, valid_acc: 91.3, valid_micro_fscore: 60.91, valid_macro_fscore: 47.53, test_loss: 2.1177, test_acc: 44.7, test_micro_fscore: 37.89, test_macro_fscore: 32.67, time: 66.79 sec
[2022-06-21 17:16:30,662][run.py][line:158][INFO] Epoch: 29, train_loss: 0.1058, train_acc: 96.08, train_micro_fscore: 87.76, train_macro_fscore: 83.22, valid_loss: 0.3215, valid_acc: 91.57, valid_micro_fscore: 60.22, valid_macro_fscore: 45.77, test_loss: 2.0589, test_acc: 52.47, test_micro_fscore: 46.32, test_macro_fscore: 41.7, time: 75.89 sec
[2022-06-21 17:17:58,162][run.py][line:158][INFO] Epoch: 30, train_loss: 0.1043, train_acc: 96.04, train_micro_fscore: 87.73, train_macro_fscore: 83.43, valid_loss: 0.332, valid_acc: 91.28, valid_micro_fscore: 60.62, valid_macro_fscore: 45.79, test_loss: 2.5451, test_acc: 37.67, test_micro_fscore: 29.54, test_macro_fscore: 25.58, time: 87.5 sec
[2022-06-21 17:19:24,155][run.py][line:158][INFO] Epoch: 31, train_loss: 0.1038, train_acc: 96.14, train_micro_fscore: 88.02, train_macro_fscore: 83.93, valid_loss: 0.3644, valid_acc: 91.29, valid_micro_fscore: 60.2, valid_macro_fscore: 42.85, test_loss: 2.5034, test_acc: 37.42, test_micro_fscore: 28.87, test_macro_fscore: 25.69, time: 85.99 sec
[2022-06-21 17:20:38,367][run.py][line:158][INFO] Epoch: 32, train_loss: 0.102, train_acc: 96.17, train_micro_fscore: 88.21, train_macro_fscore: 85.06, valid_loss: 0.3392, valid_acc: 91.31, valid_micro_fscore: 61.12, valid_macro_fscore: 45.95, test_loss: 2.2679, test_acc: 46.24, test_micro_fscore: 39.54, test_macro_fscore: 37.43, time: 74.21 sec
[2022-06-21 17:21:55,019][run.py][line:158][INFO] Epoch: 33, train_loss: 0.1006, train_acc: 96.12, train_micro_fscore: 88.02, train_macro_fscore: 84.12, valid_loss: 0.3419, valid_acc: 91.37, valid_micro_fscore: 60.5, valid_macro_fscore: 47.89, test_loss: 2.3528, test_acc: 50.37, test_micro_fscore: 44.68, test_macro_fscore: 41.83, time: 76.65 sec
[2022-06-21 17:22:40,237][run.py][line:158][INFO] Epoch: 34, train_loss: 0.0994, train_acc: 96.21, train_micro_fscore: 88.39, train_macro_fscore: 84.69, valid_loss: 0.3359, valid_acc: 91.51, valid_micro_fscore: 60.86, valid_macro_fscore: 45.9, test_loss: 2.2194, test_acc: 46.18, test_micro_fscore: 39.17, test_macro_fscore: 38.63, time: 45.22 sec
[2022-06-21 17:23:26,118][run.py][line:158][INFO] Epoch: 35, train_loss: 0.0977, train_acc: 96.23, train_micro_fscore: 88.41, train_macro_fscore: 85.34, valid_loss: 0.3545, valid_acc: 90.68, valid_micro_fscore: 60.98, valid_macro_fscore: 47.38, test_loss: 2.2189, test_acc: 49.75, test_micro_fscore: 45.05, test_macro_fscore: 43.76, time: 45.88 sec
[2022-06-21 17:24:29,472][run.py][line:158][INFO] Epoch: 36, train_loss: 0.0958, train_acc: 96.32, train_micro_fscore: 88.7, train_macro_fscore: 85.61, valid_loss: 0.3782, valid_acc: 90.82, valid_micro_fscore: 60.65, valid_macro_fscore: 47.62, test_loss: 2.9307, test_acc: 41.55, test_micro_fscore: 34.59, test_macro_fscore: 30.02, time: 63.35 sec
[2022-06-21 17:25:21,821][run.py][line:158][INFO] Epoch: 37, train_loss: 0.0967, train_acc: 96.31, train_micro_fscore: 88.68, train_macro_fscore: 85.36, valid_loss: 0.3505, valid_acc: 90.78, valid_micro_fscore: 60.57, valid_macro_fscore: 47.04, test_loss: 2.1313, test_acc: 45.5, test_micro_fscore: 40.54, test_macro_fscore: 41.27, time: 52.35 sec
[2022-06-21 17:26:19,352][run.py][line:158][INFO] Epoch: 38, train_loss: 0.093, train_acc: 96.38, train_micro_fscore: 88.86, train_macro_fscore: 86.17, valid_loss: 0.3761, valid_acc: 90.68, valid_micro_fscore: 60.96, valid_macro_fscore: 48.5, test_loss: 2.8403, test_acc: 42.05, test_micro_fscore: 35.77, test_macro_fscore: 35.75, time: 57.53 sec
[2022-06-21 17:27:20,863][run.py][line:158][INFO] Epoch: 39, train_loss: 0.093, train_acc: 96.37, train_micro_fscore: 88.91, train_macro_fscore: 86.27, valid_loss: 0.3882, valid_acc: 91.19, valid_micro_fscore: 60.65, valid_macro_fscore: 47.75, test_loss: 2.2915, test_acc: 51.6, test_micro_fscore: 46.2, test_macro_fscore: 44.15, time: 61.51 sec
[2022-06-21 17:28:19,927][run.py][line:158][INFO] Epoch: 40, train_loss: 0.091, train_acc: 96.37, train_micro_fscore: 88.94, train_macro_fscore: 86.31, valid_loss: 0.3741, valid_acc: 90.88, valid_micro_fscore: 60.79, valid_macro_fscore: 47.24, test_loss: 2.3534, test_acc: 45.56, test_micro_fscore: 39.61, test_macro_fscore: 39.31, time: 59.06 sec
[2022-06-21 17:29:16,413][run.py][line:158][INFO] Epoch: 41, train_loss: 0.0901, train_acc: 96.44, train_micro_fscore: 89.09, train_macro_fscore: 86.67, valid_loss: 0.3832, valid_acc: 90.98, valid_micro_fscore: 60.75, valid_macro_fscore: 46.92, test_loss: 2.7668, test_acc: 44.33, test_micro_fscore: 37.94, test_macro_fscore: 37.53, time: 56.49 sec
[2022-06-21 17:30:11,554][run.py][line:158][INFO] Epoch: 42, train_loss: 0.0883, train_acc: 96.49, train_micro_fscore: 89.3, train_macro_fscore: 87.02, valid_loss: 0.3942, valid_acc: 90.62, valid_micro_fscore: 60.49, valid_macro_fscore: 48.45, test_loss: 2.6974, test_acc: 48.09, test_micro_fscore: 42.66, test_macro_fscore: 41.91, time: 55.14 sec
[2022-06-21 17:31:14,012][run.py][line:158][INFO] Epoch: 43, train_loss: 0.0871, train_acc: 96.51, train_micro_fscore: 89.35, train_macro_fscore: 86.84, valid_loss: 0.4025, valid_acc: 91.13, valid_micro_fscore: 60.73, valid_macro_fscore: 47.48, test_loss: 2.7204, test_acc: 45.25, test_micro_fscore: 39.13, test_macro_fscore: 39.51, time: 62.46 sec
[2022-06-21 17:32:13,448][run.py][line:158][INFO] Epoch: 44, train_loss: 0.0856, train_acc: 96.5, train_micro_fscore: 89.34, train_macro_fscore: 87.12, valid_loss: 0.4096, valid_acc: 90.49, valid_micro_fscore: 60.22, valid_macro_fscore: 46.58, test_loss: 2.5948, test_acc: 48.15, test_micro_fscore: 42.67, test_macro_fscore: 41.87, time: 59.44 sec
[2022-06-21 17:32:56,153][run.py][line:158][INFO] Epoch: 45, train_loss: 0.084, train_acc: 96.62, train_micro_fscore: 89.69, train_macro_fscore: 88.09, valid_loss: 0.4312, valid_acc: 90.61, valid_micro_fscore: 60.0, valid_macro_fscore: 46.59, test_loss: 3.6117, test_acc: 38.41, test_micro_fscore: 29.43, test_macro_fscore: 25.02, time: 42.71 sec
[2022-06-21 17:33:52,460][run.py][line:158][INFO] Epoch: 46, train_loss: 0.0833, train_acc: 96.61, train_micro_fscore: 89.7, train_macro_fscore: 87.84, valid_loss: 0.4025, valid_acc: 90.89, valid_micro_fscore: 60.25, valid_macro_fscore: 46.81, test_loss: 2.8057, test_acc: 51.66, test_micro_fscore: 46.53, test_macro_fscore: 43.08, time: 56.31 sec
[2022-06-21 17:34:41,297][run.py][line:158][INFO] Epoch: 47, train_loss: 0.0816, train_acc: 96.6, train_micro_fscore: 89.65, train_macro_fscore: 87.26, valid_loss: 0.4141, valid_acc: 90.78, valid_micro_fscore: 60.21, valid_macro_fscore: 46.4, test_loss: 3.3469, test_acc: 42.85, test_micro_fscore: 36.44, test_macro_fscore: 31.04, time: 48.84 sec
