[2022-06-20 18:36:27,774][run.py][line:117][INFO] start training on GPU 0!
[2022-06-20 18:36:27,774][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=8e-05, dropout=0.0, batch_size=32, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-20 18:37:20,133][run.py][line:158][INFO] Epoch: 1, train_loss: 0.3423, train_acc: 90.63, train_micro_fscore: 65.31, train_macro_fscore: 32.47, valid_loss: 0.3007, valid_acc: 91.29, valid_micro_fscore: 57.58, valid_macro_fscore: 35.11, test_loss: 1.8864, test_acc: 19.79, test_micro_fscore: 3.26, test_macro_fscore: 11.21, time: 33.34 sec
[2022-06-20 18:37:43,327][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1498, train_acc: 94.96, train_micro_fscore: 83.31, train_macro_fscore: 56.88, valid_loss: 0.2784, valid_acc: 91.45, valid_micro_fscore: 60.51, valid_macro_fscore: 42.92, test_loss: 1.551, test_acc: 38.16, test_micro_fscore: 28.56, test_macro_fscore: 19.85, time: 23.19 sec
[2022-06-20 18:38:10,821][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1405, train_acc: 95.26, train_micro_fscore: 84.59, train_macro_fscore: 64.13, valid_loss: 0.2948, valid_acc: 91.09, valid_micro_fscore: 61.18, valid_macro_fscore: 42.66, test_loss: 1.4712, test_acc: 39.89, test_micro_fscore: 31.65, test_macro_fscore: 23.72, time: 27.49 sec
[2022-06-20 18:38:31,322][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1376, train_acc: 95.34, train_micro_fscore: 85.04, train_macro_fscore: 69.15, valid_loss: 0.2753, valid_acc: 90.92, valid_micro_fscore: 61.07, valid_macro_fscore: 47.56, test_loss: 1.3619, test_acc: 45.25, test_micro_fscore: 38.11, test_macro_fscore: 32.45, time: 20.5 sec
[2022-06-20 18:38:58,825][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1348, train_acc: 95.42, train_micro_fscore: 85.35, train_macro_fscore: 74.48, valid_loss: 0.2813, valid_acc: 91.05, valid_micro_fscore: 61.48, valid_macro_fscore: 47.88, test_loss: 1.4057, test_acc: 44.57, test_micro_fscore: 37.32, test_macro_fscore: 32.52, time: 27.5 sec
[2022-06-20 18:39:19,730][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1338, train_acc: 95.4, train_micro_fscore: 85.3, train_macro_fscore: 75.31, valid_loss: 0.2775, valid_acc: 91.21, valid_micro_fscore: 61.46, valid_macro_fscore: 45.68, test_loss: 1.4805, test_acc: 43.53, test_micro_fscore: 35.04, test_macro_fscore: 25.99, time: 20.9 sec
[2022-06-20 18:39:44,360][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1316, train_acc: 95.46, train_micro_fscore: 85.52, train_macro_fscore: 76.78, valid_loss: 0.2876, valid_acc: 91.34, valid_micro_fscore: 61.08, valid_macro_fscore: 47.67, test_loss: 1.4551, test_acc: 47.41, test_micro_fscore: 39.6, test_macro_fscore: 28.66, time: 24.63 sec
[2022-06-20 18:40:07,401][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1294, train_acc: 95.53, train_micro_fscore: 85.7, train_macro_fscore: 76.56, valid_loss: 0.2767, valid_acc: 90.72, valid_micro_fscore: 60.94, valid_macro_fscore: 45.55, test_loss: 1.3807, test_acc: 48.52, test_micro_fscore: 42.49, test_macro_fscore: 29.84, time: 23.04 sec
[2022-06-20 18:40:29,912][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1287, train_acc: 95.54, train_micro_fscore: 85.77, train_macro_fscore: 77.0, valid_loss: 0.3081, valid_acc: 91.06, valid_micro_fscore: 61.2, valid_macro_fscore: 47.47, test_loss: 1.3741, test_acc: 49.51, test_micro_fscore: 42.63, test_macro_fscore: 35.37, time: 22.51 sec
[2022-06-20 18:40:57,541][run.py][line:158][INFO] Epoch: 10, train_loss: 0.127, train_acc: 95.64, train_micro_fscore: 86.12, train_macro_fscore: 78.1, valid_loss: 0.2829, valid_acc: 91.1, valid_micro_fscore: 61.48, valid_macro_fscore: 46.21, test_loss: 1.5138, test_acc: 46.05, test_micro_fscore: 38.37, test_macro_fscore: 27.74, time: 27.63 sec
[2022-06-20 18:41:28,868][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1269, train_acc: 95.6, train_micro_fscore: 86.02, train_macro_fscore: 78.14, valid_loss: 0.2908, valid_acc: 91.44, valid_micro_fscore: 60.94, valid_macro_fscore: 44.85, test_loss: 1.5437, test_acc: 42.79, test_micro_fscore: 33.86, test_macro_fscore: 29.27, time: 31.33 sec
