[2022-06-21 01:27:52,286][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 01:27:52,286][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.0, batch_size=64, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 01:28:30,430][run.py][line:158][INFO] Epoch: 1, train_loss: 0.6911, train_acc: 84.25, train_micro_fscore: 32.27, train_macro_fscore: 19.51, valid_loss: 0.3377, valid_acc: 90.79, valid_micro_fscore: 55.84, valid_macro_fscore: 23.08, test_loss: 1.9241, test_acc: 18.74, test_micro_fscore: 4.99, test_macro_fscore: 10.08, time: 20.21 sec
[2022-06-21 01:28:52,342][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1922, train_acc: 93.56, train_micro_fscore: 76.14, train_macro_fscore: 33.74, valid_loss: 0.3104, valid_acc: 90.88, valid_micro_fscore: 56.41, valid_macro_fscore: 28.26, test_loss: 1.8745, test_acc: 18.62, test_micro_fscore: 3.53, test_macro_fscore: 11.21, time: 21.91 sec
[2022-06-21 01:29:06,241][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1699, train_acc: 93.96, train_micro_fscore: 78.01, train_macro_fscore: 38.29, valid_loss: 0.3045, valid_acc: 90.89, valid_micro_fscore: 59.72, valid_macro_fscore: 38.35, test_loss: 1.8513, test_acc: 17.69, test_micro_fscore: 3.7, test_macro_fscore: 14.02, time: 13.9 sec
[2022-06-21 01:29:21,484][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1499, train_acc: 94.98, train_micro_fscore: 83.29, train_macro_fscore: 56.04, valid_loss: 0.2817, valid_acc: 91.11, valid_micro_fscore: 60.49, valid_macro_fscore: 42.81, test_loss: 1.6636, test_acc: 36.5, test_micro_fscore: 27.52, test_macro_fscore: 20.67, time: 15.24 sec
[2022-06-21 01:29:39,850][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1414, train_acc: 95.17, train_micro_fscore: 84.04, train_macro_fscore: 58.28, valid_loss: 0.2981, valid_acc: 91.16, valid_micro_fscore: 61.43, valid_macro_fscore: 42.75, test_loss: 1.6332, test_acc: 36.68, test_micro_fscore: 27.87, test_macro_fscore: 21.29, time: 18.37 sec
[2022-06-21 01:30:01,875][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1381, train_acc: 95.24, train_micro_fscore: 84.42, train_macro_fscore: 61.57, valid_loss: 0.2838, valid_acc: 91.11, valid_micro_fscore: 61.38, valid_macro_fscore: 43.53, test_loss: 1.6047, test_acc: 37.18, test_micro_fscore: 28.41, test_macro_fscore: 21.44, time: 22.02 sec
[2022-06-21 01:30:19,943][run.py][line:158][INFO] Epoch: 7, train_loss: 0.136, train_acc: 95.32, train_micro_fscore: 84.86, train_macro_fscore: 65.03, valid_loss: 0.2947, valid_acc: 91.01, valid_micro_fscore: 61.15, valid_macro_fscore: 43.33, test_loss: 1.6194, test_acc: 37.73, test_micro_fscore: 29.49, test_macro_fscore: 21.38, time: 18.07 sec
[2022-06-21 01:30:38,800][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1342, train_acc: 95.39, train_micro_fscore: 85.04, train_macro_fscore: 65.95, valid_loss: 0.2809, valid_acc: 91.01, valid_micro_fscore: 61.5, valid_macro_fscore: 43.79, test_loss: 1.4699, test_acc: 39.77, test_micro_fscore: 32.52, test_macro_fscore: 23.5, time: 18.86 sec
[2022-06-21 01:30:54,706][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1332, train_acc: 95.37, train_micro_fscore: 85.09, train_macro_fscore: 67.78, valid_loss: 0.3002, valid_acc: 90.58, valid_micro_fscore: 60.8, valid_macro_fscore: 43.81, test_loss: 1.5601, test_acc: 39.4, test_micro_fscore: 31.82, test_macro_fscore: 23.16, time: 15.91 sec
[2022-06-21 01:31:12,687][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1336, train_acc: 95.44, train_micro_fscore: 85.32, train_macro_fscore: 70.71, valid_loss: 0.2762, valid_acc: 91.14, valid_micro_fscore: 60.77, valid_macro_fscore: 43.13, test_loss: 1.4203, test_acc: 48.27, test_micro_fscore: 42.97, test_macro_fscore: 29.46, time: 17.98 sec
[2022-06-21 01:31:30,707][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1305, train_acc: 95.5, train_micro_fscore: 85.63, train_macro_fscore: 74.33, valid_loss: 0.2775, valid_acc: 91.16, valid_micro_fscore: 61.9, valid_macro_fscore: 46.22, test_loss: 1.4983, test_acc: 40.2, test_micro_fscore: 32.99, test_macro_fscore: 23.24, time: 18.02 sec
