[2022-06-21 14:12:05,691][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 14:12:05,691][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=5e-05, dropout=0.5, batch_size=32, epochs=40, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 14:12:52,223][run.py][line:158][INFO] Epoch: 1, train_loss: 0.4192, train_acc: 89.01, train_micro_fscore: 58.0, train_macro_fscore: 28.52, valid_loss: 0.3158, valid_acc: 90.62, valid_micro_fscore: 56.67, valid_macro_fscore: 28.55, test_loss: 1.8451, test_acc: 18.37, test_micro_fscore: 4.32, test_macro_fscore: 9.64, time: 27.58 sec
[2022-06-21 14:13:13,274][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1797, train_acc: 93.92, train_micro_fscore: 78.23, train_macro_fscore: 38.96, valid_loss: 0.2962, valid_acc: 91.23, valid_micro_fscore: 58.74, valid_macro_fscore: 37.52, test_loss: 1.8364, test_acc: 19.24, test_micro_fscore: 3.83, test_macro_fscore: 12.38, time: 21.05 sec
[2022-06-21 14:13:39,021][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1587, train_acc: 94.82, train_micro_fscore: 82.54, train_macro_fscore: 55.03, valid_loss: 0.3015, valid_acc: 90.99, valid_micro_fscore: 61.16, valid_macro_fscore: 42.79, test_loss: 1.6193, test_acc: 38.22, test_micro_fscore: 29.51, test_macro_fscore: 20.85, time: 25.75 sec
[2022-06-21 14:14:01,019][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1494, train_acc: 95.07, train_micro_fscore: 83.76, train_macro_fscore: 58.15, valid_loss: 0.2703, valid_acc: 91.18, valid_micro_fscore: 61.0, valid_macro_fscore: 43.42, test_loss: 1.5226, test_acc: 38.84, test_micro_fscore: 29.98, test_macro_fscore: 24.27, time: 22.0 sec
[2022-06-21 14:14:16,855][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1455, train_acc: 95.21, train_micro_fscore: 84.36, train_macro_fscore: 62.49, valid_loss: 0.2927, valid_acc: 91.19, valid_micro_fscore: 61.27, valid_macro_fscore: 43.1, test_loss: 1.4981, test_acc: 38.29, test_micro_fscore: 29.92, test_macro_fscore: 23.82, time: 15.84 sec
[2022-06-21 14:14:34,559][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1424, train_acc: 95.25, train_micro_fscore: 84.56, train_macro_fscore: 64.74, valid_loss: 0.2801, valid_acc: 91.04, valid_micro_fscore: 61.43, valid_macro_fscore: 44.11, test_loss: 1.4771, test_acc: 38.1, test_micro_fscore: 29.69, test_macro_fscore: 24.27, time: 17.7 sec
[2022-06-21 14:14:51,124][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1418, train_acc: 95.3, train_micro_fscore: 84.86, train_macro_fscore: 66.32, valid_loss: 0.2923, valid_acc: 91.36, valid_micro_fscore: 61.18, valid_macro_fscore: 43.61, test_loss: 1.4101, test_acc: 41.31, test_micro_fscore: 32.63, test_macro_fscore: 29.09, time: 16.56 sec
[2022-06-21 14:15:07,559][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1386, train_acc: 95.37, train_micro_fscore: 84.97, train_macro_fscore: 66.65, valid_loss: 0.2801, valid_acc: 91.04, valid_micro_fscore: 61.1, valid_macro_fscore: 43.23, test_loss: 1.3707, test_acc: 45.87, test_micro_fscore: 39.29, test_macro_fscore: 32.48, time: 16.43 sec
[2022-06-21 14:15:36,474][run.py][line:158][INFO] Epoch: 9, train_loss: 0.139, train_acc: 95.36, train_micro_fscore: 85.01, train_macro_fscore: 67.32, valid_loss: 0.3077, valid_acc: 90.87, valid_micro_fscore: 61.11, valid_macro_fscore: 45.2, test_loss: 1.3736, test_acc: 46.42, test_micro_fscore: 40.12, test_macro_fscore: 33.1, time: 28.91 sec
[2022-06-21 14:16:02,033][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1367, train_acc: 95.45, train_micro_fscore: 85.35, train_macro_fscore: 71.56, valid_loss: 0.2852, valid_acc: 91.11, valid_micro_fscore: 61.19, valid_macro_fscore: 45.19, test_loss: 1.4001, test_acc: 45.75, test_micro_fscore: 38.95, test_macro_fscore: 32.16, time: 25.56 sec
[2022-06-21 14:16:31,976][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1356, train_acc: 95.44, train_micro_fscore: 85.34, train_macro_fscore: 72.63, valid_loss: 0.2814, valid_acc: 91.37, valid_micro_fscore: 61.77, valid_macro_fscore: 43.91, test_loss: 1.415, test_acc: 44.33, test_micro_fscore: 36.67, test_macro_fscore: 30.45, time: 29.94 sec
[2022-06-21 14:16:48,381][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1339, train_acc: 95.48, train_micro_fscore: 85.47, train_macro_fscore: 73.71, valid_loss: 0.2846, valid_acc: 91.3, valid_micro_fscore: 60.45, valid_macro_fscore: 43.95, test_loss: 1.3132, test_acc: 52.96, test_micro_fscore: 47.5, test_macro_fscore: 44.31, time: 16.4 sec
[2022-06-21 14:17:03,592][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1326, train_acc: 95.52, train_micro_fscore: 85.65, train_macro_fscore: 75.48, valid_loss: 0.2892, valid_acc: 91.2, valid_micro_fscore: 61.42, valid_macro_fscore: 47.72, test_loss: 1.341, test_acc: 48.83, test_micro_fscore: 42.17, test_macro_fscore: 37.53, time: 15.21 sec
[2022-06-21 14:17:25,178][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1308, train_acc: 95.57, train_micro_fscore: 85.85, train_macro_fscore: 76.17, valid_loss: 0.2912, valid_acc: 91.31, valid_micro_fscore: 60.14, valid_macro_fscore: 44.58, test_loss: 1.4025, test_acc: 47.84, test_micro_fscore: 40.88, test_macro_fscore: 36.95, time: 21.59 sec
[2022-06-21 14:17:49,799][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1306, train_acc: 95.54, train_micro_fscore: 85.78, train_macro_fscore: 76.7, valid_loss: 0.3102, valid_acc: 90.36, valid_micro_fscore: 60.25, valid_macro_fscore: 46.62, test_loss: 1.354, test_acc: 47.29, test_micro_fscore: 41.22, test_macro_fscore: 36.44, time: 24.62 sec
[2022-06-21 14:18:09,611][run.py][line:158][INFO] Epoch: 16, train_loss: 0.1309, train_acc: 95.54, train_micro_fscore: 85.81, train_macro_fscore: 76.6, valid_loss: 0.2763, valid_acc: 91.44, valid_micro_fscore: 60.25, valid_macro_fscore: 47.75, test_loss: 1.462, test_acc: 45.68, test_micro_fscore: 37.08, test_macro_fscore: 32.04, time: 19.81 sec
[2022-06-21 14:18:25,737][run.py][line:158][INFO] Epoch: 17, train_loss: 0.1284, train_acc: 95.64, train_micro_fscore: 86.14, train_macro_fscore: 77.52, valid_loss: 0.2734, valid_acc: 91.28, valid_micro_fscore: 61.29, valid_macro_fscore: 48.14, test_loss: 1.3466, test_acc: 51.6, test_micro_fscore: 45.33, test_macro_fscore: 39.74, time: 16.13 sec
[2022-06-21 14:18:41,319][run.py][line:158][INFO] Epoch: 18, train_loss: 0.1276, train_acc: 95.61, train_micro_fscore: 86.01, train_macro_fscore: 77.33, valid_loss: 0.2974, valid_acc: 90.97, valid_micro_fscore: 60.81, valid_macro_fscore: 47.35, test_loss: 1.3907, test_acc: 47.23, test_micro_fscore: 39.58, test_macro_fscore: 33.89, time: 15.58 sec
[2022-06-21 14:19:06,542][run.py][line:158][INFO] Epoch: 19, train_loss: 0.1263, train_acc: 95.62, train_micro_fscore: 86.03, train_macro_fscore: 77.53, valid_loss: 0.2852, valid_acc: 91.11, valid_micro_fscore: 61.49, valid_macro_fscore: 48.16, test_loss: 1.3422, test_acc: 51.73, test_micro_fscore: 45.9, test_macro_fscore: 43.51, time: 25.22 sec
[2022-06-21 14:19:37,516][run.py][line:158][INFO] Epoch: 20, train_loss: 0.127, train_acc: 95.62, train_micro_fscore: 86.18, train_macro_fscore: 78.87, valid_loss: 0.3002, valid_acc: 91.4, valid_micro_fscore: 60.9, valid_macro_fscore: 45.77, test_loss: 1.4331, test_acc: 46.92, test_micro_fscore: 38.72, test_macro_fscore: 34.44, time: 30.97 sec
[2022-06-21 14:20:03,059][run.py][line:158][INFO] Epoch: 21, train_loss: 0.1255, train_acc: 95.71, train_micro_fscore: 86.38, train_macro_fscore: 78.45, valid_loss: 0.2991, valid_acc: 91.34, valid_micro_fscore: 61.46, valid_macro_fscore: 46.97, test_loss: 1.4048, test_acc: 49.32, test_micro_fscore: 42.39, test_macro_fscore: 39.3, time: 25.54 sec
[2022-06-21 14:20:23,746][run.py][line:158][INFO] Epoch: 22, train_loss: 0.1251, train_acc: 95.68, train_micro_fscore: 86.25, train_macro_fscore: 77.28, valid_loss: 0.302, valid_acc: 90.61, valid_micro_fscore: 60.94, valid_macro_fscore: 47.37, test_loss: 1.3916, test_acc: 45.81, test_micro_fscore: 38.96, test_macro_fscore: 35.37, time: 20.69 sec
[2022-06-21 14:20:49,453][run.py][line:158][INFO] Epoch: 23, train_loss: 0.1239, train_acc: 95.69, train_micro_fscore: 86.31, train_macro_fscore: 78.52, valid_loss: 0.2915, valid_acc: 91.28, valid_micro_fscore: 61.51, valid_macro_fscore: 48.02, test_loss: 1.4457, test_acc: 48.89, test_micro_fscore: 41.21, test_macro_fscore: 35.87, time: 25.71 sec
[2022-06-21 14:21:06,219][run.py][line:158][INFO] Epoch: 24, train_loss: 0.1232, train_acc: 95.72, train_micro_fscore: 86.45, train_macro_fscore: 79.3, valid_loss: 0.3187, valid_acc: 91.26, valid_micro_fscore: 60.84, valid_macro_fscore: 45.57, test_loss: 1.5424, test_acc: 46.36, test_micro_fscore: 37.9, test_macro_fscore: 33.49, time: 16.77 sec
[2022-06-21 14:21:25,155][run.py][line:158][INFO] Epoch: 25, train_loss: 0.122, train_acc: 95.74, train_micro_fscore: 86.49, train_macro_fscore: 78.8, valid_loss: 0.2707, valid_acc: 91.49, valid_micro_fscore: 60.04, valid_macro_fscore: 47.17, test_loss: 1.3419, test_acc: 51.11, test_micro_fscore: 45.81, test_macro_fscore: 43.49, time: 18.94 sec
[2022-06-21 14:21:45,413][run.py][line:158][INFO] Epoch: 26, train_loss: 0.122, train_acc: 95.77, train_micro_fscore: 86.57, train_macro_fscore: 79.04, valid_loss: 0.2968, valid_acc: 91.18, valid_micro_fscore: 61.15, valid_macro_fscore: 47.33, test_loss: 1.4309, test_acc: 49.69, test_micro_fscore: 42.48, test_macro_fscore: 37.5, time: 20.26 sec
[2022-06-21 14:22:13,928][run.py][line:158][INFO] Epoch: 27, train_loss: 0.1202, train_acc: 95.76, train_micro_fscore: 86.63, train_macro_fscore: 79.63, valid_loss: 0.2907, valid_acc: 91.46, valid_micro_fscore: 59.85, valid_macro_fscore: 47.21, test_loss: 1.4682, test_acc: 45.07, test_micro_fscore: 37.02, test_macro_fscore: 33.34, time: 28.52 sec
[2022-06-21 14:22:39,341][run.py][line:158][INFO] Epoch: 28, train_loss: 0.1189, train_acc: 95.85, train_micro_fscore: 86.86, train_macro_fscore: 80.16, valid_loss: 0.3027, valid_acc: 91.23, valid_micro_fscore: 61.45, valid_macro_fscore: 47.88, test_loss: 1.4587, test_acc: 46.61, test_micro_fscore: 40.03, test_macro_fscore: 37.86, time: 25.41 sec
[2022-06-21 14:23:01,807][run.py][line:158][INFO] Epoch: 29, train_loss: 0.1185, train_acc: 95.85, train_micro_fscore: 86.91, train_macro_fscore: 80.47, valid_loss: 0.3114, valid_acc: 91.13, valid_micro_fscore: 61.14, valid_macro_fscore: 47.89, test_loss: 1.4656, test_acc: 51.66, test_micro_fscore: 45.13, test_macro_fscore: 42.3, time: 22.47 sec
[2022-06-21 14:23:25,419][run.py][line:158][INFO] Epoch: 30, train_loss: 0.1182, train_acc: 95.89, train_micro_fscore: 87.07, train_macro_fscore: 80.56, valid_loss: 0.3127, valid_acc: 91.16, valid_micro_fscore: 60.75, valid_macro_fscore: 44.67, test_loss: 1.4948, test_acc: 42.97, test_micro_fscore: 35.17, test_macro_fscore: 36.08, time: 23.61 sec
[2022-06-21 14:23:52,691][run.py][line:158][INFO] Epoch: 31, train_loss: 0.117, train_acc: 95.91, train_micro_fscore: 87.19, train_macro_fscore: 80.78, valid_loss: 0.305, valid_acc: 91.15, valid_micro_fscore: 61.44, valid_macro_fscore: 46.55, test_loss: 1.6097, test_acc: 42.29, test_micro_fscore: 34.2, test_macro_fscore: 30.33, time: 27.27 sec
[2022-06-21 14:24:20,787][run.py][line:158][INFO] Epoch: 32, train_loss: 0.1158, train_acc: 95.87, train_micro_fscore: 87.07, train_macro_fscore: 80.71, valid_loss: 0.292, valid_acc: 91.0, valid_micro_fscore: 61.32, valid_macro_fscore: 47.62, test_loss: 1.5039, test_acc: 41.92, test_micro_fscore: 33.48, test_macro_fscore: 34.4, time: 28.1 sec
[2022-06-21 14:24:57,792][run.py][line:158][INFO] Epoch: 33, train_loss: 0.1154, train_acc: 95.88, train_micro_fscore: 87.01, train_macro_fscore: 80.75, valid_loss: 0.3157, valid_acc: 91.31, valid_micro_fscore: 60.31, valid_macro_fscore: 47.23, test_loss: 1.6282, test_acc: 44.14, test_micro_fscore: 37.56, test_macro_fscore: 34.62, time: 37.0 sec
[2022-06-21 14:25:36,185][run.py][line:158][INFO] Epoch: 34, train_loss: 0.1145, train_acc: 95.88, train_micro_fscore: 87.07, train_macro_fscore: 80.97, valid_loss: 0.3035, valid_acc: 91.32, valid_micro_fscore: 61.23, valid_macro_fscore: 48.22, test_loss: 1.6123, test_acc: 40.32, test_micro_fscore: 31.74, test_macro_fscore: 33.68, time: 38.39 sec
[2022-06-21 14:26:16,614][run.py][line:158][INFO] Epoch: 35, train_loss: 0.1129, train_acc: 95.95, train_micro_fscore: 87.3, train_macro_fscore: 82.14, valid_loss: 0.3053, valid_acc: 91.08, valid_micro_fscore: 60.78, valid_macro_fscore: 48.52, test_loss: 1.5113, test_acc: 44.94, test_micro_fscore: 36.97, test_macro_fscore: 40.59, time: 40.43 sec
[2022-06-21 14:26:41,399][run.py][line:158][INFO] Epoch: 36, train_loss: 0.113, train_acc: 95.92, train_micro_fscore: 87.23, train_macro_fscore: 81.34, valid_loss: 0.3331, valid_acc: 91.09, valid_micro_fscore: 60.93, valid_macro_fscore: 46.06, test_loss: 1.7723, test_acc: 42.66, test_micro_fscore: 34.91, test_macro_fscore: 30.99, time: 24.78 sec
[2022-06-21 14:27:05,227][run.py][line:158][INFO] Epoch: 37, train_loss: 0.1112, train_acc: 95.97, train_micro_fscore: 87.36, train_macro_fscore: 81.71, valid_loss: 0.3141, valid_acc: 90.64, valid_micro_fscore: 60.44, valid_macro_fscore: 47.25, test_loss: 1.6262, test_acc: 40.14, test_micro_fscore: 31.96, test_macro_fscore: 33.53, time: 23.83 sec
[2022-06-21 14:27:28,934][run.py][line:158][INFO] Epoch: 38, train_loss: 0.1102, train_acc: 96.06, train_micro_fscore: 87.68, train_macro_fscore: 82.34, valid_loss: 0.3234, valid_acc: 91.15, valid_micro_fscore: 61.63, valid_macro_fscore: 48.52, test_loss: 1.8074, test_acc: 40.2, test_micro_fscore: 31.96, test_macro_fscore: 30.32, time: 23.71 sec
[2022-06-21 14:27:55,323][run.py][line:158][INFO] Epoch: 39, train_loss: 0.1102, train_acc: 96.04, train_micro_fscore: 87.7, train_macro_fscore: 82.64, valid_loss: 0.3236, valid_acc: 91.35, valid_micro_fscore: 60.26, valid_macro_fscore: 46.9, test_loss: 1.7952, test_acc: 39.03, test_micro_fscore: 30.14, test_macro_fscore: 27.76, time: 26.39 sec
[2022-06-21 14:28:27,003][run.py][line:158][INFO] Epoch: 40, train_loss: 0.1075, train_acc: 96.02, train_micro_fscore: 87.58, train_macro_fscore: 82.05, valid_loss: 0.3178, valid_acc: 91.06, valid_micro_fscore: 61.49, valid_macro_fscore: 48.19, test_loss: 1.8294, test_acc: 38.96, test_micro_fscore: 30.2, test_macro_fscore: 29.54, time: 31.68 sec
[2022-06-21 14:28:27,003][run.py][line:184][INFO] finish training!
[2022-06-21 14:28:27,003][run.py][line:196][INFO] Best micro/macro F-Score based on validation:36.67/30.45
[2022-06-21 14:28:27,004][run.py][line:198][INFO] Best micro/macro F-Score based on test:47.5/44.31
