[2022-06-21 04:42:21,883][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 04:42:21,884][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=7e-05, dropout=0.2, batch_size=64, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 04:43:04,866][run.py][line:158][INFO] Epoch: 1, train_loss: 0.5385, train_acc: 86.72, train_micro_fscore: 45.99, train_macro_fscore: 24.64, valid_loss: 0.3306, valid_acc: 90.58, valid_micro_fscore: 55.84, valid_macro_fscore: 27.94, test_loss: 1.9032, test_acc: 18.8, test_micro_fscore: 5.05, test_macro_fscore: 8.94, time: 15.91 sec
[2022-06-21 04:43:22,366][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1805, train_acc: 93.77, train_micro_fscore: 77.1, train_macro_fscore: 35.23, valid_loss: 0.3024, valid_acc: 90.9, valid_micro_fscore: 56.77, valid_macro_fscore: 30.05, test_loss: 1.8756, test_acc: 18.13, test_micro_fscore: 3.21, test_macro_fscore: 13.36, time: 17.5 sec
[2022-06-21 04:43:47,290][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1555, train_acc: 94.78, train_micro_fscore: 82.39, train_macro_fscore: 54.74, valid_loss: 0.2871, valid_acc: 91.09, valid_micro_fscore: 60.93, valid_macro_fscore: 42.9, test_loss: 1.678, test_acc: 37.79, test_micro_fscore: 29.32, test_macro_fscore: 20.91, time: 24.92 sec
[2022-06-21 04:44:08,341][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1443, train_acc: 95.19, train_micro_fscore: 84.22, train_macro_fscore: 59.81, valid_loss: 0.2766, valid_acc: 91.13, valid_micro_fscore: 60.57, valid_macro_fscore: 43.16, test_loss: 1.5712, test_acc: 38.59, test_micro_fscore: 29.86, test_macro_fscore: 24.85, time: 21.05 sec
[2022-06-21 04:44:29,072][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1402, train_acc: 95.26, train_micro_fscore: 84.6, train_macro_fscore: 64.21, valid_loss: 0.3223, valid_acc: 91.11, valid_micro_fscore: 61.44, valid_macro_fscore: 43.25, test_loss: 1.5428, test_acc: 38.53, test_micro_fscore: 30.31, test_macro_fscore: 26.04, time: 20.73 sec
[2022-06-21 04:44:54,926][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1375, train_acc: 95.34, train_micro_fscore: 84.96, train_macro_fscore: 66.46, valid_loss: 0.2873, valid_acc: 91.13, valid_micro_fscore: 61.56, valid_macro_fscore: 44.02, test_loss: 1.5713, test_acc: 39.7, test_micro_fscore: 31.39, test_macro_fscore: 23.25, time: 25.85 sec
[2022-06-21 04:45:17,081][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1362, train_acc: 95.34, train_micro_fscore: 85.03, train_macro_fscore: 67.26, valid_loss: 0.2898, valid_acc: 91.05, valid_micro_fscore: 61.44, valid_macro_fscore: 45.76, test_loss: 1.5257, test_acc: 39.89, test_micro_fscore: 31.98, test_macro_fscore: 27.97, time: 22.15 sec
[2022-06-21 04:45:29,090][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1339, train_acc: 95.43, train_micro_fscore: 85.22, train_macro_fscore: 68.18, valid_loss: 0.2745, valid_acc: 90.85, valid_micro_fscore: 60.79, valid_macro_fscore: 42.76, test_loss: 1.3883, test_acc: 46.12, test_micro_fscore: 39.49, test_macro_fscore: 33.15, time: 12.01 sec
[2022-06-21 04:45:50,340][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1325, train_acc: 95.42, train_micro_fscore: 85.29, train_macro_fscore: 71.72, valid_loss: 0.3075, valid_acc: 90.74, valid_micro_fscore: 61.32, valid_macro_fscore: 48.43, test_loss: 1.5183, test_acc: 41.49, test_micro_fscore: 34.08, test_macro_fscore: 29.85, time: 21.25 sec
[2022-06-21 04:46:06,464][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1325, train_acc: 95.47, train_micro_fscore: 85.5, train_macro_fscore: 75.14, valid_loss: 0.2807, valid_acc: 91.2, valid_micro_fscore: 60.81, valid_macro_fscore: 45.31, test_loss: 1.4336, test_acc: 45.75, test_micro_fscore: 38.05, test_macro_fscore: 32.44, time: 16.12 sec
[2022-06-21 04:46:22,607][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1295, train_acc: 95.52, train_micro_fscore: 85.73, train_macro_fscore: 75.96, valid_loss: 0.2804, valid_acc: 91.25, valid_micro_fscore: 61.98, valid_macro_fscore: 48.24, test_loss: 1.5055, test_acc: 40.51, test_micro_fscore: 32.17, test_macro_fscore: 28.41, time: 16.14 sec
