[2022-06-21 10:07:20,326][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 10:07:20,326][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=5e-05, dropout=0.4, batch_size=32, epochs=40, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 10:08:12,678][run.py][line:158][INFO] Epoch: 1, train_loss: 0.4161, train_acc: 89.13, train_micro_fscore: 58.5, train_macro_fscore: 29.0, valid_loss: 0.312, valid_acc: 90.78, valid_micro_fscore: 56.93, valid_macro_fscore: 28.8, test_loss: 1.8602, test_acc: 18.68, test_micro_fscore: 3.64, test_macro_fscore: 10.95, time: 34.08 sec
[2022-06-21 10:08:44,470][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1748, train_acc: 94.02, train_micro_fscore: 78.8, train_macro_fscore: 42.79, valid_loss: 0.288, valid_acc: 91.26, valid_micro_fscore: 59.5, valid_macro_fscore: 40.33, test_loss: 1.8292, test_acc: 19.24, test_micro_fscore: 4.45, test_macro_fscore: 13.51, time: 31.79 sec
[2022-06-21 10:09:02,386][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1526, train_acc: 94.93, train_micro_fscore: 83.12, train_macro_fscore: 56.51, valid_loss: 0.3008, valid_acc: 90.99, valid_micro_fscore: 61.22, valid_macro_fscore: 42.9, test_loss: 1.5703, test_acc: 38.22, test_micro_fscore: 29.74, test_macro_fscore: 23.73, time: 17.92 sec
[2022-06-21 10:09:25,279][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1461, train_acc: 95.16, train_micro_fscore: 84.15, train_macro_fscore: 60.47, valid_loss: 0.269, valid_acc: 91.15, valid_micro_fscore: 60.82, valid_macro_fscore: 43.41, test_loss: 1.5174, test_acc: 38.9, test_micro_fscore: 30.13, test_macro_fscore: 24.33, time: 22.89 sec
[2022-06-21 10:09:59,900][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1424, train_acc: 95.25, train_micro_fscore: 84.57, train_macro_fscore: 64.26, valid_loss: 0.2929, valid_acc: 91.19, valid_micro_fscore: 61.26, valid_macro_fscore: 43.17, test_loss: 1.4872, test_acc: 38.66, test_micro_fscore: 30.27, test_macro_fscore: 24.27, time: 34.62 sec
[2022-06-21 10:10:35,322][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1405, train_acc: 95.28, train_micro_fscore: 84.76, train_macro_fscore: 66.04, valid_loss: 0.2802, valid_acc: 91.06, valid_micro_fscore: 61.41, valid_macro_fscore: 44.03, test_loss: 1.5204, test_acc: 39.52, test_micro_fscore: 31.55, test_macro_fscore: 25.34, time: 35.42 sec
[2022-06-21 10:10:57,385][run.py][line:158][INFO] Epoch: 7, train_loss: 0.139, train_acc: 95.33, train_micro_fscore: 84.97, train_macro_fscore: 66.79, valid_loss: 0.29, valid_acc: 91.34, valid_micro_fscore: 61.25, valid_macro_fscore: 43.84, test_loss: 1.4464, test_acc: 42.6, test_micro_fscore: 34.21, test_macro_fscore: 29.33, time: 22.06 sec
[2022-06-21 10:11:27,649][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1366, train_acc: 95.4, train_micro_fscore: 85.08, train_macro_fscore: 67.48, valid_loss: 0.2789, valid_acc: 91.0, valid_micro_fscore: 61.17, valid_macro_fscore: 43.28, test_loss: 1.3699, test_acc: 46.49, test_micro_fscore: 40.48, test_macro_fscore: 32.93, time: 30.26 sec
[2022-06-21 10:11:53,539][run.py][line:158][INFO] Epoch: 9, train_loss: 0.136, train_acc: 95.43, train_micro_fscore: 85.28, train_macro_fscore: 70.75, valid_loss: 0.3085, valid_acc: 90.89, valid_micro_fscore: 61.14, valid_macro_fscore: 47.64, test_loss: 1.4085, test_acc: 45.5, test_micro_fscore: 39.02, test_macro_fscore: 32.65, time: 25.89 sec
[2022-06-21 10:12:26,070][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1346, train_acc: 95.48, train_micro_fscore: 85.48, train_macro_fscore: 73.81, valid_loss: 0.2852, valid_acc: 91.13, valid_micro_fscore: 61.25, valid_macro_fscore: 43.63, test_loss: 1.4029, test_acc: 46.92, test_micro_fscore: 40.22, test_macro_fscore: 32.9, time: 32.53 sec
[2022-06-21 10:12:51,062][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1334, train_acc: 95.5, train_micro_fscore: 85.65, train_macro_fscore: 75.72, valid_loss: 0.2812, valid_acc: 91.35, valid_micro_fscore: 61.51, valid_macro_fscore: 47.71, test_loss: 1.418, test_acc: 44.27, test_micro_fscore: 36.96, test_macro_fscore: 30.39, time: 24.99 sec
[2022-06-21 10:13:22,838][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1321, train_acc: 95.49, train_micro_fscore: 85.55, train_macro_fscore: 75.07, valid_loss: 0.2854, valid_acc: 91.28, valid_micro_fscore: 60.53, valid_macro_fscore: 45.64, test_loss: 1.337, test_acc: 49.88, test_micro_fscore: 43.53, test_macro_fscore: 38.1, time: 31.78 sec
[2022-06-21 10:13:39,424][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1303, train_acc: 95.57, train_micro_fscore: 85.88, train_macro_fscore: 76.64, valid_loss: 0.2865, valid_acc: 91.23, valid_micro_fscore: 61.74, valid_macro_fscore: 48.15, test_loss: 1.359, test_acc: 46.67, test_micro_fscore: 39.02, test_macro_fscore: 33.84, time: 16.59 sec
[2022-06-21 10:14:06,303][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1291, train_acc: 95.6, train_micro_fscore: 85.94, train_macro_fscore: 76.45, valid_loss: 0.2956, valid_acc: 91.36, valid_micro_fscore: 60.21, valid_macro_fscore: 42.84, test_loss: 1.4257, test_acc: 46.05, test_micro_fscore: 38.5, test_macro_fscore: 32.18, time: 26.88 sec
[2022-06-21 10:14:23,931][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1287, train_acc: 95.55, train_micro_fscore: 85.85, train_macro_fscore: 77.1, valid_loss: 0.3134, valid_acc: 90.15, valid_micro_fscore: 59.96, valid_macro_fscore: 46.58, test_loss: 1.3759, test_acc: 45.56, test_micro_fscore: 39.24, test_macro_fscore: 34.2, time: 17.63 sec
[2022-06-21 10:14:46,758][run.py][line:158][INFO] Epoch: 16, train_loss: 0.1288, train_acc: 95.57, train_micro_fscore: 85.92, train_macro_fscore: 77.14, valid_loss: 0.2761, valid_acc: 91.44, valid_micro_fscore: 60.35, valid_macro_fscore: 47.52, test_loss: 1.4998, test_acc: 43.77, test_micro_fscore: 35.09, test_macro_fscore: 25.33, time: 22.83 sec
[2022-06-21 10:15:11,751][run.py][line:158][INFO] Epoch: 17, train_loss: 0.1268, train_acc: 95.69, train_micro_fscore: 86.29, train_macro_fscore: 77.93, valid_loss: 0.2751, valid_acc: 91.28, valid_micro_fscore: 61.27, valid_macro_fscore: 47.98, test_loss: 1.3526, test_acc: 49.88, test_micro_fscore: 43.26, test_macro_fscore: 37.67, time: 24.99 sec
[2022-06-21 10:15:36,632][run.py][line:158][INFO] Epoch: 18, train_loss: 0.1259, train_acc: 95.62, train_micro_fscore: 86.08, train_macro_fscore: 77.73, valid_loss: 0.2952, valid_acc: 91.01, valid_micro_fscore: 60.88, valid_macro_fscore: 47.39, test_loss: 1.3911, test_acc: 46.36, test_micro_fscore: 38.33, test_macro_fscore: 33.46, time: 24.88 sec
[2022-06-21 10:15:54,353][run.py][line:158][INFO] Epoch: 19, train_loss: 0.1243, train_acc: 95.65, train_micro_fscore: 86.16, train_macro_fscore: 77.77, valid_loss: 0.2858, valid_acc: 91.13, valid_micro_fscore: 61.59, valid_macro_fscore: 48.23, test_loss: 1.363, test_acc: 50.31, test_micro_fscore: 43.79, test_macro_fscore: 40.13, time: 17.72 sec
[2022-06-21 10:16:19,698][run.py][line:158][INFO] Epoch: 20, train_loss: 0.1252, train_acc: 95.64, train_micro_fscore: 86.19, train_macro_fscore: 78.63, valid_loss: 0.2985, valid_acc: 91.32, valid_micro_fscore: 61.07, valid_macro_fscore: 46.34, test_loss: 1.5343, test_acc: 43.9, test_micro_fscore: 34.95, test_macro_fscore: 31.59, time: 25.35 sec
[2022-06-21 10:16:38,011][run.py][line:158][INFO] Epoch: 21, train_loss: 0.1237, train_acc: 95.69, train_micro_fscore: 86.38, train_macro_fscore: 78.99, valid_loss: 0.3016, valid_acc: 91.31, valid_micro_fscore: 61.11, valid_macro_fscore: 46.45, test_loss: 1.5098, test_acc: 44.64, test_micro_fscore: 36.63, test_macro_fscore: 28.98, time: 18.31 sec
[2022-06-21 10:17:00,696][run.py][line:158][INFO] Epoch: 22, train_loss: 0.1234, train_acc: 95.7, train_micro_fscore: 86.3, train_macro_fscore: 77.65, valid_loss: 0.3061, valid_acc: 90.46, valid_micro_fscore: 60.88, valid_macro_fscore: 47.76, test_loss: 1.4456, test_acc: 43.9, test_micro_fscore: 36.57, test_macro_fscore: 27.5, time: 22.68 sec
[2022-06-21 10:17:22,514][run.py][line:158][INFO] Epoch: 23, train_loss: 0.1225, train_acc: 95.73, train_micro_fscore: 86.46, train_macro_fscore: 78.83, valid_loss: 0.2903, valid_acc: 91.26, valid_micro_fscore: 61.18, valid_macro_fscore: 47.88, test_loss: 1.4914, test_acc: 46.55, test_micro_fscore: 38.36, test_macro_fscore: 27.93, time: 21.82 sec
[2022-06-21 10:17:50,413][run.py][line:158][INFO] Epoch: 24, train_loss: 0.1215, train_acc: 95.74, train_micro_fscore: 86.51, train_macro_fscore: 78.74, valid_loss: 0.32, valid_acc: 91.29, valid_micro_fscore: 61.04, valid_macro_fscore: 45.81, test_loss: 1.5371, test_acc: 46.3, test_micro_fscore: 38.2, test_macro_fscore: 34.13, time: 27.9 sec
[2022-06-21 10:18:17,316][run.py][line:158][INFO] Epoch: 25, train_loss: 0.12, train_acc: 95.77, train_micro_fscore: 86.66, train_macro_fscore: 79.4, valid_loss: 0.2703, valid_acc: 91.57, valid_micro_fscore: 60.64, valid_macro_fscore: 47.49, test_loss: 1.392, test_acc: 50.12, test_micro_fscore: 45.0, test_macro_fscore: 41.8, time: 26.9 sec
[2022-06-21 10:18:40,987][run.py][line:158][INFO] Epoch: 26, train_loss: 0.12, train_acc: 95.8, train_micro_fscore: 86.72, train_macro_fscore: 79.53, valid_loss: 0.2949, valid_acc: 91.19, valid_micro_fscore: 61.41, valid_macro_fscore: 48.14, test_loss: 1.4858, test_acc: 45.68, test_micro_fscore: 37.76, test_macro_fscore: 27.41, time: 23.67 sec
[2022-06-21 10:19:07,832][run.py][line:158][INFO] Epoch: 27, train_loss: 0.1184, train_acc: 95.79, train_micro_fscore: 86.83, train_macro_fscore: 80.38, valid_loss: 0.2914, valid_acc: 91.66, valid_micro_fscore: 61.18, valid_macro_fscore: 48.18, test_loss: 1.504, test_acc: 48.21, test_micro_fscore: 41.74, test_macro_fscore: 35.26, time: 26.84 sec
[2022-06-21 10:19:35,085][run.py][line:158][INFO] Epoch: 28, train_loss: 0.1177, train_acc: 95.81, train_micro_fscore: 86.78, train_macro_fscore: 79.69, valid_loss: 0.2991, valid_acc: 91.29, valid_micro_fscore: 61.84, valid_macro_fscore: 48.48, test_loss: 1.5325, test_acc: 45.19, test_micro_fscore: 37.97, test_macro_fscore: 32.92, time: 27.25 sec
[2022-06-21 10:20:05,158][run.py][line:158][INFO] Epoch: 29, train_loss: 0.1171, train_acc: 95.86, train_micro_fscore: 86.98, train_macro_fscore: 80.86, valid_loss: 0.3113, valid_acc: 91.16, valid_micro_fscore: 61.06, valid_macro_fscore: 47.82, test_loss: 1.5016, test_acc: 49.26, test_micro_fscore: 42.8, test_macro_fscore: 37.7, time: 30.07 sec
[2022-06-21 10:20:38,927][run.py][line:158][INFO] Epoch: 30, train_loss: 0.117, train_acc: 95.91, train_micro_fscore: 87.13, train_macro_fscore: 80.78, valid_loss: 0.3114, valid_acc: 91.15, valid_micro_fscore: 60.58, valid_macro_fscore: 44.61, test_loss: 1.5578, test_acc: 43.59, test_micro_fscore: 36.07, test_macro_fscore: 30.82, time: 33.77 sec
