[2022-06-20 22:42:53,336][run.py][line:117][INFO] start training on GPU 0!
[2022-06-20 22:42:53,336][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=8e-05, dropout=0.1, batch_size=32, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-20 22:43:46,601][run.py][line:158][INFO] Epoch: 1, train_loss: 0.3443, train_acc: 90.5, train_micro_fscore: 64.76, train_macro_fscore: 31.59, valid_loss: 0.2991, valid_acc: 91.24, valid_micro_fscore: 57.26, valid_macro_fscore: 29.88, test_loss: 1.8814, test_acc: 19.24, test_micro_fscore: 3.42, test_macro_fscore: 10.27, time: 26.26 sec
[2022-06-20 22:44:11,370][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1539, train_acc: 94.81, train_micro_fscore: 82.66, train_macro_fscore: 55.35, valid_loss: 0.2827, valid_acc: 91.32, valid_micro_fscore: 60.42, valid_macro_fscore: 43.01, test_loss: 1.5754, test_acc: 38.04, test_micro_fscore: 28.46, test_macro_fscore: 23.54, time: 24.77 sec
[2022-06-20 22:44:29,070][run.py][line:158][INFO] Epoch: 3, train_loss: 0.142, train_acc: 95.25, train_micro_fscore: 84.55, train_macro_fscore: 63.75, valid_loss: 0.2963, valid_acc: 91.1, valid_micro_fscore: 61.13, valid_macro_fscore: 42.77, test_loss: 1.4572, test_acc: 39.7, test_micro_fscore: 31.19, test_macro_fscore: 23.68, time: 17.7 sec
[2022-06-20 22:44:46,234][run.py][line:158][INFO] Epoch: 4, train_loss: 0.139, train_acc: 95.3, train_micro_fscore: 84.9, train_macro_fscore: 66.39, valid_loss: 0.2746, valid_acc: 91.05, valid_micro_fscore: 60.78, valid_macro_fscore: 44.94, test_loss: 1.362, test_acc: 46.42, test_micro_fscore: 39.18, test_macro_fscore: 33.39, time: 17.16 sec
[2022-06-20 22:45:07,044][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1362, train_acc: 95.44, train_micro_fscore: 85.34, train_macro_fscore: 71.24, valid_loss: 0.2804, valid_acc: 91.18, valid_micro_fscore: 61.56, valid_macro_fscore: 45.89, test_loss: 1.3681, test_acc: 45.19, test_micro_fscore: 38.15, test_macro_fscore: 32.25, time: 20.81 sec
[2022-06-20 22:45:27,776][run.py][line:158][INFO] Epoch: 6, train_loss: 0.135, train_acc: 95.44, train_micro_fscore: 85.43, train_macro_fscore: 75.24, valid_loss: 0.2778, valid_acc: 91.25, valid_micro_fscore: 61.64, valid_macro_fscore: 45.81, test_loss: 1.4268, test_acc: 43.83, test_micro_fscore: 35.6, test_macro_fscore: 26.47, time: 20.73 sec
[2022-06-20 22:45:52,582][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1325, train_acc: 95.46, train_micro_fscore: 85.55, train_macro_fscore: 76.19, valid_loss: 0.292, valid_acc: 91.31, valid_micro_fscore: 61.18, valid_macro_fscore: 47.94, test_loss: 1.4086, test_acc: 47.47, test_micro_fscore: 39.89, test_macro_fscore: 33.56, time: 24.81 sec
[2022-06-20 22:46:13,299][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1306, train_acc: 95.52, train_micro_fscore: 85.68, train_macro_fscore: 76.03, valid_loss: 0.2753, valid_acc: 90.74, valid_micro_fscore: 60.91, valid_macro_fscore: 45.52, test_loss: 1.3632, test_acc: 49.14, test_micro_fscore: 43.58, test_macro_fscore: 35.22, time: 20.72 sec
[2022-06-20 22:46:49,816][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1299, train_acc: 95.53, train_micro_fscore: 85.74, train_macro_fscore: 76.73, valid_loss: 0.3103, valid_acc: 91.03, valid_micro_fscore: 61.3, valid_macro_fscore: 47.55, test_loss: 1.3299, test_acc: 50.8, test_micro_fscore: 44.69, test_macro_fscore: 36.55, time: 36.52 sec
[2022-06-20 22:47:26,310][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1282, train_acc: 95.62, train_micro_fscore: 86.04, train_macro_fscore: 77.48, valid_loss: 0.282, valid_acc: 91.15, valid_micro_fscore: 61.48, valid_macro_fscore: 44.02, test_loss: 1.4716, test_acc: 47.1, test_micro_fscore: 39.84, test_macro_fscore: 33.24, time: 36.49 sec
[2022-06-20 22:48:04,635][run.py][line:158][INFO] Epoch: 11, train_loss: 0.128, train_acc: 95.56, train_micro_fscore: 85.89, train_macro_fscore: 78.06, valid_loss: 0.287, valid_acc: 91.47, valid_micro_fscore: 61.21, valid_macro_fscore: 45.26, test_loss: 1.512, test_acc: 44.51, test_micro_fscore: 35.88, test_macro_fscore: 31.07, time: 38.32 sec
[2022-06-20 22:48:43,958][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1266, train_acc: 95.59, train_micro_fscore: 86.02, train_macro_fscore: 78.07, valid_loss: 0.2917, valid_acc: 91.16, valid_micro_fscore: 60.85, valid_macro_fscore: 46.36, test_loss: 1.332, test_acc: 51.17, test_micro_fscore: 44.52, test_macro_fscore: 35.05, time: 39.32 sec
