[2022-06-22 21:59:42,334][run.py][line:117][INFO] start training on GPU 0!
[2022-06-22 21:59:42,334][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=6e-05, dropout=0.9, batch_size=16, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-22 22:00:38,779][run.py][line:158][INFO] Epoch: 1, train_loss: 0.3608, train_acc: 89.25, train_micro_fscore: 58.29, train_macro_fscore: 26.32, valid_loss: 0.3388, valid_acc: 90.51, valid_micro_fscore: 56.36, valid_macro_fscore: 27.69, test_loss: 1.9109, test_acc: 18.25, test_micro_fscore: 5.47, test_macro_fscore: 9.98, time: 39.08 sec
[2022-06-22 22:01:26,884][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2232, train_acc: 93.16, train_micro_fscore: 75.37, train_macro_fscore: 32.97, valid_loss: 0.3106, valid_acc: 90.61, valid_micro_fscore: 56.52, valid_macro_fscore: 28.27, test_loss: 1.8608, test_acc: 18.74, test_micro_fscore: 5.11, test_macro_fscore: 8.87, time: 48.1 sec
[2022-06-22 22:01:55,994][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2092, train_acc: 93.41, train_micro_fscore: 75.92, train_macro_fscore: 34.04, valid_loss: 0.3285, valid_acc: 90.12, valid_micro_fscore: 56.45, valid_macro_fscore: 28.5, test_loss: 1.8297, test_acc: 18.13, test_micro_fscore: 4.27, test_macro_fscore: 9.96, time: 29.11 sec
[2022-06-22 22:02:16,952][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2024, train_acc: 93.52, train_micro_fscore: 76.52, train_macro_fscore: 34.91, valid_loss: 0.3035, valid_acc: 90.4, valid_micro_fscore: 56.09, valid_macro_fscore: 28.73, test_loss: 1.8458, test_acc: 17.63, test_micro_fscore: 3.13, test_macro_fscore: 12.73, time: 20.96 sec
[2022-06-22 22:02:58,142][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1955, train_acc: 93.7, train_micro_fscore: 77.67, train_macro_fscore: 39.4, valid_loss: 0.2921, valid_acc: 90.93, valid_micro_fscore: 59.05, valid_macro_fscore: 34.75, test_loss: 1.8094, test_acc: 30.89, test_micro_fscore: 21.01, test_macro_fscore: 19.9, time: 41.19 sec
[2022-06-22 22:03:32,855][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1873, train_acc: 94.08, train_micro_fscore: 79.48, train_macro_fscore: 45.01, valid_loss: 0.2859, valid_acc: 90.9, valid_micro_fscore: 59.52, valid_macro_fscore: 39.18, test_loss: 1.801, test_acc: 36.25, test_micro_fscore: 27.09, test_macro_fscore: 21.73, time: 34.71 sec
[2022-06-22 22:03:57,805][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1855, train_acc: 94.26, train_micro_fscore: 80.64, train_macro_fscore: 50.27, valid_loss: 0.2815, valid_acc: 90.73, valid_micro_fscore: 60.63, valid_macro_fscore: 42.97, test_loss: 1.6965, test_acc: 37.92, test_micro_fscore: 29.7, test_macro_fscore: 23.96, time: 24.95 sec
[2022-06-22 22:04:34,568][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1798, train_acc: 94.49, train_micro_fscore: 81.45, train_macro_fscore: 52.5, valid_loss: 0.2862, valid_acc: 90.09, valid_micro_fscore: 59.92, valid_macro_fscore: 42.67, test_loss: 1.6594, test_acc: 38.41, test_micro_fscore: 30.93, test_macro_fscore: 26.76, time: 36.76 sec
[2022-06-22 22:05:03,733][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1759, train_acc: 94.55, train_micro_fscore: 81.83, train_macro_fscore: 54.28, valid_loss: 0.2955, valid_acc: 90.63, valid_micro_fscore: 61.04, valid_macro_fscore: 44.16, test_loss: 1.6191, test_acc: 39.03, test_micro_fscore: 31.47, test_macro_fscore: 28.47, time: 29.16 sec
[2022-06-22 22:05:23,870][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1737, train_acc: 94.78, train_micro_fscore: 82.67, train_macro_fscore: 55.5, valid_loss: 0.274, valid_acc: 90.67, valid_micro_fscore: 60.93, valid_macro_fscore: 43.52, test_loss: 1.6131, test_acc: 39.58, test_micro_fscore: 31.08, test_macro_fscore: 28.01, time: 20.14 sec
[2022-06-22 22:05:47,053][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1705, train_acc: 94.79, train_micro_fscore: 82.83, train_macro_fscore: 56.04, valid_loss: 0.2644, valid_acc: 91.1, valid_micro_fscore: 61.66, valid_macro_fscore: 44.24, test_loss: 1.5754, test_acc: 39.03, test_micro_fscore: 30.06, test_macro_fscore: 26.08, time: 23.18 sec
