[2022-06-21 07:36:19,002][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 07:36:19,002][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.2, batch_size=16, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 07:37:20,023][run.py][line:158][INFO] Epoch: 1, train_loss: 0.32, train_acc: 91.07, train_micro_fscore: 66.97, train_macro_fscore: 32.25, valid_loss: 0.3144, valid_acc: 91.18, valid_micro_fscore: 57.13, valid_macro_fscore: 29.09, test_loss: 1.8801, test_acc: 19.11, test_micro_fscore: 3.34, test_macro_fscore: 10.76, time: 42.99 sec
[2022-06-21 07:38:02,799][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1574, train_acc: 94.74, train_micro_fscore: 82.23, train_macro_fscore: 53.92, valid_loss: 0.2935, valid_acc: 91.4, valid_micro_fscore: 61.36, valid_macro_fscore: 42.89, test_loss: 1.6615, test_acc: 37.79, test_micro_fscore: 28.63, test_macro_fscore: 20.65, time: 42.78 sec
[2022-06-21 07:38:53,632][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1448, train_acc: 95.16, train_micro_fscore: 84.14, train_macro_fscore: 60.47, valid_loss: 0.3032, valid_acc: 90.51, valid_micro_fscore: 60.55, valid_macro_fscore: 42.95, test_loss: 1.5577, test_acc: 38.1, test_micro_fscore: 30.16, test_macro_fscore: 21.41, time: 50.83 sec
[2022-06-21 07:39:20,023][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1415, train_acc: 95.22, train_micro_fscore: 84.51, train_macro_fscore: 64.1, valid_loss: 0.2816, valid_acc: 90.88, valid_micro_fscore: 61.53, valid_macro_fscore: 46.86, test_loss: 1.4634, test_acc: 38.22, test_micro_fscore: 30.56, test_macro_fscore: 25.29, time: 26.39 sec
[2022-06-21 07:39:48,605][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1398, train_acc: 95.32, train_micro_fscore: 84.8, train_macro_fscore: 65.81, valid_loss: 0.2885, valid_acc: 91.21, valid_micro_fscore: 61.42, valid_macro_fscore: 43.09, test_loss: 1.4418, test_acc: 40.07, test_micro_fscore: 31.83, test_macro_fscore: 27.82, time: 28.58 sec
[2022-06-21 07:40:33,308][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1365, train_acc: 95.38, train_micro_fscore: 85.13, train_macro_fscore: 69.88, valid_loss: 0.288, valid_acc: 91.2, valid_micro_fscore: 61.36, valid_macro_fscore: 43.54, test_loss: 1.4693, test_acc: 42.97, test_micro_fscore: 35.08, test_macro_fscore: 25.83, time: 44.7 sec
[2022-06-21 07:41:21,659][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1356, train_acc: 95.45, train_micro_fscore: 85.41, train_macro_fscore: 73.79, valid_loss: 0.286, valid_acc: 91.44, valid_micro_fscore: 61.04, valid_macro_fscore: 47.78, test_loss: 1.4144, test_acc: 49.26, test_micro_fscore: 42.06, test_macro_fscore: 34.83, time: 48.35 sec
[2022-06-21 07:42:12,572][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1338, train_acc: 95.46, train_micro_fscore: 85.46, train_macro_fscore: 74.53, valid_loss: 0.2849, valid_acc: 90.75, valid_micro_fscore: 61.09, valid_macro_fscore: 45.97, test_loss: 1.4094, test_acc: 47.97, test_micro_fscore: 42.24, test_macro_fscore: 34.67, time: 50.91 sec
[2022-06-21 07:43:07,903][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1326, train_acc: 95.48, train_micro_fscore: 85.55, train_macro_fscore: 75.71, valid_loss: 0.3018, valid_acc: 91.04, valid_micro_fscore: 61.45, valid_macro_fscore: 48.17, test_loss: 1.3688, test_acc: 50.25, test_micro_fscore: 44.18, test_macro_fscore: 35.9, time: 55.33 sec
[2022-06-21 07:43:51,135][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1307, train_acc: 95.55, train_micro_fscore: 85.76, train_macro_fscore: 76.65, valid_loss: 0.2781, valid_acc: 91.14, valid_micro_fscore: 61.39, valid_macro_fscore: 43.42, test_loss: 1.4146, test_acc: 46.42, test_micro_fscore: 39.15, test_macro_fscore: 32.62, time: 43.23 sec
[2022-06-21 07:44:37,893][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1299, train_acc: 95.54, train_micro_fscore: 85.79, train_macro_fscore: 76.68, valid_loss: 0.2906, valid_acc: 91.46, valid_micro_fscore: 60.92, valid_macro_fscore: 42.62, test_loss: 1.4282, test_acc: 44.45, test_micro_fscore: 36.0, test_macro_fscore: 30.85, time: 46.76 sec
[2022-06-21 07:45:26,826][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1292, train_acc: 95.58, train_micro_fscore: 85.93, train_macro_fscore: 77.17, valid_loss: 0.276, valid_acc: 91.28, valid_micro_fscore: 60.85, valid_macro_fscore: 47.22, test_loss: 1.3262, test_acc: 49.63, test_micro_fscore: 42.08, test_macro_fscore: 30.27, time: 48.93 sec
[2022-06-21 07:46:15,403][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1272, train_acc: 95.55, train_micro_fscore: 85.8, train_macro_fscore: 77.48, valid_loss: 0.2865, valid_acc: 91.29, valid_micro_fscore: 61.76, valid_macro_fscore: 48.27, test_loss: 1.3565, test_acc: 48.15, test_micro_fscore: 40.66, test_macro_fscore: 29.71, time: 48.58 sec
[2022-06-21 07:46:53,477][run.py][line:158][INFO] Epoch: 14, train_loss: 0.126, train_acc: 95.64, train_micro_fscore: 86.12, train_macro_fscore: 77.53, valid_loss: 0.2953, valid_acc: 91.32, valid_micro_fscore: 60.53, valid_macro_fscore: 40.95, test_loss: 1.433, test_acc: 48.21, test_micro_fscore: 40.59, test_macro_fscore: 29.67, time: 38.07 sec
[2022-06-21 07:47:42,853][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1255, train_acc: 95.62, train_micro_fscore: 86.12, train_macro_fscore: 78.11, valid_loss: 0.3157, valid_acc: 90.53, valid_micro_fscore: 60.18, valid_macro_fscore: 46.54, test_loss: 1.3799, test_acc: 48.83, test_micro_fscore: 42.52, test_macro_fscore: 35.17, time: 49.38 sec
[2022-06-21 07:48:23,980][run.py][line:158][INFO] Epoch: 16, train_loss: 0.1254, train_acc: 95.62, train_micro_fscore: 86.05, train_macro_fscore: 77.98, valid_loss: 0.2836, valid_acc: 91.36, valid_micro_fscore: 61.06, valid_macro_fscore: 47.6, test_loss: 1.3876, test_acc: 49.38, test_micro_fscore: 41.83, test_macro_fscore: 30.4, time: 41.13 sec
