[2022-06-22 01:25:15,474][run.py][line:117][INFO] start training on GPU 0!
[2022-06-22 01:25:15,474][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=5e-05, dropout=0.5, batch_size=16, epochs=40, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-22 01:26:02,550][run.py][line:158][INFO] Epoch: 1, train_loss: 0.3075, train_acc: 91.2, train_micro_fscore: 67.72, train_macro_fscore: 32.22, valid_loss: 0.3246, valid_acc: 91.23, valid_micro_fscore: 57.08, valid_macro_fscore: 29.33, test_loss: 1.8612, test_acc: 19.79, test_micro_fscore: 3.4, test_macro_fscore: 10.86, time: 29.5 sec
[2022-06-22 01:26:31,966][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1637, train_acc: 94.63, train_micro_fscore: 81.79, train_macro_fscore: 52.92, valid_loss: 0.3019, valid_acc: 91.39, valid_micro_fscore: 60.92, valid_macro_fscore: 42.93, test_loss: 1.6316, test_acc: 38.16, test_micro_fscore: 28.73, test_macro_fscore: 20.86, time: 29.42 sec
[2022-06-22 01:27:01,493][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1505, train_acc: 95.07, train_micro_fscore: 83.8, train_macro_fscore: 59.33, valid_loss: 0.3122, valid_acc: 90.63, valid_micro_fscore: 60.78, valid_macro_fscore: 43.03, test_loss: 1.4809, test_acc: 38.04, test_micro_fscore: 29.77, test_macro_fscore: 24.61, time: 29.53 sec
[2022-06-22 01:27:27,239][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1464, train_acc: 95.14, train_micro_fscore: 84.19, train_macro_fscore: 63.32, valid_loss: 0.285, valid_acc: 90.82, valid_micro_fscore: 60.98, valid_macro_fscore: 43.69, test_loss: 1.4241, test_acc: 38.16, test_micro_fscore: 30.01, test_macro_fscore: 22.17, time: 25.75 sec
[2022-06-22 01:27:53,552][run.py][line:158][INFO] Epoch: 5, train_loss: 0.144, train_acc: 95.26, train_micro_fscore: 84.62, train_macro_fscore: 65.57, valid_loss: 0.2929, valid_acc: 91.23, valid_micro_fscore: 61.42, valid_macro_fscore: 43.49, test_loss: 1.3883, test_acc: 42.97, test_micro_fscore: 35.48, test_macro_fscore: 30.92, time: 26.31 sec
[2022-06-22 01:28:16,587][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1412, train_acc: 95.31, train_micro_fscore: 84.87, train_macro_fscore: 67.07, valid_loss: 0.2915, valid_acc: 91.19, valid_micro_fscore: 61.52, valid_macro_fscore: 43.78, test_loss: 1.4445, test_acc: 44.08, test_micro_fscore: 36.28, test_macro_fscore: 31.25, time: 23.03 sec
[2022-06-22 01:29:05,348][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1405, train_acc: 95.39, train_micro_fscore: 85.16, train_macro_fscore: 69.23, valid_loss: 0.287, valid_acc: 91.4, valid_micro_fscore: 60.78, valid_macro_fscore: 43.29, test_loss: 1.366, test_acc: 50.06, test_micro_fscore: 43.18, test_macro_fscore: 35.79, time: 48.76 sec
[2022-06-22 01:29:35,998][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1384, train_acc: 95.35, train_micro_fscore: 84.99, train_macro_fscore: 70.63, valid_loss: 0.2887, valid_acc: 90.82, valid_micro_fscore: 60.96, valid_macro_fscore: 45.45, test_loss: 1.3342, test_acc: 50.25, test_micro_fscore: 44.98, test_macro_fscore: 36.05, time: 30.65 sec
[2022-06-22 01:30:04,399][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1369, train_acc: 95.45, train_micro_fscore: 85.44, train_macro_fscore: 73.03, valid_loss: 0.3048, valid_acc: 90.97, valid_micro_fscore: 61.21, valid_macro_fscore: 45.96, test_loss: 1.3689, test_acc: 51.29, test_micro_fscore: 45.55, test_macro_fscore: 36.68, time: 28.4 sec
[2022-06-22 01:30:29,832][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1349, train_acc: 95.51, train_micro_fscore: 85.62, train_macro_fscore: 75.39, valid_loss: 0.281, valid_acc: 91.18, valid_micro_fscore: 61.51, valid_macro_fscore: 46.06, test_loss: 1.4124, test_acc: 49.88, test_micro_fscore: 43.63, test_macro_fscore: 35.2, time: 25.43 sec
[2022-06-22 01:31:06,705][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1335, train_acc: 95.51, train_micro_fscore: 85.69, train_macro_fscore: 75.83, valid_loss: 0.2898, valid_acc: 91.52, valid_micro_fscore: 60.91, valid_macro_fscore: 44.91, test_loss: 1.3994, test_acc: 50.43, test_micro_fscore: 43.2, test_macro_fscore: 36.69, time: 36.87 sec
