[2022-06-23 20:18:43,911][run.py][line:117][INFO] start training on GPU 0!
[2022-06-23 20:18:43,911][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.9, batch_size=8, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-23 20:20:06,870][run.py][line:158][INFO] Epoch: 1, train_loss: 0.334, train_acc: 89.82, train_micro_fscore: 61.23, train_macro_fscore: 27.19, valid_loss: 0.342, valid_acc: 90.54, valid_micro_fscore: 56.27, valid_macro_fscore: 27.79, test_loss: 1.911, test_acc: 18.87, test_micro_fscore: 5.22, test_macro_fscore: 8.69, time: 65.74 sec
[2022-06-23 20:21:01,076][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2213, train_acc: 93.22, train_micro_fscore: 75.55, train_macro_fscore: 33.46, valid_loss: 0.3213, valid_acc: 90.66, valid_micro_fscore: 57.17, valid_macro_fscore: 28.78, test_loss: 1.8689, test_acc: 18.99, test_micro_fscore: 5.08, test_macro_fscore: 8.95, time: 54.21 sec
[2022-06-23 20:21:32,285][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2091, train_acc: 93.59, train_micro_fscore: 76.56, train_macro_fscore: 34.34, valid_loss: 0.3291, valid_acc: 89.52, valid_micro_fscore: 55.57, valid_macro_fscore: 28.33, test_loss: 1.8402, test_acc: 18.25, test_micro_fscore: 4.17, test_macro_fscore: 9.8, time: 31.21 sec
[2022-06-23 20:22:18,760][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2027, train_acc: 93.63, train_micro_fscore: 76.96, train_macro_fscore: 35.11, valid_loss: 0.3161, valid_acc: 90.1, valid_micro_fscore: 55.53, valid_macro_fscore: 28.06, test_loss: 1.8191, test_acc: 18.0, test_micro_fscore: 3.59, test_macro_fscore: 11.71, time: 46.48 sec
[2022-06-23 20:23:20,302][run.py][line:158][INFO] Epoch: 5, train_loss: 0.195, train_acc: 93.73, train_micro_fscore: 77.74, train_macro_fscore: 38.47, valid_loss: 0.2994, valid_acc: 91.01, valid_micro_fscore: 58.66, valid_macro_fscore: 33.59, test_loss: 1.8152, test_acc: 30.09, test_micro_fscore: 18.39, test_macro_fscore: 19.56, time: 61.54 sec
[2022-06-23 20:24:02,517][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1887, train_acc: 94.12, train_micro_fscore: 79.63, train_macro_fscore: 46.1, valid_loss: 0.286, valid_acc: 90.9, valid_micro_fscore: 60.87, valid_macro_fscore: 42.24, test_loss: 1.7818, test_acc: 36.62, test_micro_fscore: 27.06, test_macro_fscore: 22.02, time: 42.21 sec
[2022-06-23 20:25:09,171][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1868, train_acc: 94.38, train_micro_fscore: 81.01, train_macro_fscore: 50.35, valid_loss: 0.2852, valid_acc: 91.37, valid_micro_fscore: 61.4, valid_macro_fscore: 43.57, test_loss: 1.7287, test_acc: 38.41, test_micro_fscore: 29.19, test_macro_fscore: 20.95, time: 66.65 sec
[2022-06-23 20:26:14,712][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1808, train_acc: 94.55, train_micro_fscore: 81.63, train_macro_fscore: 53.11, valid_loss: 0.2928, valid_acc: 90.25, valid_micro_fscore: 60.49, valid_macro_fscore: 43.12, test_loss: 1.6788, test_acc: 37.67, test_micro_fscore: 29.98, test_macro_fscore: 20.79, time: 65.54 sec
[2022-06-23 20:27:10,797][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1791, train_acc: 94.64, train_micro_fscore: 82.1, train_macro_fscore: 54.44, valid_loss: 0.2934, valid_acc: 90.68, valid_micro_fscore: 61.17, valid_macro_fscore: 43.72, test_loss: 1.6233, test_acc: 38.35, test_micro_fscore: 30.57, test_macro_fscore: 25.02, time: 56.08 sec
[2022-06-23 20:27:41,177][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1747, train_acc: 94.72, train_micro_fscore: 82.37, train_macro_fscore: 55.06, valid_loss: 0.2785, valid_acc: 90.9, valid_micro_fscore: 61.61, valid_macro_fscore: 44.16, test_loss: 1.6345, test_acc: 38.66, test_micro_fscore: 29.43, test_macro_fscore: 24.28, time: 30.38 sec
[2022-06-23 20:28:10,999][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1727, train_acc: 94.77, train_micro_fscore: 82.67, train_macro_fscore: 55.82, valid_loss: 0.2588, valid_acc: 91.35, valid_micro_fscore: 61.33, valid_macro_fscore: 44.18, test_loss: 1.606, test_acc: 39.58, test_micro_fscore: 29.53, test_macro_fscore: 24.73, time: 29.82 sec
