[2022-06-20 21:33:15,736][run.py][line:117][INFO] start training on GPU 0!
[2022-06-20 21:33:15,736][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.1, batch_size=32, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-20 21:34:16,151][run.py][line:158][INFO] Epoch: 1, train_loss: 0.4511, train_acc: 88.52, train_micro_fscore: 55.68, train_macro_fscore: 28.18, valid_loss: 0.3088, valid_acc: 90.79, valid_micro_fscore: 56.17, valid_macro_fscore: 28.25, test_loss: 1.877, test_acc: 18.68, test_micro_fscore: 3.44, test_macro_fscore: 10.19, time: 32.76 sec
[2022-06-20 21:34:37,368][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1716, train_acc: 94.07, train_micro_fscore: 78.72, train_macro_fscore: 42.38, valid_loss: 0.287, valid_acc: 91.3, valid_micro_fscore: 60.14, valid_macro_fscore: 41.64, test_loss: 1.8232, test_acc: 20.84, test_micro_fscore: 6.92, test_macro_fscore: 15.29, time: 21.22 sec
[2022-06-20 21:35:05,278][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1479, train_acc: 95.06, train_micro_fscore: 83.57, train_macro_fscore: 57.23, valid_loss: 0.2933, valid_acc: 91.1, valid_micro_fscore: 61.33, valid_macro_fscore: 42.85, test_loss: 1.5997, test_acc: 37.24, test_micro_fscore: 28.37, test_macro_fscore: 21.1, time: 27.91 sec
[2022-06-20 21:35:35,292][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1418, train_acc: 95.18, train_micro_fscore: 84.2, train_macro_fscore: 61.39, valid_loss: 0.2699, valid_acc: 91.09, valid_micro_fscore: 60.96, valid_macro_fscore: 43.97, test_loss: 1.5414, test_acc: 37.73, test_micro_fscore: 29.27, test_macro_fscore: 21.11, time: 30.01 sec
[2022-06-20 21:36:02,940][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1389, train_acc: 95.31, train_micro_fscore: 84.74, train_macro_fscore: 64.79, valid_loss: 0.2957, valid_acc: 91.11, valid_micro_fscore: 60.85, valid_macro_fscore: 42.63, test_loss: 1.5485, test_acc: 38.04, test_micro_fscore: 29.45, test_macro_fscore: 21.12, time: 27.65 sec
[2022-06-20 21:36:23,429][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1371, train_acc: 95.34, train_micro_fscore: 84.93, train_macro_fscore: 66.02, valid_loss: 0.2785, valid_acc: 91.11, valid_micro_fscore: 61.33, valid_macro_fscore: 43.72, test_loss: 1.5308, test_acc: 39.52, test_micro_fscore: 31.52, test_macro_fscore: 22.7, time: 20.49 sec
[2022-06-20 21:36:51,189][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1356, train_acc: 95.38, train_micro_fscore: 85.16, train_macro_fscore: 68.45, valid_loss: 0.2918, valid_acc: 91.3, valid_micro_fscore: 61.1, valid_macro_fscore: 43.75, test_loss: 1.4773, test_acc: 42.6, test_micro_fscore: 35.21, test_macro_fscore: 25.39, time: 27.76 sec
[2022-06-20 21:37:21,826][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1336, train_acc: 95.48, train_micro_fscore: 85.47, train_macro_fscore: 71.9, valid_loss: 0.2761, valid_acc: 90.95, valid_micro_fscore: 61.12, valid_macro_fscore: 43.38, test_loss: 1.3555, test_acc: 49.01, test_micro_fscore: 43.71, test_macro_fscore: 30.28, time: 30.64 sec
[2022-06-20 21:37:42,006][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1326, train_acc: 95.5, train_micro_fscore: 85.64, train_macro_fscore: 74.81, valid_loss: 0.3046, valid_acc: 91.0, valid_micro_fscore: 61.25, valid_macro_fscore: 47.37, test_loss: 1.3881, test_acc: 49.14, test_micro_fscore: 43.28, test_macro_fscore: 35.42, time: 20.18 sec
[2022-06-20 21:38:10,565][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1314, train_acc: 95.53, train_micro_fscore: 85.76, train_macro_fscore: 75.81, valid_loss: 0.284, valid_acc: 91.2, valid_micro_fscore: 61.35, valid_macro_fscore: 45.53, test_loss: 1.425, test_acc: 45.99, test_micro_fscore: 39.4, test_macro_fscore: 28.17, time: 28.56 sec
[2022-06-20 21:38:31,175][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1304, train_acc: 95.5, train_micro_fscore: 85.66, train_macro_fscore: 76.27, valid_loss: 0.2808, valid_acc: 91.32, valid_micro_fscore: 61.4, valid_macro_fscore: 45.41, test_loss: 1.4009, test_acc: 45.07, test_micro_fscore: 38.41, test_macro_fscore: 34.43, time: 20.61 sec
[2022-06-20 21:38:52,644][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1291, train_acc: 95.48, train_micro_fscore: 85.58, train_macro_fscore: 75.59, valid_loss: 0.2812, valid_acc: 91.24, valid_micro_fscore: 60.57, valid_macro_fscore: 46.44, test_loss: 1.3042, test_acc: 50.92, test_micro_fscore: 45.14, test_macro_fscore: 34.61, time: 21.47 sec
[2022-06-20 21:39:21,559][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1272, train_acc: 95.61, train_micro_fscore: 86.03, train_macro_fscore: 77.06, valid_loss: 0.2849, valid_acc: 91.23, valid_micro_fscore: 61.81, valid_macro_fscore: 48.23, test_loss: 1.3476, test_acc: 48.64, test_micro_fscore: 42.84, test_macro_fscore: 32.8, time: 28.91 sec
[2022-06-20 21:39:43,838][run.py][line:158][INFO] Epoch: 14, train_loss: 0.1267, train_acc: 95.62, train_micro_fscore: 86.1, train_macro_fscore: 77.12, valid_loss: 0.2916, valid_acc: 91.44, valid_micro_fscore: 60.22, valid_macro_fscore: 44.52, test_loss: 1.4056, test_acc: 47.97, test_micro_fscore: 41.33, test_macro_fscore: 29.78, time: 22.28 sec
[2022-06-20 21:40:08,079][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1263, train_acc: 95.55, train_micro_fscore: 85.85, train_macro_fscore: 77.14, valid_loss: 0.3113, valid_acc: 90.12, valid_micro_fscore: 59.76, valid_macro_fscore: 46.54, test_loss: 1.3805, test_acc: 47.6, test_micro_fscore: 42.25, test_macro_fscore: 32.43, time: 24.24 sec
