[2022-06-21 16:20:54,560][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 16:20:54,560][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=1e-05, dropout=0.6, batch_size=32, epochs=70, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 16:21:36,966][run.py][line:158][INFO] Epoch: 1, train_loss: 0.8874, train_acc: 79.58, train_micro_fscore: 3.64, train_macro_fscore: 13.69, valid_loss: 0.3467, valid_acc: 90.2, valid_micro_fscore: 47.61, valid_macro_fscore: 21.72, test_loss: 1.9313, test_acc: 18.5, test_micro_fscore: 0.59, test_macro_fscore: 5.99, time: 16.06 sec
[2022-06-21 16:21:59,096][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2417, train_acc: 92.07, train_micro_fscore: 70.06, train_macro_fscore: 25.89, valid_loss: 0.3463, valid_acc: 90.72, valid_micro_fscore: 56.26, valid_macro_fscore: 24.29, test_loss: 1.8873, test_acc: 18.68, test_micro_fscore: 6.03, test_macro_fscore: 10.09, time: 22.13 sec
[2022-06-21 16:22:14,152][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2124, train_acc: 93.26, train_micro_fscore: 75.62, train_macro_fscore: 32.9, valid_loss: 0.3316, valid_acc: 90.31, valid_micro_fscore: 55.76, valid_macro_fscore: 27.75, test_loss: 1.8614, test_acc: 18.31, test_micro_fscore: 5.34, test_macro_fscore: 8.45, time: 15.06 sec
[2022-06-21 16:22:30,177][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2012, train_acc: 93.47, train_micro_fscore: 75.68, train_macro_fscore: 33.75, valid_loss: 0.3185, valid_acc: 90.63, valid_micro_fscore: 56.51, valid_macro_fscore: 28.4, test_loss: 1.8371, test_acc: 18.62, test_micro_fscore: 5.05, test_macro_fscore: 8.83, time: 16.02 sec
[2022-06-21 16:22:53,861][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1942, train_acc: 93.61, train_micro_fscore: 76.21, train_macro_fscore: 34.19, valid_loss: 0.3271, valid_acc: 90.54, valid_micro_fscore: 56.76, valid_macro_fscore: 28.55, test_loss: 1.8233, test_acc: 18.25, test_micro_fscore: 3.85, test_macro_fscore: 10.34, time: 23.68 sec
[2022-06-21 16:23:10,613][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1862, train_acc: 93.73, train_micro_fscore: 76.55, train_macro_fscore: 34.52, valid_loss: 0.3097, valid_acc: 90.72, valid_micro_fscore: 56.81, valid_macro_fscore: 28.73, test_loss: 1.8226, test_acc: 18.43, test_micro_fscore: 3.57, test_macro_fscore: 11.55, time: 16.75 sec
[2022-06-21 16:23:26,044][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1806, train_acc: 93.81, train_micro_fscore: 77.26, train_macro_fscore: 35.07, valid_loss: 0.3192, valid_acc: 90.71, valid_micro_fscore: 57.4, valid_macro_fscore: 29.09, test_loss: 1.8248, test_acc: 18.56, test_micro_fscore: 4.13, test_macro_fscore: 11.16, time: 15.43 sec
[2022-06-21 16:23:47,947][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1743, train_acc: 93.91, train_micro_fscore: 77.99, train_macro_fscore: 36.29, valid_loss: 0.3189, valid_acc: 90.52, valid_micro_fscore: 57.29, valid_macro_fscore: 29.71, test_loss: 1.8203, test_acc: 18.06, test_micro_fscore: 4.15, test_macro_fscore: 11.43, time: 21.9 sec
[2022-06-21 16:24:08,138][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1706, train_acc: 94.09, train_micro_fscore: 79.08, train_macro_fscore: 42.21, valid_loss: 0.3104, valid_acc: 90.95, valid_micro_fscore: 59.0, valid_macro_fscore: 36.61, test_loss: 1.8161, test_acc: 18.74, test_micro_fscore: 4.52, test_macro_fscore: 12.23, time: 20.19 sec
[2022-06-21 16:24:32,772][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1676, train_acc: 94.49, train_micro_fscore: 80.97, train_macro_fscore: 49.54, valid_loss: 0.3053, valid_acc: 91.31, valid_micro_fscore: 60.44, valid_macro_fscore: 40.43, test_loss: 1.8059, test_acc: 23.06, test_micro_fscore: 10.09, test_macro_fscore: 15.74, time: 24.63 sec
[2022-06-21 16:25:04,007][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1623, train_acc: 94.73, train_micro_fscore: 81.99, train_macro_fscore: 53.03, valid_loss: 0.2938, valid_acc: 91.1, valid_micro_fscore: 60.93, valid_macro_fscore: 42.24, test_loss: 1.7808, test_acc: 31.75, test_micro_fscore: 22.13, test_macro_fscore: 18.81, time: 31.24 sec
[2022-06-21 16:25:31,867][run.py][line:158][INFO] Epoch: 12, train_loss: 0.1581, train_acc: 94.79, train_micro_fscore: 82.34, train_macro_fscore: 54.47, valid_loss: 0.2915, valid_acc: 91.25, valid_micro_fscore: 61.09, valid_macro_fscore: 42.37, test_loss: 1.759, test_acc: 34.09, test_micro_fscore: 24.59, test_macro_fscore: 19.13, time: 27.86 sec
[2022-06-21 16:26:00,662][run.py][line:158][INFO] Epoch: 13, train_loss: 0.1547, train_acc: 94.89, train_micro_fscore: 82.92, train_macro_fscore: 55.67, valid_loss: 0.2913, valid_acc: 91.29, valid_micro_fscore: 61.19, valid_macro_fscore: 42.82, test_loss: 1.7335, test_acc: 35.51, test_micro_fscore: 26.38, test_macro_fscore: 19.89, time: 28.8 sec
[2022-06-21 16:26:28,011][run.py][line:158][INFO] Epoch: 14, train_loss: 0.152, train_acc: 95.03, train_micro_fscore: 83.42, train_macro_fscore: 56.82, valid_loss: 0.2898, valid_acc: 91.29, valid_micro_fscore: 61.34, valid_macro_fscore: 42.84, test_loss: 1.7045, test_acc: 35.02, test_micro_fscore: 26.14, test_macro_fscore: 19.58, time: 27.35 sec
[2022-06-21 16:27:04,772][run.py][line:158][INFO] Epoch: 15, train_loss: 0.1504, train_acc: 95.04, train_micro_fscore: 83.58, train_macro_fscore: 57.08, valid_loss: 0.3016, valid_acc: 91.05, valid_micro_fscore: 61.16, valid_macro_fscore: 42.69, test_loss: 1.6796, test_acc: 36.13, test_micro_fscore: 27.61, test_macro_fscore: 20.16, time: 36.76 sec
