[2022-06-21 08:31:21,738][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 08:31:21,738][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=6e-05, dropout=0.5, batch_size=64, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 08:32:01,465][run.py][line:158][INFO] Epoch: 1, train_loss: 0.5795, train_acc: 85.77, train_micro_fscore: 40.79, train_macro_fscore: 21.66, valid_loss: 0.3438, valid_acc: 90.94, valid_micro_fscore: 56.12, valid_macro_fscore: 27.17, test_loss: 1.9026, test_acc: 19.05, test_micro_fscore: 5.01, test_macro_fscore: 10.32, time: 21.67 sec
[2022-06-21 08:32:24,596][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1946, train_acc: 93.58, train_micro_fscore: 76.13, train_macro_fscore: 34.22, valid_loss: 0.3104, valid_acc: 90.97, valid_micro_fscore: 57.06, valid_macro_fscore: 29.08, test_loss: 1.858, test_acc: 18.68, test_micro_fscore: 3.45, test_macro_fscore: 11.21, time: 23.13 sec
[2022-06-21 08:32:44,169][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1738, train_acc: 94.0, train_micro_fscore: 78.57, train_macro_fscore: 40.08, valid_loss: 0.3022, valid_acc: 91.0, valid_micro_fscore: 59.39, valid_macro_fscore: 38.62, test_loss: 1.8481, test_acc: 18.68, test_micro_fscore: 4.36, test_macro_fscore: 14.47, time: 19.57 sec
[2022-06-21 08:33:01,925][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1567, train_acc: 94.85, train_micro_fscore: 82.77, train_macro_fscore: 55.23, valid_loss: 0.286, valid_acc: 91.11, valid_micro_fscore: 60.53, valid_macro_fscore: 42.91, test_loss: 1.6485, test_acc: 38.35, test_micro_fscore: 29.26, test_macro_fscore: 24.39, time: 17.75 sec
[2022-06-21 08:33:24,024][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1482, train_acc: 95.08, train_micro_fscore: 83.77, train_macro_fscore: 58.07, valid_loss: 0.324, valid_acc: 91.08, valid_micro_fscore: 61.39, valid_macro_fscore: 43.32, test_loss: 1.557, test_acc: 37.55, test_micro_fscore: 29.38, test_macro_fscore: 23.93, time: 22.1 sec
[2022-06-21 08:33:38,724][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1457, train_acc: 95.18, train_micro_fscore: 84.24, train_macro_fscore: 61.02, valid_loss: 0.2942, valid_acc: 91.06, valid_micro_fscore: 61.33, valid_macro_fscore: 44.04, test_loss: 1.6004, test_acc: 38.59, test_micro_fscore: 30.04, test_macro_fscore: 20.83, time: 14.7 sec
[2022-06-21 08:33:54,970][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1431, train_acc: 95.25, train_micro_fscore: 84.6, train_macro_fscore: 63.64, valid_loss: 0.2978, valid_acc: 91.01, valid_micro_fscore: 61.5, valid_macro_fscore: 46.6, test_loss: 1.5701, test_acc: 38.1, test_micro_fscore: 29.75, test_macro_fscore: 24.83, time: 16.25 sec
[2022-06-21 08:34:08,255][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1405, train_acc: 95.37, train_micro_fscore: 85.02, train_macro_fscore: 65.91, valid_loss: 0.2739, valid_acc: 90.78, valid_micro_fscore: 60.86, valid_macro_fscore: 43.24, test_loss: 1.4555, test_acc: 39.58, test_micro_fscore: 31.83, test_macro_fscore: 27.81, time: 13.28 sec
[2022-06-21 08:34:22,292][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1393, train_acc: 95.31, train_micro_fscore: 84.9, train_macro_fscore: 66.79, valid_loss: 0.3064, valid_acc: 90.89, valid_micro_fscore: 61.3, valid_macro_fscore: 45.82, test_loss: 1.5282, test_acc: 40.01, test_micro_fscore: 32.02, test_macro_fscore: 28.14, time: 14.04 sec
[2022-06-21 08:34:44,691][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1392, train_acc: 95.35, train_micro_fscore: 85.0, train_macro_fscore: 67.02, valid_loss: 0.2834, valid_acc: 91.47, valid_micro_fscore: 60.91, valid_macro_fscore: 43.46, test_loss: 1.3935, test_acc: 46.73, test_micro_fscore: 39.09, test_macro_fscore: 32.84, time: 22.4 sec
[2022-06-21 08:35:06,580][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1364, train_acc: 95.44, train_micro_fscore: 85.34, train_macro_fscore: 67.94, valid_loss: 0.281, valid_acc: 91.11, valid_micro_fscore: 61.55, valid_macro_fscore: 45.76, test_loss: 1.4833, test_acc: 41.49, test_micro_fscore: 33.57, test_macro_fscore: 29.17, time: 21.89 sec
