[2022-06-22 02:41:44,851][run.py][line:117][INFO] start training on GPU 0!
[2022-06-22 02:41:44,852][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=6e-05, dropout=0.3, batch_size=8, epochs=30, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-22 02:43:06,460][run.py][line:158][INFO] Epoch: 1, train_loss: 0.2337, train_acc: 93.01, train_micro_fscore: 75.23, train_macro_fscore: 44.17, valid_loss: 0.3051, valid_acc: 91.42, valid_micro_fscore: 60.56, valid_macro_fscore: 43.08, test_loss: 1.6287, test_acc: 38.53, test_micro_fscore: 28.86, test_macro_fscore: 24.17, time: 55.08 sec
[2022-06-22 02:44:15,106][run.py][line:158][INFO] Epoch: 2, train_loss: 0.1515, train_acc: 95.03, train_micro_fscore: 83.69, train_macro_fscore: 60.08, valid_loss: 0.3042, valid_acc: 91.59, valid_micro_fscore: 60.72, valid_macro_fscore: 42.93, test_loss: 1.4976, test_acc: 41.92, test_micro_fscore: 33.14, test_macro_fscore: 31.13, time: 68.65 sec
[2022-06-22 02:45:34,498][run.py][line:158][INFO] Epoch: 3, train_loss: 0.1443, train_acc: 95.23, train_micro_fscore: 84.46, train_macro_fscore: 64.77, valid_loss: 0.3385, valid_acc: 90.17, valid_micro_fscore: 59.71, valid_macro_fscore: 42.01, test_loss: 1.3681, test_acc: 47.66, test_micro_fscore: 42.28, test_macro_fscore: 40.01, time: 79.39 sec
[2022-06-22 02:46:48,861][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1419, train_acc: 95.3, train_micro_fscore: 84.9, train_macro_fscore: 69.29, valid_loss: 0.2881, valid_acc: 90.79, valid_micro_fscore: 60.72, valid_macro_fscore: 45.35, test_loss: 1.3194, test_acc: 50.18, test_micro_fscore: 44.67, test_macro_fscore: 38.28, time: 74.36 sec
[2022-06-22 02:47:49,526][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1388, train_acc: 95.4, train_micro_fscore: 85.18, train_macro_fscore: 72.54, valid_loss: 0.315, valid_acc: 91.24, valid_micro_fscore: 61.35, valid_macro_fscore: 46.92, test_loss: 1.2957, test_acc: 54.5, test_micro_fscore: 49.57, test_macro_fscore: 48.32, time: 60.66 sec
[2022-06-22 02:49:00,955][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1365, train_acc: 95.44, train_micro_fscore: 85.38, train_macro_fscore: 75.57, valid_loss: 0.2866, valid_acc: 91.2, valid_micro_fscore: 61.64, valid_macro_fscore: 47.92, test_loss: 1.3457, test_acc: 52.47, test_micro_fscore: 46.46, test_macro_fscore: 38.99, time: 71.43 sec
[2022-06-22 02:50:04,472][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1362, train_acc: 95.43, train_micro_fscore: 85.39, train_macro_fscore: 76.2, valid_loss: 0.2919, valid_acc: 91.39, valid_micro_fscore: 61.28, valid_macro_fscore: 47.6, test_loss: 1.4549, test_acc: 48.52, test_micro_fscore: 40.77, test_macro_fscore: 34.3, time: 63.52 sec
[2022-06-22 02:51:24,700][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1329, train_acc: 95.49, train_micro_fscore: 85.61, train_macro_fscore: 76.8, valid_loss: 0.3095, valid_acc: 91.0, valid_micro_fscore: 61.66, valid_macro_fscore: 46.67, test_loss: 1.4147, test_acc: 51.05, test_micro_fscore: 46.22, test_macro_fscore: 36.95, time: 80.23 sec
[2022-06-22 02:52:39,652][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1322, train_acc: 95.51, train_micro_fscore: 85.7, train_macro_fscore: 77.2, valid_loss: 0.3023, valid_acc: 91.15, valid_micro_fscore: 61.64, valid_macro_fscore: 47.98, test_loss: 1.368, test_acc: 52.9, test_micro_fscore: 47.34, test_macro_fscore: 41.26, time: 74.95 sec
[2022-06-22 02:53:36,316][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1302, train_acc: 95.62, train_micro_fscore: 86.07, train_macro_fscore: 78.22, valid_loss: 0.2874, valid_acc: 91.18, valid_micro_fscore: 61.91, valid_macro_fscore: 46.38, test_loss: 1.3506, test_acc: 52.96, test_micro_fscore: 48.6, test_macro_fscore: 40.39, time: 56.66 sec
[2022-06-22 02:54:37,620][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1288, train_acc: 95.57, train_micro_fscore: 85.88, train_macro_fscore: 77.45, valid_loss: 0.2884, valid_acc: 91.61, valid_micro_fscore: 60.54, valid_macro_fscore: 44.7, test_loss: 1.5095, test_acc: 46.24, test_micro_fscore: 39.79, test_macro_fscore: 31.3, time: 61.3 sec
