[2022-06-23 19:32:51,712][run.py][line:117][INFO] start training on GPU 0!
[2022-06-23 19:32:51,712][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=3e-05, dropout=0.9, batch_size=8, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-23 19:34:23,326][run.py][line:158][INFO] Epoch: 1, train_loss: 0.3584, train_acc: 89.09, train_micro_fscore: 57.54, train_macro_fscore: 25.6, valid_loss: 0.3437, valid_acc: 90.66, valid_micro_fscore: 56.19, valid_macro_fscore: 27.4, test_loss: 1.9047, test_acc: 18.25, test_micro_fscore: 5.27, test_macro_fscore: 9.62, time: 65.81 sec
[2022-06-23 19:35:29,565][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2246, train_acc: 93.15, train_micro_fscore: 75.24, train_macro_fscore: 33.0, valid_loss: 0.3242, valid_acc: 90.57, valid_micro_fscore: 56.81, valid_macro_fscore: 28.35, test_loss: 1.8638, test_acc: 18.74, test_micro_fscore: 4.95, test_macro_fscore: 8.75, time: 66.24 sec
[2022-06-23 19:36:35,592][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2118, train_acc: 93.55, train_micro_fscore: 76.38, train_macro_fscore: 34.12, valid_loss: 0.3253, valid_acc: 89.89, valid_micro_fscore: 56.18, valid_macro_fscore: 28.45, test_loss: 1.8377, test_acc: 18.31, test_micro_fscore: 4.99, test_macro_fscore: 8.96, time: 66.03 sec
[2022-06-23 19:37:33,572][run.py][line:158][INFO] Epoch: 4, train_loss: 0.2063, train_acc: 93.58, train_micro_fscore: 76.66, train_macro_fscore: 34.67, valid_loss: 0.3148, valid_acc: 90.18, valid_micro_fscore: 56.1, valid_macro_fscore: 28.35, test_loss: 1.826, test_acc: 18.06, test_micro_fscore: 3.89, test_macro_fscore: 10.66, time: 57.98 sec
[2022-06-23 19:38:25,777][run.py][line:158][INFO] Epoch: 5, train_loss: 0.2003, train_acc: 93.67, train_micro_fscore: 77.17, train_macro_fscore: 36.29, valid_loss: 0.3121, valid_acc: 90.68, valid_micro_fscore: 57.11, valid_macro_fscore: 28.77, test_loss: 1.7965, test_acc: 18.31, test_micro_fscore: 3.56, test_macro_fscore: 10.69, time: 52.21 sec
[2022-06-23 19:39:20,947][run.py][line:158][INFO] Epoch: 6, train_loss: 0.194, train_acc: 93.89, train_micro_fscore: 78.15, train_macro_fscore: 40.53, valid_loss: 0.2904, valid_acc: 90.52, valid_micro_fscore: 57.64, valid_macro_fscore: 34.31, test_loss: 1.7871, test_acc: 18.31, test_micro_fscore: 3.0, test_macro_fscore: 12.45, time: 55.17 sec
[2022-06-23 19:39:51,588][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1923, train_acc: 93.99, train_micro_fscore: 78.75, train_macro_fscore: 42.74, valid_loss: 0.2966, valid_acc: 90.82, valid_micro_fscore: 58.33, valid_macro_fscore: 36.33, test_loss: 1.7726, test_acc: 26.94, test_micro_fscore: 14.63, test_macro_fscore: 22.1, time: 30.64 sec
[2022-06-23 19:40:21,642][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1869, train_acc: 94.2, train_micro_fscore: 79.63, train_macro_fscore: 46.03, valid_loss: 0.2974, valid_acc: 90.38, valid_micro_fscore: 59.39, valid_macro_fscore: 38.77, test_loss: 1.7635, test_acc: 30.89, test_micro_fscore: 21.34, test_macro_fscore: 25.5, time: 30.05 sec
[2022-06-23 19:40:51,667][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1845, train_acc: 94.28, train_micro_fscore: 80.19, train_macro_fscore: 48.35, valid_loss: 0.3061, valid_acc: 90.47, valid_micro_fscore: 59.37, valid_macro_fscore: 40.01, test_loss: 1.7452, test_acc: 33.17, test_micro_fscore: 25.34, test_macro_fscore: 20.11, time: 30.03 sec
[2022-06-23 19:41:22,169][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1823, train_acc: 94.49, train_micro_fscore: 81.2, train_macro_fscore: 51.25, valid_loss: 0.2865, valid_acc: 90.97, valid_micro_fscore: 61.03, valid_macro_fscore: 42.83, test_loss: 1.7759, test_acc: 35.7, test_micro_fscore: 27.32, test_macro_fscore: 20.4, time: 30.5 sec
[2022-06-23 19:42:12,023][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1793, train_acc: 94.63, train_micro_fscore: 81.95, train_macro_fscore: 53.83, valid_loss: 0.266, valid_acc: 91.3, valid_micro_fscore: 61.63, valid_macro_fscore: 43.86, test_loss: 1.7059, test_acc: 38.59, test_micro_fscore: 30.4, test_macro_fscore: 22.76, time: 49.85 sec
