[2022-06-21 03:02:19,771][run.py][line:117][INFO] start training on GPU 0!
[2022-06-21 03:02:19,772][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=8e-06, dropout=0.3, batch_size=32, epochs=100, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-21 03:03:14,397][run.py][line:158][INFO] Epoch: 1, train_loss: 0.9905, train_acc: 78.64, train_micro_fscore: 0.46, train_macro_fscore: 12.84, valid_loss: 0.3605, valid_acc: 89.33, valid_micro_fscore: 22.1, valid_macro_fscore: 17.67, test_loss: 1.938, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 27.54 sec
[2022-06-21 03:03:36,271][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2479, train_acc: 91.59, train_micro_fscore: 67.5, train_macro_fscore: 25.09, valid_loss: 0.3382, valid_acc: 90.74, valid_micro_fscore: 56.16, valid_macro_fscore: 23.36, test_loss: 1.9204, test_acc: 18.8, test_micro_fscore: 5.63, test_macro_fscore: 10.36, time: 21.87 sec
[2022-06-21 03:03:57,680][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2047, train_acc: 93.34, train_micro_fscore: 75.93, train_macro_fscore: 33.13, valid_loss: 0.3255, valid_acc: 90.47, valid_micro_fscore: 56.19, valid_macro_fscore: 27.83, test_loss: 1.8888, test_acc: 18.37, test_micro_fscore: 5.38, test_macro_fscore: 8.67, time: 21.41 sec
[2022-06-21 03:04:32,192][run.py][line:158][INFO] Epoch: 4, train_loss: 0.1945, train_acc: 93.57, train_micro_fscore: 75.91, train_macro_fscore: 33.92, valid_loss: 0.3131, valid_acc: 90.72, valid_micro_fscore: 56.49, valid_macro_fscore: 28.39, test_loss: 1.8656, test_acc: 18.74, test_micro_fscore: 4.63, test_macro_fscore: 9.36, time: 34.51 sec
[2022-06-21 03:05:07,173][run.py][line:158][INFO] Epoch: 5, train_loss: 0.188, train_acc: 93.67, train_micro_fscore: 76.26, train_macro_fscore: 34.22, valid_loss: 0.3202, valid_acc: 90.68, valid_micro_fscore: 56.71, valid_macro_fscore: 28.43, test_loss: 1.8508, test_acc: 18.5, test_micro_fscore: 3.69, test_macro_fscore: 10.89, time: 34.98 sec
[2022-06-21 03:05:31,140][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1812, train_acc: 93.75, train_micro_fscore: 76.7, train_macro_fscore: 34.67, valid_loss: 0.3055, valid_acc: 90.83, valid_micro_fscore: 56.85, valid_macro_fscore: 28.84, test_loss: 1.8483, test_acc: 18.19, test_micro_fscore: 3.4, test_macro_fscore: 11.38, time: 23.97 sec
[2022-06-21 03:05:54,026][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1746, train_acc: 93.82, train_micro_fscore: 77.28, train_macro_fscore: 35.12, valid_loss: 0.3152, valid_acc: 90.79, valid_micro_fscore: 57.54, valid_macro_fscore: 29.03, test_loss: 1.8454, test_acc: 18.06, test_micro_fscore: 3.74, test_macro_fscore: 11.29, time: 22.88 sec
[2022-06-21 03:06:17,618][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1677, train_acc: 94.05, train_micro_fscore: 78.6, train_macro_fscore: 40.04, valid_loss: 0.3149, valid_acc: 90.78, valid_micro_fscore: 58.92, valid_macro_fscore: 35.41, test_loss: 1.8345, test_acc: 17.88, test_micro_fscore: 4.15, test_macro_fscore: 12.29, time: 23.59 sec
[2022-06-21 03:06:46,183][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1629, train_acc: 94.56, train_micro_fscore: 81.29, train_macro_fscore: 50.67, valid_loss: 0.3033, valid_acc: 91.08, valid_micro_fscore: 60.53, valid_macro_fscore: 40.67, test_loss: 1.8057, test_acc: 18.56, test_micro_fscore: 5.04, test_macro_fscore: 13.68, time: 28.56 sec
[2022-06-21 03:07:09,869][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1574, train_acc: 94.83, train_micro_fscore: 82.45, train_macro_fscore: 54.13, valid_loss: 0.2999, valid_acc: 91.2, valid_micro_fscore: 60.85, valid_macro_fscore: 41.91, test_loss: 1.7777, test_acc: 27.68, test_micro_fscore: 16.68, test_macro_fscore: 17.57, time: 23.68 sec
[2022-06-21 03:07:29,310][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1524, train_acc: 94.94, train_micro_fscore: 83.04, train_macro_fscore: 55.81, valid_loss: 0.2899, valid_acc: 91.06, valid_micro_fscore: 61.19, valid_macro_fscore: 42.71, test_loss: 1.7236, test_acc: 33.42, test_micro_fscore: 24.45, test_macro_fscore: 19.51, time: 19.44 sec
