[2022-06-20 19:10:06,614][run.py][line:117][INFO] start training on GPU 0!
[2022-06-20 19:10:06,614][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, iemocaptest=True, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='DailyDialog', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=4e-05, dropout=0.4, batch_size=128, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-20 19:10:35,207][run.py][line:158][INFO] Epoch: 1, train_loss: 1.0899, train_acc: 78.93, train_micro_fscore: 0.23, train_macro_fscore: 12.8, valid_loss: 0.3975, valid_acc: 88.09, valid_micro_fscore: 0.0, valid_macro_fscore: 13.38, test_loss: 1.9978, test_acc: 18.43, test_micro_fscore: 0.0, test_macro_fscore: 5.19, time: 10.25 sec
[2022-06-20 19:10:46,070][run.py][line:158][INFO] Epoch: 2, train_loss: 0.2855, train_acc: 89.0, train_micro_fscore: 55.34, train_macro_fscore: 22.9, valid_loss: 0.3389, valid_acc: 90.69, valid_micro_fscore: 56.19, valid_macro_fscore: 23.1, test_loss: 1.8822, test_acc: 18.8, test_micro_fscore: 5.51, test_macro_fscore: 10.36, time: 10.86 sec
[2022-06-20 19:11:02,128][run.py][line:158][INFO] Epoch: 3, train_loss: 0.2059, train_acc: 93.24, train_micro_fscore: 75.85, train_macro_fscore: 32.57, valid_loss: 0.3226, valid_acc: 90.42, valid_micro_fscore: 55.88, valid_macro_fscore: 27.93, test_loss: 1.8545, test_acc: 18.62, test_micro_fscore: 5.1, test_macro_fscore: 8.92, time: 16.06 sec
[2022-06-20 19:11:16,343][run.py][line:158][INFO] Epoch: 4, train_loss: 0.19, train_acc: 93.63, train_micro_fscore: 76.1, train_macro_fscore: 34.25, valid_loss: 0.3141, valid_acc: 90.73, valid_micro_fscore: 56.31, valid_macro_fscore: 28.6, test_loss: 1.8472, test_acc: 18.5, test_micro_fscore: 3.3, test_macro_fscore: 11.7, time: 14.21 sec
[2022-06-20 19:11:31,694][run.py][line:158][INFO] Epoch: 5, train_loss: 0.1771, train_acc: 93.85, train_micro_fscore: 77.42, train_macro_fscore: 35.16, valid_loss: 0.3223, valid_acc: 90.46, valid_micro_fscore: 57.22, valid_macro_fscore: 29.13, test_loss: 1.8457, test_acc: 18.43, test_micro_fscore: 4.27, test_macro_fscore: 11.32, time: 15.35 sec
[2022-06-20 19:11:41,185][run.py][line:158][INFO] Epoch: 6, train_loss: 0.1701, train_acc: 94.04, train_micro_fscore: 78.64, train_macro_fscore: 39.63, valid_loss: 0.3029, valid_acc: 90.84, valid_micro_fscore: 59.14, valid_macro_fscore: 36.54, test_loss: 1.8459, test_acc: 18.25, test_micro_fscore: 3.79, test_macro_fscore: 12.29, time: 9.49 sec
[2022-06-20 19:11:58,692][run.py][line:158][INFO] Epoch: 7, train_loss: 0.1608, train_acc: 94.6, train_micro_fscore: 81.38, train_macro_fscore: 51.93, valid_loss: 0.302, valid_acc: 91.09, valid_micro_fscore: 60.44, valid_macro_fscore: 41.68, test_loss: 1.7858, test_acc: 36.5, test_micro_fscore: 27.41, test_macro_fscore: 19.82, time: 17.51 sec
[2022-06-20 19:12:08,432][run.py][line:158][INFO] Epoch: 8, train_loss: 0.1517, train_acc: 94.98, train_micro_fscore: 83.16, train_macro_fscore: 56.17, valid_loss: 0.2918, valid_acc: 91.3, valid_micro_fscore: 61.21, valid_macro_fscore: 43.21, test_loss: 1.6737, test_acc: 37.92, test_micro_fscore: 29.26, test_macro_fscore: 20.7, time: 9.74 sec
[2022-06-20 19:12:26,700][run.py][line:158][INFO] Epoch: 9, train_loss: 0.1473, train_acc: 95.12, train_micro_fscore: 83.85, train_macro_fscore: 57.51, valid_loss: 0.2857, valid_acc: 91.05, valid_micro_fscore: 61.05, valid_macro_fscore: 43.06, test_loss: 1.589, test_acc: 38.22, test_micro_fscore: 29.48, test_macro_fscore: 24.3, time: 18.27 sec
[2022-06-20 19:12:43,266][run.py][line:158][INFO] Epoch: 10, train_loss: 0.1449, train_acc: 95.13, train_micro_fscore: 83.94, train_macro_fscore: 57.81, valid_loss: 0.2873, valid_acc: 91.37, valid_micro_fscore: 61.22, valid_macro_fscore: 43.17, test_loss: 1.5836, test_acc: 38.59, test_micro_fscore: 29.76, test_macro_fscore: 24.16, time: 16.57 sec
[2022-06-20 19:13:04,653][run.py][line:158][INFO] Epoch: 11, train_loss: 0.1432, train_acc: 95.14, train_micro_fscore: 84.01, train_macro_fscore: 58.94, valid_loss: 0.2791, valid_acc: 91.21, valid_micro_fscore: 61.08, valid_macro_fscore: 43.18, test_loss: 1.5551, test_acc: 38.35, test_micro_fscore: 29.91, test_macro_fscore: 20.51, time: 21.39 sec
