[2022-06-10 21:04:39,703][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 21:04:39,704][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=7e-06, dropout=0.4, batch_size=8, epochs=100, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 21:05:01,209][run.py][line:172][INFO] Epoch: 1, train_loss: 1.9041, train_acc: 39.32, train_fscore: 28.43, valid_loss: 1.8458, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.8302, test_acc: 48.12, test_fscore: 31.27, time: 12.97 sec
[2022-06-10 21:05:08,565][run.py][line:172][INFO] Epoch: 2, train_loss: 1.3162, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.6193, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.5404, test_acc: 48.12, test_fscore: 31.27, time: 7.36 sec
[2022-06-10 21:05:14,702][run.py][line:172][INFO] Epoch: 3, train_loss: 0.9588, train_acc: 58.43, train_fscore: 47.29, valid_loss: 1.6799, valid_acc: 44.45, valid_fscore: 37.06, test_loss: 1.6245, test_acc: 49.73, test_fscore: 42.92, time: 6.14 sec
[2022-06-10 21:05:22,570][run.py][line:172][INFO] Epoch: 4, train_loss: 0.6664, train_acc: 73.76, train_fscore: 68.34, valid_loss: 1.7639, valid_acc: 57.53, valid_fscore: 53.13, test_loss: 1.7907, test_acc: 58.58, test_fscore: 55.42, time: 7.87 sec
[2022-06-10 21:05:35,145][run.py][line:172][INFO] Epoch: 5, train_loss: 0.5099, train_acc: 83.03, train_fscore: 78.89, valid_loss: 1.6977, valid_acc: 59.15, valid_fscore: 54.96, test_loss: 1.7561, test_acc: 60.92, test_fscore: 57.8, time: 12.57 sec
[2022-06-10 21:05:45,136][run.py][line:172][INFO] Epoch: 6, train_loss: 0.4017, train_acc: 85.5, train_fscore: 82.04, valid_loss: 1.7751, valid_acc: 61.23, valid_fscore: 58.47, test_loss: 1.8174, test_acc: 62.11, test_fscore: 60.08, time: 9.99 sec
[2022-06-10 21:05:55,243][run.py][line:172][INFO] Epoch: 7, train_loss: 0.3579, train_acc: 89.41, train_fscore: 87.4, valid_loss: 1.7245, valid_acc: 62.31, valid_fscore: 60.43, test_loss: 1.8126, test_acc: 62.61, test_fscore: 61.32, time: 10.11 sec
[2022-06-10 21:06:01,107][run.py][line:172][INFO] Epoch: 8, train_loss: 0.3217, train_acc: 90.33, train_fscore: 88.4, valid_loss: 1.8804, valid_acc: 62.49, valid_fscore: 60.73, test_loss: 1.8757, test_acc: 62.49, test_fscore: 61.31, time: 5.86 sec
[2022-06-10 21:06:06,656][run.py][line:172][INFO] Epoch: 9, train_loss: 0.2952, train_acc: 90.61, train_fscore: 88.7, valid_loss: 1.7688, valid_acc: 62.58, valid_fscore: 60.82, test_loss: 1.8885, test_acc: 62.61, test_fscore: 61.45, time: 5.55 sec
[2022-06-10 21:06:14,861][run.py][line:172][INFO] Epoch: 10, train_loss: 0.273, train_acc: 91.4, train_fscore: 90.12, valid_loss: 1.879, valid_acc: 63.12, valid_fscore: 61.83, test_loss: 1.9383, test_acc: 62.15, test_fscore: 61.2, time: 8.2 sec
[2022-06-10 21:06:21,639][run.py][line:172][INFO] Epoch: 11, train_loss: 0.2554, train_acc: 93.01, train_fscore: 92.62, valid_loss: 1.792, valid_acc: 63.3, valid_fscore: 62.15, test_loss: 1.9197, test_acc: 62.91, test_fscore: 62.24, time: 6.78 sec
[2022-06-10 21:06:26,830][run.py][line:172][INFO] Epoch: 12, train_loss: 0.238, train_acc: 93.68, train_fscore: 93.47, valid_loss: 1.791, valid_acc: 63.12, valid_fscore: 62.11, test_loss: 1.9379, test_acc: 62.84, test_fscore: 62.18, time: 5.19 sec
[2022-06-10 21:06:32,995][run.py][line:172][INFO] Epoch: 13, train_loss: 0.232, train_acc: 94.31, train_fscore: 94.18, valid_loss: 1.7713, valid_acc: 63.12, valid_fscore: 62.18, test_loss: 1.883, test_acc: 63.45, test_fscore: 62.86, time: 6.16 sec
[2022-06-10 21:06:39,642][run.py][line:172][INFO] Epoch: 14, train_loss: 0.2249, train_acc: 94.4, train_fscore: 94.28, valid_loss: 1.7319, valid_acc: 62.85, valid_fscore: 61.93, test_loss: 1.881, test_acc: 63.07, test_fscore: 62.51, time: 6.65 sec
