[2022-06-10 14:05:34,260][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 14:05:34,260][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=8e-06, dropout=0.0, batch_size=8, epochs=100, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 14:05:55,164][run.py][line:172][INFO] Epoch: 1, train_loss: 1.8898, train_acc: 40.14, train_fscore: 28.57, valid_loss: 1.7891, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.7647, test_acc: 48.12, test_fscore: 31.27, time: 13.14 sec
[2022-06-10 14:06:01,958][run.py][line:172][INFO] Epoch: 2, train_loss: 1.1955, train_acc: 49.88, train_fscore: 35.69, valid_loss: 1.6054, valid_acc: 45.36, valid_fscore: 36.25, test_loss: 1.5243, test_acc: 50.46, test_fscore: 42.11, time: 6.79 sec
[2022-06-10 14:06:08,641][run.py][line:172][INFO] Epoch: 3, train_loss: 0.7375, train_acc: 71.07, train_fscore: 64.64, valid_loss: 1.6987, valid_acc: 57.17, valid_fscore: 52.83, test_loss: 1.6922, test_acc: 57.89, test_fscore: 54.39, time: 6.68 sec
[2022-06-10 14:06:15,730][run.py][line:172][INFO] Epoch: 4, train_loss: 0.4625, train_acc: 84.98, train_fscore: 80.56, valid_loss: 1.6597, valid_acc: 60.23, valid_fscore: 56.64, test_loss: 1.7122, test_acc: 61.23, test_fscore: 58.56, time: 7.09 sec
[2022-06-10 14:06:24,051][run.py][line:172][INFO] Epoch: 5, train_loss: 0.3502, train_acc: 89.82, train_fscore: 87.75, valid_loss: 1.5604, valid_acc: 62.58, valid_fscore: 60.83, test_loss: 1.6685, test_acc: 62.61, test_fscore: 61.32, time: 8.32 sec
[2022-06-10 14:06:30,431][run.py][line:172][INFO] Epoch: 6, train_loss: 0.2914, train_acc: 90.64, train_fscore: 88.69, valid_loss: 1.6667, valid_acc: 62.94, valid_fscore: 60.99, test_loss: 1.7614, test_acc: 63.41, test_fscore: 62.01, time: 6.38 sec
[2022-06-10 14:06:40,470][run.py][line:172][INFO] Epoch: 7, train_loss: 0.2527, train_acc: 92.52, train_fscore: 91.83, valid_loss: 1.5959, valid_acc: 63.39, valid_fscore: 62.2, test_loss: 1.7417, test_acc: 62.53, test_fscore: 61.83, time: 10.04 sec
[2022-06-10 14:06:47,398][run.py][line:172][INFO] Epoch: 8, train_loss: 0.2231, train_acc: 95.09, train_fscore: 95.03, valid_loss: 1.7522, valid_acc: 63.84, valid_fscore: 62.89, test_loss: 1.7682, test_acc: 63.07, test_fscore: 62.48, time: 6.93 sec
[2022-06-10 14:06:53,946][run.py][line:172][INFO] Epoch: 9, train_loss: 0.2051, train_acc: 95.39, train_fscore: 95.34, valid_loss: 1.6285, valid_acc: 63.57, valid_fscore: 62.62, test_loss: 1.7454, test_acc: 63.64, test_fscore: 63.05, time: 6.55 sec
[2022-06-10 14:07:05,577][run.py][line:172][INFO] Epoch: 10, train_loss: 0.1943, train_acc: 95.56, train_fscore: 95.53, valid_loss: 1.6871, valid_acc: 62.85, valid_fscore: 62.07, test_loss: 1.7748, test_acc: 62.38, test_fscore: 62.06, time: 11.63 sec
[2022-06-10 14:07:12,055][run.py][line:172][INFO] Epoch: 11, train_loss: 0.1854, train_acc: 95.64, train_fscore: 95.61, valid_loss: 1.6472, valid_acc: 63.66, valid_fscore: 62.8, test_loss: 1.7677, test_acc: 63.03, test_fscore: 62.68, time: 6.48 sec
[2022-06-10 14:07:18,209][run.py][line:172][INFO] Epoch: 12, train_loss: 0.1817, train_acc: 95.8, train_fscore: 95.78, valid_loss: 1.6762, valid_acc: 63.48, valid_fscore: 62.48, test_loss: 1.7939, test_acc: 63.79, test_fscore: 63.13, time: 6.15 sec
[2022-06-10 14:07:26,346][run.py][line:172][INFO] Epoch: 13, train_loss: 0.178, train_acc: 95.87, train_fscore: 95.85, valid_loss: 1.6024, valid_acc: 63.39, valid_fscore: 62.61, test_loss: 1.7099, test_acc: 63.75, test_fscore: 63.33, time: 8.14 sec
[2022-06-10 14:07:34,953][run.py][line:172][INFO] Epoch: 14, train_loss: 0.1745, train_acc: 96.04, train_fscore: 96.03, valid_loss: 1.6504, valid_acc: 62.76, valid_fscore: 61.75, test_loss: 1.7888, test_acc: 63.22, test_fscore: 62.62, time: 8.61 sec
[2022-06-10 14:07:46,309][run.py][line:172][INFO] Epoch: 15, train_loss: 0.1692, train_acc: 96.08, train_fscore: 96.07, valid_loss: 1.6486, valid_acc: 63.03, valid_fscore: 62.28, test_loss: 1.749, test_acc: 62.72, test_fscore: 62.49, time: 11.36 sec
[2022-06-10 14:07:56,034][run.py][line:172][INFO] Epoch: 16, train_loss: 0.1704, train_acc: 96.09, train_fscore: 96.08, valid_loss: 1.652, valid_acc: 63.03, valid_fscore: 62.16, test_loss: 1.7642, test_acc: 63.41, test_fscore: 62.91, time: 9.72 sec
[2022-06-10 14:08:04,956][run.py][line:172][INFO] Epoch: 17, train_loss: 0.1657, train_acc: 96.17, train_fscore: 96.16, valid_loss: 1.6366, valid_acc: 62.67, valid_fscore: 62.02, test_loss: 1.7632, test_acc: 62.53, test_fscore: 62.32, time: 8.92 sec
[2022-06-10 14:08:14,590][run.py][line:172][INFO] Epoch: 18, train_loss: 0.165, train_acc: 96.11, train_fscore: 96.11, valid_loss: 1.5842, valid_acc: 62.85, valid_fscore: 62.09, test_loss: 1.7459, test_acc: 63.03, test_fscore: 62.68, time: 9.63 sec
[2022-06-10 14:08:24,010][run.py][line:172][INFO] Epoch: 19, train_loss: 0.1623, train_acc: 96.14, train_fscore: 96.14, valid_loss: 1.678, valid_acc: 62.94, valid_fscore: 62.13, test_loss: 1.7742, test_acc: 63.49, test_fscore: 63.1, time: 9.42 sec
[2022-06-10 14:08:33,869][run.py][line:172][INFO] Epoch: 20, train_loss: 0.1604, train_acc: 96.19, train_fscore: 96.2, valid_loss: 1.6365, valid_acc: 63.39, valid_fscore: 62.49, test_loss: 1.7656, test_acc: 63.87, test_fscore: 63.35, time: 9.86 sec
