[2022-06-11 02:32:07,744][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 02:32:07,744][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=5e-05, dropout=0.1, batch_size=16, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 02:32:19,868][run.py][line:172][INFO] Epoch: 1, train_loss: 1.5325, train_acc: 45.39, train_fscore: 31.84, valid_loss: 1.7698, valid_acc: 44.91, valid_fscore: 36.42, test_loss: 1.6141, test_acc: 50.34, test_fscore: 42.38, time: 4.65 sec
[2022-06-11 02:32:23,045][run.py][line:172][INFO] Epoch: 2, train_loss: 0.6381, train_acc: 75.37, train_fscore: 70.95, valid_loss: 1.6358, valid_acc: 59.33, valid_fscore: 55.1, test_loss: 1.6997, test_acc: 60.31, test_fscore: 57.32, time: 3.18 sec
[2022-06-11 02:32:27,306][run.py][line:172][INFO] Epoch: 3, train_loss: 0.3274, train_acc: 89.96, train_fscore: 87.98, valid_loss: 1.6194, valid_acc: 62.04, valid_fscore: 60.42, test_loss: 1.7329, test_acc: 62.57, test_fscore: 61.51, time: 4.26 sec
[2022-06-11 02:32:32,996][run.py][line:172][INFO] Epoch: 4, train_loss: 0.2288, train_acc: 92.84, train_fscore: 92.32, valid_loss: 1.825, valid_acc: 62.13, valid_fscore: 60.97, test_loss: 1.9333, test_acc: 62.49, test_fscore: 61.94, time: 5.69 sec
[2022-06-11 02:32:37,110][run.py][line:172][INFO] Epoch: 5, train_loss: 0.208, train_acc: 94.56, train_fscore: 94.44, valid_loss: 1.5601, valid_acc: 62.31, valid_fscore: 61.73, test_loss: 1.7077, test_acc: 62.3, test_fscore: 62.13, time: 4.11 sec
[2022-06-11 02:32:42,909][run.py][line:172][INFO] Epoch: 6, train_loss: 0.1896, train_acc: 95.59, train_fscore: 95.59, valid_loss: 1.7342, valid_acc: 62.76, valid_fscore: 62.04, test_loss: 1.8323, test_acc: 63.68, test_fscore: 63.31, time: 5.8 sec
[2022-06-11 02:32:46,799][run.py][line:172][INFO] Epoch: 7, train_loss: 0.1723, train_acc: 95.83, train_fscore: 95.85, valid_loss: 1.5253, valid_acc: 63.21, valid_fscore: 62.71, test_loss: 1.731, test_acc: 62.8, test_fscore: 62.73, time: 3.89 sec
[2022-06-11 02:32:50,631][run.py][line:172][INFO] Epoch: 8, train_loss: 0.1629, train_acc: 96.14, train_fscore: 96.15, valid_loss: 1.8616, valid_acc: 63.3, valid_fscore: 62.7, test_loss: 1.849, test_acc: 63.41, test_fscore: 63.2, time: 3.83 sec
[2022-06-11 02:32:54,835][run.py][line:172][INFO] Epoch: 9, train_loss: 0.1579, train_acc: 96.11, train_fscore: 96.12, valid_loss: 1.5609, valid_acc: 63.75, valid_fscore: 63.06, test_loss: 1.68, test_acc: 63.87, test_fscore: 63.53, time: 4.2 sec
[2022-06-11 02:32:59,215][run.py][line:172][INFO] Epoch: 10, train_loss: 0.1545, train_acc: 96.37, train_fscore: 96.37, valid_loss: 1.8055, valid_acc: 62.67, valid_fscore: 62.47, test_loss: 1.8746, test_acc: 62.18, test_fscore: 62.28, time: 4.38 sec
[2022-06-11 02:33:03,347][run.py][line:172][INFO] Epoch: 11, train_loss: 0.1515, train_acc: 96.29, train_fscore: 96.3, valid_loss: 1.7803, valid_acc: 63.93, valid_fscore: 63.28, test_loss: 1.9194, test_acc: 63.07, test_fscore: 62.88, time: 4.13 sec
[2022-06-11 02:33:07,501][run.py][line:172][INFO] Epoch: 12, train_loss: 0.1502, train_acc: 96.3, train_fscore: 96.3, valid_loss: 1.7386, valid_acc: 63.66, valid_fscore: 62.89, test_loss: 1.8686, test_acc: 63.72, test_fscore: 63.25, time: 4.15 sec
[2022-06-11 02:33:10,864][run.py][line:172][INFO] Epoch: 13, train_loss: 0.1446, train_acc: 96.45, train_fscore: 96.46, valid_loss: 1.7397, valid_acc: 63.57, valid_fscore: 63.04, test_loss: 1.8278, test_acc: 63.45, test_fscore: 63.15, time: 3.36 sec
[2022-06-11 02:33:14,128][run.py][line:172][INFO] Epoch: 14, train_loss: 0.1438, train_acc: 96.45, train_fscore: 96.46, valid_loss: 1.6944, valid_acc: 63.21, valid_fscore: 62.38, test_loss: 1.8624, test_acc: 63.49, test_fscore: 62.99, time: 3.26 sec
[2022-06-11 02:33:17,824][run.py][line:172][INFO] Epoch: 15, train_loss: 0.1392, train_acc: 96.59, train_fscore: 96.59, valid_loss: 1.7754, valid_acc: 63.21, valid_fscore: 62.69, test_loss: 1.8783, test_acc: 63.56, test_fscore: 63.27, time: 3.7 sec
[2022-06-11 02:33:24,781][run.py][line:172][INFO] Epoch: 16, train_loss: 0.1388, train_acc: 96.55, train_fscore: 96.55, valid_loss: 1.8386, valid_acc: 63.03, valid_fscore: 62.4, test_loss: 1.9385, test_acc: 63.03, test_fscore: 62.77, time: 6.96 sec
[2022-06-11 02:33:31,198][run.py][line:172][INFO] Epoch: 17, train_loss: 0.1329, train_acc: 96.63, train_fscore: 96.63, valid_loss: 1.697, valid_acc: 63.66, valid_fscore: 63.1, test_loss: 1.7911, test_acc: 62.87, test_fscore: 62.65, time: 6.42 sec
[2022-06-11 02:33:34,806][run.py][line:172][INFO] Epoch: 18, train_loss: 0.1321, train_acc: 96.62, train_fscore: 96.62, valid_loss: 1.6614, valid_acc: 62.85, valid_fscore: 62.34, test_loss: 1.8482, test_acc: 62.91, test_fscore: 62.66, time: 3.61 sec
[2022-06-11 02:33:38,839][run.py][line:172][INFO] Epoch: 19, train_loss: 0.1272, train_acc: 96.67, train_fscore: 96.67, valid_loss: 1.9199, valid_acc: 63.3, valid_fscore: 62.7, test_loss: 1.9945, test_acc: 63.14, test_fscore: 62.83, time: 4.03 sec
[2022-06-11 02:33:42,328][run.py][line:172][INFO] Epoch: 20, train_loss: 0.1263, train_acc: 96.8, train_fscore: 96.81, valid_loss: 1.7343, valid_acc: 62.94, valid_fscore: 62.38, test_loss: 1.9064, test_acc: 63.18, test_fscore: 62.87, time: 3.49 sec
[2022-06-11 02:33:46,065][run.py][line:172][INFO] Epoch: 21, train_loss: 0.1266, train_acc: 96.79, train_fscore: 96.79, valid_loss: 1.8083, valid_acc: 63.3, valid_fscore: 62.8, test_loss: 1.8201, test_acc: 62.72, test_fscore: 62.49, time: 3.74 sec
[2022-06-11 02:33:50,159][run.py][line:172][INFO] Epoch: 22, train_loss: 0.1187, train_acc: 96.98, train_fscore: 96.98, valid_loss: 1.8819, valid_acc: 62.67, valid_fscore: 62.01, test_loss: 1.9531, test_acc: 63.07, test_fscore: 62.71, time: 4.09 sec
[2022-06-11 02:33:53,597][run.py][line:172][INFO] Epoch: 23, train_loss: 0.1168, train_acc: 96.98, train_fscore: 96.98, valid_loss: 1.8189, valid_acc: 63.03, valid_fscore: 62.44, test_loss: 1.9337, test_acc: 62.91, test_fscore: 62.63, time: 3.44 sec
[2022-06-11 02:33:57,603][run.py][line:172][INFO] Epoch: 24, train_loss: 0.1147, train_acc: 97.05, train_fscore: 97.05, valid_loss: 1.9604, valid_acc: 63.3, valid_fscore: 62.44, test_loss: 2.0141, test_acc: 63.03, test_fscore: 62.47, time: 4.01 sec
[2022-06-11 02:34:01,404][run.py][line:172][INFO] Epoch: 25, train_loss: 0.1098, train_acc: 97.12, train_fscore: 97.12, valid_loss: 2.0435, valid_acc: 63.12, valid_fscore: 62.51, test_loss: 2.113, test_acc: 62.45, test_fscore: 62.26, time: 3.8 sec
