[2022-06-11 09:53:07,855][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 09:53:07,856][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=6e-06, dropout=0.4, batch_size=32, epochs=120, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 09:53:20,483][run.py][line:172][INFO] Epoch: 1, train_loss: 1.9369, train_acc: 15.3, train_fscore: 17.71, valid_loss: 1.932, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.9301, test_acc: 48.12, test_fscore: 31.27, time: 4.87 sec
[2022-06-11 09:53:23,838][run.py][line:172][INFO] Epoch: 2, train_loss: 1.9222, train_acc: 46.51, train_fscore: 30.34, valid_loss: 1.9198, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.9151, test_acc: 48.12, test_fscore: 31.27, time: 3.35 sec
[2022-06-11 09:53:27,062][run.py][line:172][INFO] Epoch: 3, train_loss: 1.9038, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.9034, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.8946, test_acc: 48.12, test_fscore: 31.27, time: 3.22 sec
[2022-06-11 09:53:29,140][run.py][line:172][INFO] Epoch: 4, train_loss: 1.87, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.864, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.8485, test_acc: 48.12, test_fscore: 31.27, time: 2.08 sec
[2022-06-11 09:53:32,886][run.py][line:172][INFO] Epoch: 5, train_loss: 1.7603, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.7341, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.6914, test_acc: 48.12, test_fscore: 31.27, time: 3.75 sec
[2022-06-11 09:53:37,448][run.py][line:172][INFO] Epoch: 6, train_loss: 1.447, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.5496, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.4462, test_acc: 48.12, test_fscore: 31.27, time: 4.56 sec
[2022-06-11 09:53:39,837][run.py][line:172][INFO] Epoch: 7, train_loss: 1.186, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.5543, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.4581, test_acc: 48.12, test_fscore: 31.27, time: 2.39 sec
[2022-06-11 09:53:44,300][run.py][line:172][INFO] Epoch: 8, train_loss: 1.1005, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.5946, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.5107, test_acc: 48.12, test_fscore: 31.27, time: 4.46 sec
[2022-06-11 09:53:48,842][run.py][line:172][INFO] Epoch: 9, train_loss: 1.0556, train_acc: 48.78, train_fscore: 33.91, valid_loss: 1.6617, valid_acc: 44.54, valid_fscore: 33.41, test_loss: 1.544, test_acc: 49.96, test_fscore: 39.71, time: 4.54 sec
[2022-06-11 09:53:53,063][run.py][line:172][INFO] Epoch: 10, train_loss: 1.0052, train_acc: 59.67, train_fscore: 49.03, valid_loss: 1.6367, valid_acc: 45.18, valid_fscore: 36.6, test_loss: 1.5414, test_acc: 50.27, test_fscore: 42.52, time: 4.22 sec
[2022-06-11 09:53:56,242][run.py][line:172][INFO] Epoch: 11, train_loss: 0.9136, train_acc: 63.33, train_fscore: 54.3, valid_loss: 1.6187, valid_acc: 44.91, valid_fscore: 37.22, test_loss: 1.5368, test_acc: 50.04, test_fscore: 42.96, time: 3.18 sec
[2022-06-11 09:53:58,877][run.py][line:172][INFO] Epoch: 12, train_loss: 0.8069, train_acc: 63.97, train_fscore: 55.83, valid_loss: 1.7063, valid_acc: 44.36, valid_fscore: 37.33, test_loss: 1.6006, test_acc: 49.58, test_fscore: 43.31, time: 2.64 sec
[2022-06-11 09:54:01,320][run.py][line:172][INFO] Epoch: 13, train_loss: 0.7258, train_acc: 72.12, train_fscore: 66.76, valid_loss: 1.6866, valid_acc: 52.75, valid_fscore: 46.31, test_loss: 1.6644, test_acc: 55.29, test_fscore: 50.23, time: 2.44 sec
[2022-06-11 09:54:03,696][run.py][line:172][INFO] Epoch: 14, train_loss: 0.6557, train_acc: 77.19, train_fscore: 73.31, valid_loss: 1.7404, valid_acc: 55.28, valid_fscore: 50.17, test_loss: 1.7203, test_acc: 56.44, test_fscore: 52.45, time: 2.38 sec
[2022-06-11 09:54:06,227][run.py][line:172][INFO] Epoch: 15, train_loss: 0.6048, train_acc: 78.67, train_fscore: 75.02, valid_loss: 1.7923, valid_acc: 56.36, valid_fscore: 52.0, test_loss: 1.7393, test_acc: 57.24, test_fscore: 53.79, time: 2.53 sec
[2022-06-11 09:54:08,683][run.py][line:172][INFO] Epoch: 16, train_loss: 0.5606, train_acc: 80.76, train_fscore: 76.85, valid_loss: 1.7778, valid_acc: 58.7, valid_fscore: 54.21, test_loss: 1.7574, test_acc: 59.54, test_fscore: 56.36, time: 2.46 sec
[2022-06-11 09:54:11,033][run.py][line:172][INFO] Epoch: 17, train_loss: 0.5155, train_acc: 82.97, train_fscore: 78.7, valid_loss: 1.7701, valid_acc: 59.24, valid_fscore: 54.75, test_loss: 1.7692, test_acc: 60.57, test_fscore: 57.34, time: 2.35 sec
[2022-06-11 09:54:13,379][run.py][line:172][INFO] Epoch: 18, train_loss: 0.4696, train_acc: 84.78, train_fscore: 80.51, valid_loss: 1.7561, valid_acc: 59.6, valid_fscore: 55.21, test_loss: 1.7768, test_acc: 60.92, test_fscore: 57.69, time: 2.35 sec
[2022-06-11 09:54:15,898][run.py][line:172][INFO] Epoch: 19, train_loss: 0.4317, train_acc: 84.96, train_fscore: 80.76, valid_loss: 1.7481, valid_acc: 59.51, valid_fscore: 55.2, test_loss: 1.7606, test_acc: 61.19, test_fscore: 57.93, time: 2.52 sec
[2022-06-11 09:54:18,102][run.py][line:172][INFO] Epoch: 20, train_loss: 0.4065, train_acc: 85.36, train_fscore: 81.75, valid_loss: 1.7431, valid_acc: 59.87, valid_fscore: 55.99, test_loss: 1.7752, test_acc: 61.61, test_fscore: 58.95, time: 2.2 sec
[2022-06-11 09:54:20,236][run.py][line:172][INFO] Epoch: 21, train_loss: 0.389, train_acc: 86.99, train_fscore: 84.45, valid_loss: 1.7896, valid_acc: 62.04, valid_fscore: 59.46, test_loss: 1.7921, test_acc: 62.45, test_fscore: 60.48, time: 2.13 sec
[2022-06-11 09:54:22,631][run.py][line:172][INFO] Epoch: 22, train_loss: 0.374, train_acc: 88.82, train_fscore: 86.71, valid_loss: 1.7472, valid_acc: 62.31, valid_fscore: 59.99, test_loss: 1.7897, test_acc: 62.68, test_fscore: 60.98, time: 2.39 sec
[2022-06-11 09:54:25,035][run.py][line:172][INFO] Epoch: 23, train_loss: 0.3536, train_acc: 89.62, train_fscore: 87.59, valid_loss: 1.7197, valid_acc: 62.49, valid_fscore: 60.35, test_loss: 1.7923, test_acc: 62.87, test_fscore: 61.32, time: 2.4 sec
[2022-06-11 09:54:27,214][run.py][line:172][INFO] Epoch: 24, train_loss: 0.3436, train_acc: 89.88, train_fscore: 87.9, valid_loss: 1.7546, valid_acc: 62.85, valid_fscore: 60.85, test_loss: 1.8186, test_acc: 62.8, test_fscore: 61.37, time: 2.18 sec
