[2022-06-11 08:20:46,440][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 08:20:46,440][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=3e-05, dropout=0.1, batch_size=32, epochs=70, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 08:20:59,424][run.py][line:172][INFO] Epoch: 1, train_loss: 1.9075, train_acc: 39.65, train_fscore: 28.56, valid_loss: 1.8726, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.8602, test_acc: 48.12, test_fscore: 31.27, time: 4.93 sec
[2022-06-11 08:21:03,107][run.py][line:172][INFO] Epoch: 2, train_loss: 1.5575, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.6221, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.5006, test_acc: 48.12, test_fscore: 31.27, time: 3.68 sec
[2022-06-11 08:21:05,452][run.py][line:172][INFO] Epoch: 3, train_loss: 1.0323, train_acc: 53.66, train_fscore: 40.9, valid_loss: 1.7184, valid_acc: 44.54, valid_fscore: 36.98, test_loss: 1.5953, test_acc: 50.0, test_fscore: 42.91, time: 2.34 sec
[2022-06-11 08:21:07,745][run.py][line:172][INFO] Epoch: 4, train_loss: 0.7139, train_acc: 74.05, train_fscore: 69.77, valid_loss: 1.8358, valid_acc: 56.63, valid_fscore: 53.02, test_loss: 1.8294, test_acc: 59.43, test_fscore: 56.63, time: 2.29 sec
[2022-06-11 08:21:10,108][run.py][line:172][INFO] Epoch: 5, train_loss: 0.4826, train_acc: 84.22, train_fscore: 79.76, valid_loss: 1.714, valid_acc: 59.33, valid_fscore: 55.01, test_loss: 1.6994, test_acc: 60.38, test_fscore: 57.39, time: 2.36 sec
[2022-06-11 08:21:12,370][run.py][line:172][INFO] Epoch: 6, train_loss: 0.3727, train_acc: 88.7, train_fscore: 86.27, valid_loss: 1.6805, valid_acc: 62.31, valid_fscore: 60.35, test_loss: 1.7025, test_acc: 62.68, test_fscore: 61.28, time: 2.26 sec
[2022-06-11 08:21:14,474][run.py][line:172][INFO] Epoch: 7, train_loss: 0.3164, train_acc: 90.42, train_fscore: 88.51, valid_loss: 1.6561, valid_acc: 62.31, valid_fscore: 60.72, test_loss: 1.7475, test_acc: 62.03, test_fscore: 61.07, time: 2.1 sec
[2022-06-11 08:21:16,704][run.py][line:172][INFO] Epoch: 8, train_loss: 0.2623, train_acc: 91.18, train_fscore: 89.57, valid_loss: 1.7402, valid_acc: 62.76, valid_fscore: 61.55, test_loss: 1.7828, test_acc: 62.15, test_fscore: 61.35, time: 2.23 sec
[2022-06-11 08:21:18,924][run.py][line:172][INFO] Epoch: 9, train_loss: 0.227, train_acc: 94.03, train_fscore: 93.84, valid_loss: 1.7112, valid_acc: 62.76, valid_fscore: 61.89, test_loss: 1.7783, test_acc: 63.33, test_fscore: 62.83, time: 2.22 sec
[2022-06-11 08:21:20,872][run.py][line:172][INFO] Epoch: 10, train_loss: 0.2118, train_acc: 95.15, train_fscore: 95.09, valid_loss: 1.7043, valid_acc: 62.67, valid_fscore: 61.88, test_loss: 1.7924, test_acc: 62.3, test_fscore: 61.81, time: 1.95 sec
[2022-06-11 08:21:23,453][run.py][line:172][INFO] Epoch: 11, train_loss: 0.1936, train_acc: 95.41, train_fscore: 95.38, valid_loss: 1.7363, valid_acc: 63.57, valid_fscore: 62.72, test_loss: 1.8396, test_acc: 63.45, test_fscore: 63.07, time: 2.58 sec
[2022-06-11 08:21:27,811][run.py][line:172][INFO] Epoch: 12, train_loss: 0.1838, train_acc: 95.62, train_fscore: 95.6, valid_loss: 1.7316, valid_acc: 62.85, valid_fscore: 62.15, test_loss: 1.793, test_acc: 62.64, test_fscore: 62.2, time: 4.36 sec
[2022-06-11 08:21:32,300][run.py][line:172][INFO] Epoch: 13, train_loss: 0.1774, train_acc: 95.85, train_fscore: 95.83, valid_loss: 1.6255, valid_acc: 63.48, valid_fscore: 62.77, test_loss: 1.7277, test_acc: 63.6, test_fscore: 63.23, time: 4.49 sec
[2022-06-11 08:21:34,231][run.py][line:172][INFO] Epoch: 14, train_loss: 0.1776, train_acc: 95.77, train_fscore: 95.77, valid_loss: 1.6436, valid_acc: 62.94, valid_fscore: 62.16, test_loss: 1.761, test_acc: 63.18, test_fscore: 62.83, time: 1.93 sec
[2022-06-11 08:21:37,181][run.py][line:172][INFO] Epoch: 15, train_loss: 0.1694, train_acc: 96.0, train_fscore: 96.0, valid_loss: 1.7006, valid_acc: 63.39, valid_fscore: 62.72, test_loss: 1.764, test_acc: 62.8, test_fscore: 62.53, time: 2.95 sec
