[2022-06-11 06:51:36,464][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 06:51:36,464][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=3e-05, dropout=0.5, batch_size=16, epochs=70, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 06:51:51,710][run.py][line:172][INFO] Epoch: 1, train_loss: 1.743, train_acc: 43.09, train_fscore: 29.42, valid_loss: 1.6501, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.5023, test_acc: 48.12, test_fscore: 31.27, time: 7.13 sec
[2022-06-11 06:51:58,550][run.py][line:172][INFO] Epoch: 2, train_loss: 0.9815, train_acc: 55.53, train_fscore: 43.44, valid_loss: 1.7621, valid_acc: 44.18, valid_fscore: 37.08, test_loss: 1.7542, test_acc: 48.81, test_fscore: 42.46, time: 6.84 sec
[2022-06-11 06:52:04,582][run.py][line:172][INFO] Epoch: 3, train_loss: 0.6053, train_acc: 77.61, train_fscore: 73.75, valid_loss: 1.7287, valid_acc: 58.7, valid_fscore: 54.49, test_loss: 1.7866, test_acc: 60.61, test_fscore: 57.46, time: 6.03 sec
[2022-06-11 06:52:12,265][run.py][line:172][INFO] Epoch: 4, train_loss: 0.3859, train_acc: 87.39, train_fscore: 85.05, valid_loss: 1.8579, valid_acc: 61.77, valid_fscore: 59.89, test_loss: 1.9451, test_acc: 62.57, test_fscore: 61.28, time: 7.68 sec
[2022-06-11 06:52:17,603][run.py][line:172][INFO] Epoch: 5, train_loss: 0.3063, train_acc: 90.32, train_fscore: 88.44, valid_loss: 1.6942, valid_acc: 62.31, valid_fscore: 60.82, test_loss: 1.8387, test_acc: 62.38, test_fscore: 61.4, time: 5.34 sec
[2022-06-11 06:52:21,443][run.py][line:172][INFO] Epoch: 6, train_loss: 0.267, train_acc: 92.27, train_fscore: 91.55, valid_loss: 1.8466, valid_acc: 62.49, valid_fscore: 61.63, test_loss: 1.9582, test_acc: 62.91, test_fscore: 62.36, time: 3.84 sec
[2022-06-11 06:52:25,278][run.py][line:172][INFO] Epoch: 7, train_loss: 0.2345, train_acc: 93.58, train_fscore: 93.43, valid_loss: 1.6656, valid_acc: 62.58, valid_fscore: 61.88, test_loss: 1.8727, test_acc: 62.49, test_fscore: 62.28, time: 3.84 sec
[2022-06-11 06:52:28,716][run.py][line:172][INFO] Epoch: 8, train_loss: 0.2192, train_acc: 94.12, train_fscore: 94.03, valid_loss: 1.9113, valid_acc: 62.76, valid_fscore: 61.92, test_loss: 1.8915, test_acc: 63.07, test_fscore: 62.6, time: 3.44 sec
[2022-06-11 06:52:32,892][run.py][line:172][INFO] Epoch: 9, train_loss: 0.2129, train_acc: 94.62, train_fscore: 94.47, valid_loss: 1.7037, valid_acc: 62.58, valid_fscore: 61.87, test_loss: 1.846, test_acc: 63.1, test_fscore: 62.75, time: 4.18 sec
[2022-06-11 06:52:36,384][run.py][line:172][INFO] Epoch: 10, train_loss: 0.2022, train_acc: 95.21, train_fscore: 95.16, valid_loss: 1.9106, valid_acc: 62.67, valid_fscore: 62.01, test_loss: 1.9466, test_acc: 62.18, test_fscore: 61.82, time: 3.49 sec
[2022-06-11 06:52:41,543][run.py][line:172][INFO] Epoch: 11, train_loss: 0.1944, train_acc: 95.44, train_fscore: 95.41, valid_loss: 1.7864, valid_acc: 63.12, valid_fscore: 62.42, test_loss: 1.936, test_acc: 63.26, test_fscore: 62.92, time: 5.16 sec
