[2022-06-11 11:44:27,779][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 11:44:27,780][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=5e-05, dropout=0.0, batch_size=64, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 11:44:38,480][run.py][line:172][INFO] Epoch: 1, train_loss: 1.9153, train_acc: 38.13, train_fscore: 28.47, valid_loss: 1.893, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.8818, test_acc: 48.12, test_fscore: 31.27, time: 2.81 sec
[2022-06-11 11:44:39,993][run.py][line:172][INFO] Epoch: 2, train_loss: 1.7947, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.6897, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.6345, test_acc: 48.12, test_fscore: 31.27, time: 1.51 sec
[2022-06-11 11:44:41,826][run.py][line:172][INFO] Epoch: 3, train_loss: 1.2605, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.6681, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.5374, test_acc: 48.12, test_fscore: 31.27, time: 1.83 sec
[2022-06-11 11:44:44,099][run.py][line:172][INFO] Epoch: 4, train_loss: 1.0116, train_acc: 56.56, train_fscore: 44.1, valid_loss: 1.6838, valid_acc: 44.54, valid_fscore: 37.13, test_loss: 1.5726, test_acc: 49.39, test_fscore: 42.67, time: 2.27 sec
[2022-06-11 11:44:46,200][run.py][line:172][INFO] Epoch: 5, train_loss: 0.7775, train_acc: 67.51, train_fscore: 61.54, valid_loss: 1.7944, valid_acc: 50.5, valid_fscore: 45.4, test_loss: 1.7526, test_acc: 55.1, test_fscore: 50.93, time: 2.1 sec
[2022-06-11 11:44:49,365][run.py][line:172][INFO] Epoch: 6, train_loss: 0.5813, train_acc: 79.92, train_fscore: 76.24, valid_loss: 1.8255, valid_acc: 59.6, valid_fscore: 55.26, test_loss: 1.8231, test_acc: 59.85, test_fscore: 56.99, time: 3.16 sec
[2022-06-11 11:44:51,245][run.py][line:172][INFO] Epoch: 7, train_loss: 0.4373, train_acc: 85.2, train_fscore: 80.58, valid_loss: 1.6694, valid_acc: 59.87, valid_fscore: 55.86, test_loss: 1.6677, test_acc: 60.65, test_fscore: 57.85, time: 1.88 sec
[2022-06-11 11:44:52,793][run.py][line:172][INFO] Epoch: 8, train_loss: 0.3627, train_acc: 89.02, train_fscore: 86.67, valid_loss: 1.6004, valid_acc: 62.22, valid_fscore: 60.29, test_loss: 1.632, test_acc: 62.15, test_fscore: 60.87, time: 1.55 sec
[2022-06-11 11:44:54,378][run.py][line:172][INFO] Epoch: 9, train_loss: 0.316, train_acc: 90.51, train_fscore: 88.57, valid_loss: 1.8152, valid_acc: 62.13, valid_fscore: 60.35, test_loss: 1.8824, test_acc: 62.61, test_fscore: 61.44, time: 1.59 sec
[2022-06-11 11:44:56,016][run.py][line:172][INFO] Epoch: 10, train_loss: 0.2718, train_acc: 90.93, train_fscore: 89.06, valid_loss: 1.6865, valid_acc: 62.22, valid_fscore: 60.68, test_loss: 1.7464, test_acc: 62.34, test_fscore: 61.42, time: 1.64 sec
[2022-06-11 11:44:57,402][run.py][line:172][INFO] Epoch: 11, train_loss: 0.2263, train_acc: 93.3, train_fscore: 92.89, valid_loss: 1.7601, valid_acc: 62.94, valid_fscore: 62.01, test_loss: 1.8378, test_acc: 63.14, test_fscore: 62.64, time: 1.39 sec
[2022-06-11 11:44:59,100][run.py][line:172][INFO] Epoch: 12, train_loss: 0.2063, train_acc: 94.09, train_fscore: 93.84, valid_loss: 1.7689, valid_acc: 62.13, valid_fscore: 61.3, test_loss: 1.8387, test_acc: 62.53, test_fscore: 62.03, time: 1.7 sec
[2022-06-11 11:45:00,720][run.py][line:172][INFO] Epoch: 13, train_loss: 0.2013, train_acc: 94.51, train_fscore: 94.26, valid_loss: 1.6594, valid_acc: 62.13, valid_fscore: 61.33, test_loss: 1.7343, test_acc: 63.18, test_fscore: 62.67, time: 1.62 sec
[2022-06-11 11:45:02,589][run.py][line:172][INFO] Epoch: 14, train_loss: 0.1924, train_acc: 95.33, train_fscore: 95.28, valid_loss: 1.7019, valid_acc: 62.67, valid_fscore: 61.85, test_loss: 1.7799, test_acc: 63.45, test_fscore: 62.92, time: 1.87 sec
[2022-06-11 11:45:04,320][run.py][line:172][INFO] Epoch: 15, train_loss: 0.1829, train_acc: 95.69, train_fscore: 95.66, valid_loss: 1.6551, valid_acc: 62.94, valid_fscore: 62.27, test_loss: 1.7345, test_acc: 62.87, test_fscore: 62.56, time: 1.73 sec
[2022-06-11 11:45:05,962][run.py][line:172][INFO] Epoch: 16, train_loss: 0.1794, train_acc: 95.71, train_fscore: 95.69, valid_loss: 1.6667, valid_acc: 62.67, valid_fscore: 61.85, test_loss: 1.7489, test_acc: 63.45, test_fscore: 62.96, time: 1.64 sec
