[2022-06-10 21:45:09,394][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 21:45:09,394][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=1e-05, dropout=0.4, batch_size=8, epochs=70, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 21:45:23,944][run.py][line:172][INFO] Epoch: 1, train_loss: 1.8374, train_acc: 41.42, train_fscore: 28.9, valid_loss: 1.5706, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.5028, test_acc: 48.12, test_fscore: 31.27, time: 9.29 sec
[2022-06-10 21:45:30,202][run.py][line:172][INFO] Epoch: 2, train_loss: 1.083, train_acc: 51.29, train_fscore: 37.89, valid_loss: 1.6172, valid_acc: 44.72, valid_fscore: 36.88, test_loss: 1.545, test_acc: 50.08, test_fscore: 42.86, time: 6.26 sec
[2022-06-10 21:45:38,609][run.py][line:172][INFO] Epoch: 3, train_loss: 0.7034, train_acc: 71.35, train_fscore: 65.46, valid_loss: 1.8218, valid_acc: 53.02, valid_fscore: 46.56, test_loss: 1.8334, test_acc: 55.33, test_fscore: 50.27, time: 8.41 sec
[2022-06-10 21:45:50,997][run.py][line:172][INFO] Epoch: 4, train_loss: 0.4779, train_acc: 82.84, train_fscore: 78.67, valid_loss: 1.8066, valid_acc: 59.24, valid_fscore: 55.06, test_loss: 1.8523, test_acc: 61.15, test_fscore: 58.01, time: 12.39 sec
[2022-06-10 21:46:02,131][run.py][line:172][INFO] Epoch: 5, train_loss: 0.3751, train_acc: 88.0, train_fscore: 85.78, valid_loss: 1.6856, valid_acc: 61.59, valid_fscore: 59.74, test_loss: 1.7846, test_acc: 62.64, test_fscore: 61.31, time: 11.13 sec
[2022-06-10 21:46:16,216][run.py][line:172][INFO] Epoch: 6, train_loss: 0.321, train_acc: 90.19, train_fscore: 88.26, valid_loss: 1.8372, valid_acc: 62.58, valid_fscore: 60.74, test_loss: 1.9307, test_acc: 62.3, test_fscore: 61.08, time: 14.08 sec
[2022-06-10 21:46:26,514][run.py][line:172][INFO] Epoch: 7, train_loss: 0.2877, train_acc: 90.65, train_fscore: 88.82, valid_loss: 1.7534, valid_acc: 62.4, valid_fscore: 60.71, test_loss: 1.8824, test_acc: 62.22, test_fscore: 61.27, time: 10.3 sec
[2022-06-10 21:46:36,224][run.py][line:172][INFO] Epoch: 8, train_loss: 0.2585, train_acc: 92.63, train_fscore: 92.09, valid_loss: 1.8999, valid_acc: 62.67, valid_fscore: 61.67, test_loss: 1.9103, test_acc: 62.8, test_fscore: 62.32, time: 9.71 sec
[2022-06-10 21:46:46,954][run.py][line:172][INFO] Epoch: 9, train_loss: 0.2403, train_acc: 93.91, train_fscore: 93.73, valid_loss: 1.7572, valid_acc: 62.67, valid_fscore: 61.61, test_loss: 1.8851, test_acc: 63.37, test_fscore: 62.78, time: 10.73 sec
[2022-06-10 21:46:59,674][run.py][line:172][INFO] Epoch: 10, train_loss: 0.2279, train_acc: 94.08, train_fscore: 93.97, valid_loss: 1.8293, valid_acc: 62.76, valid_fscore: 61.98, test_loss: 1.9011, test_acc: 62.45, test_fscore: 62.01, time: 12.72 sec
[2022-06-10 21:47:10,696][run.py][line:172][INFO] Epoch: 11, train_loss: 0.2197, train_acc: 94.69, train_fscore: 94.57, valid_loss: 1.7666, valid_acc: 63.48, valid_fscore: 62.67, test_loss: 1.8922, test_acc: 63.22, test_fscore: 62.8, time: 11.02 sec
[2022-06-10 21:47:23,563][run.py][line:172][INFO] Epoch: 12, train_loss: 0.2101, train_acc: 95.22, train_fscore: 95.16, valid_loss: 1.7549, valid_acc: 62.94, valid_fscore: 62.07, test_loss: 1.8949, test_acc: 62.87, test_fscore: 62.3, time: 12.87 sec
[2022-06-10 21:47:31,694][run.py][line:172][INFO] Epoch: 13, train_loss: 0.2055, train_acc: 95.39, train_fscore: 95.33, valid_loss: 1.7387, valid_acc: 63.3, valid_fscore: 62.45, test_loss: 1.8521, test_acc: 63.37, test_fscore: 62.83, time: 8.13 sec
[2022-06-10 21:47:38,620][run.py][line:172][INFO] Epoch: 14, train_loss: 0.1999, train_acc: 95.36, train_fscore: 95.32, valid_loss: 1.7078, valid_acc: 62.85, valid_fscore: 62.01, test_loss: 1.8628, test_acc: 63.14, test_fscore: 62.67, time: 6.93 sec
[2022-06-10 21:47:44,916][run.py][line:172][INFO] Epoch: 15, train_loss: 0.1934, train_acc: 95.5, train_fscore: 95.45, valid_loss: 1.7564, valid_acc: 63.39, valid_fscore: 62.7, test_loss: 1.845, test_acc: 62.84, test_fscore: 62.53, time: 6.3 sec
[2022-06-10 21:47:50,453][run.py][line:172][INFO] Epoch: 16, train_loss: 0.1954, train_acc: 95.57, train_fscore: 95.54, valid_loss: 1.7733, valid_acc: 63.21, valid_fscore: 62.42, test_loss: 1.8995, test_acc: 63.1, test_fscore: 62.66, time: 5.54 sec
[2022-06-10 21:48:00,805][run.py][line:172][INFO] Epoch: 17, train_loss: 0.1872, train_acc: 95.6, train_fscore: 95.56, valid_loss: 1.7157, valid_acc: 63.39, valid_fscore: 62.68, test_loss: 1.8333, test_acc: 62.91, test_fscore: 62.62, time: 10.35 sec
[2022-06-10 21:48:12,832][run.py][line:172][INFO] Epoch: 18, train_loss: 0.1854, train_acc: 95.63, train_fscore: 95.6, valid_loss: 1.6919, valid_acc: 63.03, valid_fscore: 62.29, test_loss: 1.8604, test_acc: 63.1, test_fscore: 62.75, time: 12.03 sec
[2022-06-10 21:48:24,420][run.py][line:172][INFO] Epoch: 19, train_loss: 0.1825, train_acc: 95.76, train_fscore: 95.73, valid_loss: 1.7857, valid_acc: 63.39, valid_fscore: 62.61, test_loss: 1.8913, test_acc: 63.26, test_fscore: 62.85, time: 11.59 sec
[2022-06-10 21:48:34,374][run.py][line:172][INFO] Epoch: 20, train_loss: 0.1795, train_acc: 95.76, train_fscore: 95.74, valid_loss: 1.7232, valid_acc: 62.85, valid_fscore: 62.14, test_loss: 1.8773, test_acc: 63.1, test_fscore: 62.73, time: 9.95 sec
[2022-06-10 21:48:43,889][run.py][line:172][INFO] Epoch: 21, train_loss: 0.1792, train_acc: 95.8, train_fscore: 95.78, valid_loss: 1.7577, valid_acc: 63.48, valid_fscore: 62.76, test_loss: 1.8246, test_acc: 63.18, test_fscore: 62.84, time: 9.51 sec
[2022-06-10 21:48:56,626][run.py][line:172][INFO] Epoch: 22, train_loss: 0.1759, train_acc: 95.86, train_fscore: 95.84, valid_loss: 1.788, valid_acc: 63.03, valid_fscore: 62.27, test_loss: 1.8738, test_acc: 63.1, test_fscore: 62.65, time: 12.74 sec
[2022-06-10 21:49:09,407][run.py][line:172][INFO] Epoch: 23, train_loss: 0.1777, train_acc: 95.86, train_fscore: 95.84, valid_loss: 1.7158, valid_acc: 63.48, valid_fscore: 62.77, test_loss: 1.8594, test_acc: 63.18, test_fscore: 62.85, time: 12.78 sec
[2022-06-10 21:49:18,314][run.py][line:172][INFO] Epoch: 24, train_loss: 0.1722, train_acc: 95.92, train_fscore: 95.91, valid_loss: 1.6402, valid_acc: 63.48, valid_fscore: 62.82, test_loss: 1.8096, test_acc: 63.45, test_fscore: 63.13, time: 8.91 sec
[2022-06-10 21:49:29,294][run.py][line:172][INFO] Epoch: 25, train_loss: 0.1722, train_acc: 95.97, train_fscore: 95.97, valid_loss: 1.7503, valid_acc: 63.3, valid_fscore: 62.65, test_loss: 1.8522, test_acc: 63.18, test_fscore: 62.96, time: 10.98 sec
[2022-06-10 21:49:40,625][run.py][line:172][INFO] Epoch: 26, train_loss: 0.1653, train_acc: 96.12, train_fscore: 96.12, valid_loss: 1.6965, valid_acc: 63.21, valid_fscore: 62.49, test_loss: 1.8587, test_acc: 63.49, test_fscore: 63.13, time: 11.33 sec
[2022-06-10 21:49:49,474][run.py][line:172][INFO] Epoch: 27, train_loss: 0.1642, train_acc: 96.22, train_fscore: 96.22, valid_loss: 1.6988, valid_acc: 63.21, valid_fscore: 62.58, test_loss: 1.8288, test_acc: 62.99, test_fscore: 62.77, time: 8.85 sec
[2022-06-10 21:49:57,805][run.py][line:172][INFO] Epoch: 28, train_loss: 0.17, train_acc: 96.22, train_fscore: 96.22, valid_loss: 1.6368, valid_acc: 63.21, valid_fscore: 62.58, test_loss: 1.7945, test_acc: 63.07, test_fscore: 62.87, time: 8.33 sec
[2022-06-10 21:50:03,534][run.py][line:172][INFO] Epoch: 29, train_loss: 0.1619, train_acc: 96.28, train_fscore: 96.28, valid_loss: 1.6392, valid_acc: 63.21, valid_fscore: 62.5, test_loss: 1.8222, test_acc: 63.22, test_fscore: 62.93, time: 5.73 sec
[2022-06-10 21:50:11,327][run.py][line:172][INFO] Epoch: 30, train_loss: 0.1602, train_acc: 96.3, train_fscore: 96.3, valid_loss: 1.7637, valid_acc: 63.66, valid_fscore: 63.0, test_loss: 1.8858, test_acc: 63.49, test_fscore: 63.15, time: 7.79 sec
[2022-06-10 21:50:22,322][run.py][line:172][INFO] Epoch: 31, train_loss: 0.1599, train_acc: 96.17, train_fscore: 96.17, valid_loss: 1.8137, valid_acc: 63.21, valid_fscore: 62.49, test_loss: 1.906, test_acc: 63.37, test_fscore: 63.04, time: 10.99 sec
