[2022-06-11 03:43:57,594][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 03:43:57,594][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='MELD', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=6e-06, dropout=0.3, batch_size=16, epochs=120, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 03:44:07,955][run.py][line:172][INFO] Epoch: 1, train_loss: 1.9299, train_acc: 30.18, train_fscore: 25.71, valid_loss: 1.921, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.9162, test_acc: 48.12, test_fscore: 31.27, time: 4.59 sec
[2022-06-11 03:44:14,708][run.py][line:172][INFO] Epoch: 2, train_loss: 1.8916, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.8721, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.8597, test_acc: 48.12, test_fscore: 31.27, time: 6.75 sec
[2022-06-11 03:44:21,571][run.py][line:172][INFO] Epoch: 3, train_loss: 1.657, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.5453, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.4686, test_acc: 48.12, test_fscore: 31.27, time: 6.86 sec
[2022-06-11 03:44:28,578][run.py][line:172][INFO] Epoch: 4, train_loss: 1.1631, train_acc: 47.15, train_fscore: 30.22, valid_loss: 1.5495, valid_acc: 42.38, valid_fscore: 25.23, test_loss: 1.4943, test_acc: 48.12, test_fscore: 31.27, time: 7.01 sec
[2022-06-11 03:44:35,529][run.py][line:172][INFO] Epoch: 5, train_loss: 1.0427, train_acc: 52.63, train_fscore: 39.71, valid_loss: 1.5771, valid_acc: 45.36, valid_fscore: 36.15, test_loss: 1.5267, test_acc: 50.65, test_fscore: 42.16, time: 6.95 sec
[2022-06-11 03:44:39,905][run.py][line:172][INFO] Epoch: 6, train_loss: 0.8987, train_acc: 63.38, train_fscore: 54.31, valid_loss: 1.6569, valid_acc: 44.82, valid_fscore: 37.25, test_loss: 1.5435, test_acc: 49.85, test_fscore: 42.96, time: 4.38 sec
[2022-06-11 03:44:43,850][run.py][line:172][INFO] Epoch: 7, train_loss: 0.7137, train_acc: 73.21, train_fscore: 68.2, valid_loss: 1.6294, valid_acc: 55.64, valid_fscore: 50.92, test_loss: 1.6394, test_acc: 57.09, test_fscore: 53.31, time: 3.94 sec
[2022-06-11 03:44:47,641][run.py][line:172][INFO] Epoch: 8, train_loss: 0.5978, train_acc: 80.19, train_fscore: 76.38, valid_loss: 1.7664, valid_acc: 58.52, valid_fscore: 54.19, test_loss: 1.7018, test_acc: 59.43, test_fscore: 56.38, time: 3.79 sec
[2022-06-11 03:44:52,676][run.py][line:172][INFO] Epoch: 9, train_loss: 0.5135, train_acc: 83.87, train_fscore: 79.43, valid_loss: 1.6749, valid_acc: 59.78, valid_fscore: 55.23, test_loss: 1.73, test_acc: 60.96, test_fscore: 57.66, time: 5.03 sec
[2022-06-11 03:44:59,584][run.py][line:172][INFO] Epoch: 10, train_loss: 0.4315, train_acc: 85.11, train_fscore: 80.71, valid_loss: 1.8239, valid_acc: 59.96, valid_fscore: 55.53, test_loss: 1.7462, test_acc: 61.03, test_fscore: 57.83, time: 6.91 sec
[2022-06-11 03:45:05,967][run.py][line:172][INFO] Epoch: 11, train_loss: 0.388, train_acc: 86.61, train_fscore: 83.79, valid_loss: 1.6822, valid_acc: 61.77, valid_fscore: 59.13, test_loss: 1.755, test_acc: 62.53, test_fscore: 60.59, time: 6.38 sec
