[2022-06-10 22:22:23,584][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 22:22:23,584][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0003, dropout=0.9, batch_size=8, epochs=60, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 22:22:38,291][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7606, train_acc: 21.62, train_fscore: 18.45, valid_loss: 1.6103, valid_acc: 32.55, valid_fscore: 15.99, test_loss: 1.6498, test_acc: 23.49, test_fscore: 8.94, time: 8.13 sec
[2022-06-10 22:22:48,814][run.py][line:172][INFO] Epoch: 2, train_loss: 1.5634, train_acc: 25.91, train_fscore: 16.7, valid_loss: 1.3776, valid_acc: 37.35, valid_fscore: 25.23, test_loss: 1.505, test_acc: 35.33, test_fscore: 23.07, time: 10.52 sec
[2022-06-10 22:22:57,715][run.py][line:172][INFO] Epoch: 3, train_loss: 1.3837, train_acc: 36.35, train_fscore: 28.25, valid_loss: 1.3888, valid_acc: 33.98, valid_fscore: 22.78, test_loss: 1.4239, test_acc: 31.26, test_fscore: 18.23, time: 8.9 sec
[2022-06-10 22:23:02,750][run.py][line:172][INFO] Epoch: 4, train_loss: 1.2317, train_acc: 49.29, train_fscore: 43.04, valid_loss: 1.2374, valid_acc: 45.2, valid_fscore: 34.25, test_loss: 1.2805, test_acc: 50.86, test_fscore: 40.77, time: 5.03 sec
[2022-06-10 22:23:07,449][run.py][line:172][INFO] Epoch: 5, train_loss: 1.0884, train_acc: 57.01, train_fscore: 51.87, valid_loss: 1.1498, valid_acc: 60.71, valid_fscore: 58.11, test_loss: 1.1467, test_acc: 64.61, test_fscore: 61.48, time: 4.7 sec
[2022-06-10 22:23:12,355][run.py][line:172][INFO] Epoch: 6, train_loss: 0.9393, train_acc: 63.71, train_fscore: 61.97, valid_loss: 1.1553, valid_acc: 62.86, valid_fscore: 60.5, test_loss: 0.9723, test_acc: 66.34, test_fscore: 62.81, time: 4.91 sec
[2022-06-10 22:23:16,857][run.py][line:172][INFO] Epoch: 7, train_loss: 0.8769, train_acc: 67.98, train_fscore: 65.81, valid_loss: 1.0819, valid_acc: 64.08, valid_fscore: 61.9, test_loss: 1.0348, test_acc: 66.89, test_fscore: 63.71, time: 4.5 sec
[2022-06-10 22:23:21,901][run.py][line:172][INFO] Epoch: 8, train_loss: 0.7898, train_acc: 72.67, train_fscore: 69.73, valid_loss: 1.057, valid_acc: 64.69, valid_fscore: 62.4, test_loss: 0.9466, test_acc: 66.89, test_fscore: 63.71, time: 5.04 sec
[2022-06-10 22:23:31,170][run.py][line:172][INFO] Epoch: 9, train_loss: 0.771, train_acc: 74.68, train_fscore: 72.16, valid_loss: 1.097, valid_acc: 65.51, valid_fscore: 63.39, test_loss: 1.0093, test_acc: 66.34, test_fscore: 63.09, time: 9.27 sec
[2022-06-10 22:23:43,238][run.py][line:172][INFO] Epoch: 10, train_loss: 0.7476, train_acc: 74.82, train_fscore: 72.35, valid_loss: 1.1694, valid_acc: 63.88, valid_fscore: 61.96, test_loss: 0.9984, test_acc: 66.77, test_fscore: 63.61, time: 12.07 sec
[2022-06-10 22:23:54,981][run.py][line:172][INFO] Epoch: 11, train_loss: 0.7084, train_acc: 76.94, train_fscore: 74.76, valid_loss: 1.1535, valid_acc: 64.9, valid_fscore: 63.44, test_loss: 1.0034, test_acc: 66.4, test_fscore: 63.57, time: 11.74 sec
