[2022-06-11 06:47:22,967][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 06:47:22,968][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0007, dropout=0.9, batch_size=16, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 06:47:34,340][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7626, train_acc: 20.78, train_fscore: 18.15, valid_loss: 1.5924, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.6442, test_acc: 23.67, test_fscore: 9.06, time: 4.98 sec
[2022-06-11 06:47:41,019][run.py][line:172][INFO] Epoch: 2, train_loss: 1.5847, train_acc: 25.78, train_fscore: 16.39, valid_loss: 1.579, valid_acc: 19.08, valid_fscore: 10.21, test_loss: 1.5506, test_acc: 26.57, test_fscore: 14.52, time: 6.68 sec
[2022-06-11 06:47:48,471][run.py][line:172][INFO] Epoch: 3, train_loss: 1.4219, train_acc: 32.69, train_fscore: 21.98, valid_loss: 1.3839, valid_acc: 37.04, valid_fscore: 25.42, test_loss: 1.4399, test_acc: 38.53, test_fscore: 25.53, time: 7.45 sec
[2022-06-11 06:47:52,376][run.py][line:172][INFO] Epoch: 4, train_loss: 1.2656, train_acc: 47.34, train_fscore: 39.86, valid_loss: 1.252, valid_acc: 50.82, valid_fscore: 45.5, test_loss: 1.3369, test_acc: 51.36, test_fscore: 44.22, time: 3.91 sec
[2022-06-11 06:47:56,148][run.py][line:172][INFO] Epoch: 5, train_loss: 1.1391, train_acc: 59.4, train_fscore: 55.58, valid_loss: 1.0464, valid_acc: 64.08, valid_fscore: 61.76, test_loss: 1.1688, test_acc: 64.24, test_fscore: 61.18, time: 3.77 sec
[2022-06-11 06:47:59,987][run.py][line:172][INFO] Epoch: 6, train_loss: 0.9314, train_acc: 67.35, train_fscore: 64.5, valid_loss: 1.2325, valid_acc: 61.33, valid_fscore: 58.4, test_loss: 1.1523, test_acc: 64.0, test_fscore: 60.48, time: 3.84 sec
[2022-06-11 06:48:04,322][run.py][line:172][INFO] Epoch: 7, train_loss: 0.8548, train_acc: 68.4, train_fscore: 66.77, valid_loss: 1.0276, valid_acc: 64.69, valid_fscore: 62.17, test_loss: 0.958, test_acc: 66.65, test_fscore: 63.32, time: 4.33 sec
[2022-06-11 06:48:08,103][run.py][line:172][INFO] Epoch: 8, train_loss: 0.8032, train_acc: 72.56, train_fscore: 69.79, valid_loss: 1.0436, valid_acc: 65.2, valid_fscore: 62.73, test_loss: 0.9616, test_acc: 65.47, test_fscore: 62.37, time: 3.78 sec
[2022-06-11 06:48:11,877][run.py][line:172][INFO] Epoch: 9, train_loss: 0.8149, train_acc: 73.32, train_fscore: 70.69, valid_loss: 1.0777, valid_acc: 65.61, valid_fscore: 63.34, test_loss: 1.0555, test_acc: 64.61, test_fscore: 61.49, time: 3.77 sec
[2022-06-11 06:48:15,378][run.py][line:172][INFO] Epoch: 10, train_loss: 0.7517, train_acc: 74.28, train_fscore: 72.34, valid_loss: 1.2597, valid_acc: 63.78, valid_fscore: 61.86, test_loss: 1.0548, test_acc: 66.52, test_fscore: 63.4, time: 3.5 sec
[2022-06-11 06:48:19,107][run.py][line:172][INFO] Epoch: 11, train_loss: 0.7642, train_acc: 75.09, train_fscore: 72.62, valid_loss: 1.0228, valid_acc: 64.49, valid_fscore: 62.48, test_loss: 1.0045, test_acc: 66.21, test_fscore: 63.5, time: 3.73 sec
[2022-06-11 06:48:22,696][run.py][line:172][INFO] Epoch: 12, train_loss: 0.7457, train_acc: 75.24, train_fscore: 74.9, valid_loss: 1.1513, valid_acc: 65.71, valid_fscore: 64.48, test_loss: 0.9785, test_acc: 66.89, test_fscore: 64.42, time: 3.59 sec
[2022-06-11 06:48:27,127][run.py][line:172][INFO] Epoch: 13, train_loss: 0.7043, train_acc: 76.75, train_fscore: 75.28, valid_loss: 1.103, valid_acc: 62.96, valid_fscore: 63.02, test_loss: 1.0195, test_acc: 65.84, test_fscore: 64.91, time: 4.43 sec
