[2022-06-10 16:31:41,274][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 16:31:41,274][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0002, dropout=0.3, batch_size=8, epochs=70, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 16:31:53,311][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7753, train_acc: 24.93, train_fscore: 20.2, valid_loss: 1.7139, valid_acc: 37.45, valid_fscore: 25.34, test_loss: 1.7212, test_acc: 36.5, test_fscore: 23.87, time: 7.08 sec
[2022-06-10 16:31:57,775][run.py][line:172][INFO] Epoch: 2, train_loss: 1.4705, train_acc: 38.82, train_fscore: 28.43, valid_loss: 1.1888, valid_acc: 51.94, valid_fscore: 47.1, test_loss: 1.2305, test_acc: 52.84, test_fscore: 45.68, time: 4.46 sec
[2022-06-10 16:32:02,548][run.py][line:172][INFO] Epoch: 3, train_loss: 0.9242, train_acc: 63.44, train_fscore: 60.19, valid_loss: 1.2972, valid_acc: 61.22, valid_fscore: 58.76, test_loss: 1.0891, test_acc: 62.76, test_fscore: 59.02, time: 4.77 sec
[2022-06-10 16:32:07,331][run.py][line:172][INFO] Epoch: 4, train_loss: 0.7173, train_acc: 73.29, train_fscore: 70.64, valid_loss: 1.0671, valid_acc: 62.55, valid_fscore: 59.55, test_loss: 1.0537, test_acc: 64.0, test_fscore: 60.34, time: 4.78 sec
[2022-06-10 16:32:12,181][run.py][line:172][INFO] Epoch: 5, train_loss: 0.667, train_acc: 75.24, train_fscore: 72.32, valid_loss: 1.0108, valid_acc: 65.2, valid_fscore: 63.29, test_loss: 1.0251, test_acc: 66.03, test_fscore: 63.37, time: 4.85 sec
[2022-06-10 16:32:17,414][run.py][line:172][INFO] Epoch: 6, train_loss: 0.6171, train_acc: 77.38, train_fscore: 75.97, valid_loss: 0.9963, valid_acc: 62.65, valid_fscore: 63.1, test_loss: 1.0125, test_acc: 65.23, test_fscore: 65.12, time: 5.23 sec
[2022-06-10 16:32:21,799][run.py][line:172][INFO] Epoch: 7, train_loss: 0.5784, train_acc: 82.29, train_fscore: 82.25, valid_loss: 1.104, valid_acc: 61.12, valid_fscore: 61.23, test_loss: 1.0093, test_acc: 64.06, test_fscore: 63.73, time: 4.38 sec
[2022-06-10 16:32:29,496][run.py][line:172][INFO] Epoch: 8, train_loss: 0.5502, train_acc: 82.36, train_fscore: 82.39, valid_loss: 1.112, valid_acc: 65.1, valid_fscore: 64.96, test_loss: 1.0061, test_acc: 66.4, test_fscore: 66.28, time: 7.7 sec
[2022-06-10 16:32:36,416][run.py][line:172][INFO] Epoch: 9, train_loss: 0.5364, train_acc: 82.84, train_fscore: 82.84, valid_loss: 1.0163, valid_acc: 65.1, valid_fscore: 65.52, test_loss: 1.0857, test_acc: 65.04, test_fscore: 64.95, time: 6.92 sec
[2022-06-10 16:32:41,247][run.py][line:172][INFO] Epoch: 10, train_loss: 0.5091, train_acc: 83.61, train_fscore: 83.58, valid_loss: 1.1193, valid_acc: 64.59, valid_fscore: 65.01, test_loss: 0.9725, test_acc: 67.45, test_fscore: 67.52, time: 4.83 sec
[2022-06-10 16:32:45,670][run.py][line:172][INFO] Epoch: 11, train_loss: 0.4968, train_acc: 84.05, train_fscore: 84.05, valid_loss: 1.0729, valid_acc: 64.39, valid_fscore: 64.81, test_loss: 1.0102, test_acc: 67.39, test_fscore: 67.3, time: 4.42 sec
[2022-06-10 16:32:50,031][run.py][line:172][INFO] Epoch: 12, train_loss: 0.4939, train_acc: 83.84, train_fscore: 83.83, valid_loss: 1.0947, valid_acc: 65.61, valid_fscore: 65.54, test_loss: 1.0102, test_acc: 66.15, test_fscore: 66.07, time: 4.36 sec
[2022-06-10 16:33:00,093][run.py][line:172][INFO] Epoch: 13, train_loss: 0.5046, train_acc: 83.72, train_fscore: 83.7, valid_loss: 1.0961, valid_acc: 62.76, valid_fscore: 62.65, test_loss: 1.0666, test_acc: 63.81, test_fscore: 63.82, time: 10.06 sec
[2022-06-10 16:33:09,160][run.py][line:172][INFO] Epoch: 14, train_loss: 0.4874, train_acc: 83.61, train_fscore: 83.62, valid_loss: 1.059, valid_acc: 64.39, valid_fscore: 64.68, test_loss: 1.0185, test_acc: 66.28, test_fscore: 66.18, time: 9.07 sec
[2022-06-10 16:33:13,801][run.py][line:172][INFO] Epoch: 15, train_loss: 0.4669, train_acc: 84.22, train_fscore: 84.19, valid_loss: 1.1029, valid_acc: 63.78, valid_fscore: 64.56, test_loss: 1.0987, test_acc: 65.47, test_fscore: 65.61, time: 4.64 sec
[2022-06-10 16:33:18,207][run.py][line:172][INFO] Epoch: 16, train_loss: 0.4815, train_acc: 84.2, train_fscore: 84.19, valid_loss: 1.0988, valid_acc: 63.88, valid_fscore: 64.42, test_loss: 0.9613, test_acc: 67.45, test_fscore: 67.59, time: 4.41 sec
[2022-06-10 16:33:22,807][run.py][line:172][INFO] Epoch: 17, train_loss: 0.4684, train_acc: 84.18, train_fscore: 84.2, valid_loss: 1.1701, valid_acc: 63.98, valid_fscore: 64.42, test_loss: 1.0403, test_acc: 67.39, test_fscore: 67.07, time: 4.6 sec
[2022-06-10 16:33:33,160][run.py][line:172][INFO] Epoch: 18, train_loss: 0.4625, train_acc: 84.85, train_fscore: 84.84, valid_loss: 1.176, valid_acc: 63.78, valid_fscore: 64.59, test_loss: 1.0707, test_acc: 65.78, test_fscore: 65.56, time: 10.35 sec
[2022-06-10 16:33:37,326][run.py][line:172][INFO] Epoch: 19, train_loss: 0.4679, train_acc: 84.39, train_fscore: 84.34, valid_loss: 1.1727, valid_acc: 61.73, valid_fscore: 62.54, test_loss: 1.1182, test_acc: 65.17, test_fscore: 64.9, time: 4.17 sec
[2022-06-10 16:33:45,394][run.py][line:172][INFO] Epoch: 20, train_loss: 0.4513, train_acc: 85.06, train_fscore: 85.08, valid_loss: 1.0704, valid_acc: 64.29, valid_fscore: 64.64, test_loss: 1.0254, test_acc: 66.4, test_fscore: 66.09, time: 8.07 sec
[2022-06-10 16:33:53,164][run.py][line:172][INFO] Epoch: 21, train_loss: 0.4392, train_acc: 85.5, train_fscore: 85.5, valid_loss: 1.1619, valid_acc: 63.16, valid_fscore: 63.93, test_loss: 1.1071, test_acc: 66.95, test_fscore: 66.83, time: 7.77 sec
[2022-06-10 16:33:57,371][run.py][line:172][INFO] Epoch: 22, train_loss: 0.4248, train_acc: 84.89, train_fscore: 84.89, valid_loss: 1.1966, valid_acc: 63.67, valid_fscore: 64.27, test_loss: 1.0479, test_acc: 67.08, test_fscore: 67.12, time: 4.21 sec
[2022-06-10 16:34:01,934][run.py][line:172][INFO] Epoch: 23, train_loss: 0.4235, train_acc: 85.5, train_fscore: 85.5, valid_loss: 1.1896, valid_acc: 64.9, valid_fscore: 65.28, test_loss: 1.0508, test_acc: 67.32, test_fscore: 67.33, time: 4.56 sec
[2022-06-10 16:34:06,420][run.py][line:172][INFO] Epoch: 24, train_loss: 0.412, train_acc: 85.94, train_fscore: 85.94, valid_loss: 1.0981, valid_acc: 64.18, valid_fscore: 64.69, test_loss: 1.0801, test_acc: 67.82, test_fscore: 67.77, time: 4.49 sec
