[2022-06-11 10:31:40,498][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 10:31:40,498][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0005, dropout=0.4, batch_size=32, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 10:31:55,851][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7841, train_acc: 19.55, train_fscore: 17.56, valid_loss: 1.7611, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.7538, test_acc: 23.67, test_fscore: 9.06, time: 10.69 sec
[2022-06-11 10:32:01,659][run.py][line:172][INFO] Epoch: 2, train_loss: 1.6832, train_acc: 27.63, train_fscore: 15.49, valid_loss: 1.6408, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.5959, test_acc: 23.67, test_fscore: 9.06, time: 5.81 sec
[2022-06-11 10:32:05,018][run.py][line:172][INFO] Epoch: 3, train_loss: 1.5225, train_acc: 34.11, train_fscore: 25.6, valid_loss: 1.3527, valid_acc: 45.31, valid_fscore: 33.64, test_loss: 1.3088, test_acc: 51.42, test_fscore: 40.55, time: 3.36 sec
[2022-06-11 10:32:08,375][run.py][line:172][INFO] Epoch: 4, train_loss: 1.1172, train_acc: 52.01, train_fscore: 39.66, valid_loss: 1.2479, valid_acc: 52.35, valid_fscore: 42.08, test_loss: 1.4455, test_acc: 53.27, test_fscore: 46.21, time: 3.36 sec
[2022-06-11 10:32:11,719][run.py][line:172][INFO] Epoch: 5, train_loss: 0.9674, train_acc: 63.12, train_fscore: 61.09, valid_loss: 1.3175, valid_acc: 55.31, valid_fscore: 52.89, test_loss: 1.1921, test_acc: 55.92, test_fscore: 52.48, time: 3.34 sec
[2022-06-11 10:32:16,126][run.py][line:172][INFO] Epoch: 6, train_loss: 0.8347, train_acc: 68.15, train_fscore: 67.59, valid_loss: 1.2128, valid_acc: 57.96, valid_fscore: 55.09, test_loss: 1.0922, test_acc: 63.01, test_fscore: 59.16, time: 4.41 sec
[2022-06-11 10:32:23,092][run.py][line:172][INFO] Epoch: 7, train_loss: 0.7969, train_acc: 70.66, train_fscore: 66.86, valid_loss: 1.0604, valid_acc: 62.96, valid_fscore: 61.16, test_loss: 1.1462, test_acc: 64.61, test_fscore: 61.69, time: 6.97 sec
[2022-06-11 10:32:32,611][run.py][line:172][INFO] Epoch: 8, train_loss: 0.7155, train_acc: 74.22, train_fscore: 71.17, valid_loss: 0.9902, valid_acc: 65.0, valid_fscore: 62.44, test_loss: 1.038, test_acc: 65.97, test_fscore: 62.77, time: 9.52 sec
[2022-06-11 10:32:37,429][run.py][line:172][INFO] Epoch: 9, train_loss: 0.7008, train_acc: 76.37, train_fscore: 73.57, valid_loss: 1.0533, valid_acc: 64.39, valid_fscore: 62.34, test_loss: 0.9703, test_acc: 66.65, test_fscore: 63.51, time: 4.82 sec
[2022-06-11 10:32:40,837][run.py][line:172][INFO] Epoch: 10, train_loss: 0.6146, train_acc: 78.23, train_fscore: 77.21, valid_loss: 1.2111, valid_acc: 62.45, valid_fscore: 63.09, test_loss: 1.1365, test_acc: 64.43, test_fscore: 64.37, time: 3.41 sec
[2022-06-11 10:32:44,336][run.py][line:172][INFO] Epoch: 11, train_loss: 0.6631, train_acc: 80.33, train_fscore: 80.29, valid_loss: 1.1221, valid_acc: 64.8, valid_fscore: 63.98, test_loss: 1.0863, test_acc: 64.92, test_fscore: 62.91, time: 3.5 sec
[2022-06-11 10:32:51,838][run.py][line:172][INFO] Epoch: 12, train_loss: 0.5768, train_acc: 80.33, train_fscore: 79.8, valid_loss: 1.0968, valid_acc: 65.1, valid_fscore: 64.81, test_loss: 1.0391, test_acc: 65.97, test_fscore: 65.26, time: 7.5 sec
[2022-06-11 10:32:58,782][run.py][line:172][INFO] Epoch: 13, train_loss: 0.5657, train_acc: 81.69, train_fscore: 81.61, valid_loss: 1.0801, valid_acc: 64.29, valid_fscore: 64.53, test_loss: 1.0141, test_acc: 64.8, test_fscore: 64.8, time: 6.94 sec
[2022-06-11 10:33:02,195][run.py][line:172][INFO] Epoch: 14, train_loss: 0.5171, train_acc: 82.98, train_fscore: 82.97, valid_loss: 1.1889, valid_acc: 63.47, valid_fscore: 64.11, test_loss: 1.0723, test_acc: 66.65, test_fscore: 66.86, time: 3.41 sec
[2022-06-11 10:33:06,297][run.py][line:172][INFO] Epoch: 15, train_loss: 0.5257, train_acc: 83.47, train_fscore: 83.5, valid_loss: 1.1553, valid_acc: 64.39, valid_fscore: 64.57, test_loss: 1.0747, test_acc: 65.41, test_fscore: 65.39, time: 4.1 sec
[2022-06-11 10:33:09,741][run.py][line:172][INFO] Epoch: 16, train_loss: 0.546, train_acc: 82.11, train_fscore: 81.99, valid_loss: 1.1308, valid_acc: 65.2, valid_fscore: 65.67, test_loss: 1.0282, test_acc: 66.71, test_fscore: 66.79, time: 3.44 sec
[2022-06-11 10:33:13,773][run.py][line:172][INFO] Epoch: 17, train_loss: 0.5708, train_acc: 82.36, train_fscore: 82.29, valid_loss: 1.1644, valid_acc: 62.65, valid_fscore: 63.0, test_loss: 1.0094, test_acc: 66.83, test_fscore: 66.56, time: 4.03 sec
[2022-06-11 10:33:22,818][run.py][line:172][INFO] Epoch: 18, train_loss: 0.4943, train_acc: 83.19, train_fscore: 83.1, valid_loss: 1.0555, valid_acc: 64.59, valid_fscore: 64.72, test_loss: 1.0, test_acc: 65.35, test_fscore: 64.92, time: 9.04 sec
[2022-06-11 10:33:32,176][run.py][line:172][INFO] Epoch: 19, train_loss: 0.5428, train_acc: 82.92, train_fscore: 82.84, valid_loss: 1.1053, valid_acc: 65.71, valid_fscore: 66.08, test_loss: 1.0536, test_acc: 67.02, test_fscore: 67.03, time: 9.36 sec
[2022-06-11 10:33:36,847][run.py][line:172][INFO] Epoch: 20, train_loss: 0.5023, train_acc: 83.68, train_fscore: 83.72, valid_loss: 1.1239, valid_acc: 63.88, valid_fscore: 64.3, test_loss: 1.0172, test_acc: 67.39, test_fscore: 67.37, time: 4.67 sec
[2022-06-11 10:33:40,110][run.py][line:172][INFO] Epoch: 21, train_loss: 0.5103, train_acc: 83.68, train_fscore: 83.64, valid_loss: 1.0342, valid_acc: 65.51, valid_fscore: 65.63, test_loss: 0.9912, test_acc: 66.52, test_fscore: 66.29, time: 3.26 sec
[2022-06-11 10:33:43,287][run.py][line:172][INFO] Epoch: 22, train_loss: 0.459, train_acc: 84.53, train_fscore: 84.48, valid_loss: 1.0603, valid_acc: 64.9, valid_fscore: 65.46, test_loss: 1.032, test_acc: 66.95, test_fscore: 66.99, time: 3.18 sec
[2022-06-11 10:33:46,661][run.py][line:172][INFO] Epoch: 23, train_loss: 0.4897, train_acc: 84.43, train_fscore: 84.45, valid_loss: 1.1761, valid_acc: 63.78, valid_fscore: 64.15, test_loss: 1.0644, test_acc: 67.69, test_fscore: 67.58, time: 3.37 sec
