[2022-06-11 08:16:35,810][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 08:16:35,810][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0007, dropout=0.1, batch_size=32, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 08:16:44,770][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7799, train_acc: 23.0, train_fscore: 21.43, valid_loss: 1.7403, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.7302, test_acc: 23.67, test_fscore: 9.06, time: 4.68 sec
[2022-06-11 08:16:48,341][run.py][line:172][INFO] Epoch: 2, train_loss: 1.5631, train_acc: 26.31, train_fscore: 14.03, valid_loss: 2.018, valid_acc: 22.35, valid_fscore: 12.59, test_loss: 1.9392, test_acc: 34.09, test_fscore: 21.95, time: 3.57 sec
[2022-06-11 08:16:51,687][run.py][line:172][INFO] Epoch: 3, train_loss: 1.4503, train_acc: 40.73, train_fscore: 30.74, valid_loss: 1.1944, valid_acc: 52.45, valid_fscore: 39.77, test_loss: 1.1962, test_acc: 51.79, test_fscore: 40.45, time: 3.35 sec
[2022-06-11 08:16:55,402][run.py][line:172][INFO] Epoch: 4, train_loss: 1.0519, train_acc: 49.31, train_fscore: 37.94, valid_loss: 1.3311, valid_acc: 46.53, valid_fscore: 40.65, test_loss: 1.3549, test_acc: 46.36, test_fscore: 40.39, time: 3.71 sec
[2022-06-11 08:16:59,541][run.py][line:172][INFO] Epoch: 5, train_loss: 0.9465, train_acc: 59.0, train_fscore: 55.22, valid_loss: 1.1202, valid_acc: 64.18, valid_fscore: 61.84, test_loss: 1.1115, test_acc: 64.24, test_fscore: 61.04, time: 4.14 sec
[2022-06-11 08:17:03,205][run.py][line:172][INFO] Epoch: 6, train_loss: 0.7416, train_acc: 74.42, train_fscore: 71.35, valid_loss: 1.3154, valid_acc: 58.67, valid_fscore: 57.68, test_loss: 1.1911, test_acc: 64.06, test_fscore: 61.45, time: 3.66 sec
[2022-06-11 08:17:06,526][run.py][line:172][INFO] Epoch: 7, train_loss: 0.6889, train_acc: 74.53, train_fscore: 72.34, valid_loss: 1.0739, valid_acc: 64.08, valid_fscore: 61.73, test_loss: 1.161, test_acc: 64.67, test_fscore: 61.79, time: 3.32 sec
[2022-06-11 08:17:10,276][run.py][line:172][INFO] Epoch: 8, train_loss: 0.653, train_acc: 75.7, train_fscore: 72.82, valid_loss: 1.1621, valid_acc: 61.12, valid_fscore: 59.43, test_loss: 1.1188, test_acc: 65.78, test_fscore: 62.81, time: 3.75 sec
[2022-06-11 08:17:13,965][run.py][line:172][INFO] Epoch: 9, train_loss: 0.6775, train_acc: 76.16, train_fscore: 73.31, valid_loss: 1.0592, valid_acc: 63.16, valid_fscore: 61.59, test_loss: 0.9656, test_acc: 66.34, test_fscore: 63.81, time: 3.69 sec
[2022-06-11 08:17:17,570][run.py][line:172][INFO] Epoch: 10, train_loss: 0.5896, train_acc: 79.97, train_fscore: 79.7, valid_loss: 1.1796, valid_acc: 63.27, valid_fscore: 61.46, test_loss: 1.0522, test_acc: 66.09, test_fscore: 63.46, time: 3.6 sec
[2022-06-11 08:17:21,305][run.py][line:172][INFO] Epoch: 11, train_loss: 0.615, train_acc: 78.48, train_fscore: 76.81, valid_loss: 1.1611, valid_acc: 63.98, valid_fscore: 64.35, test_loss: 1.1902, test_acc: 63.5, test_fscore: 63.6, time: 3.74 sec
[2022-06-11 08:17:25,226][run.py][line:172][INFO] Epoch: 12, train_loss: 0.5704, train_acc: 78.34, train_fscore: 78.39, valid_loss: 1.1914, valid_acc: 63.88, valid_fscore: 63.56, test_loss: 1.043, test_acc: 66.89, test_fscore: 66.29, time: 3.92 sec
[2022-06-11 08:17:28,904][run.py][line:172][INFO] Epoch: 13, train_loss: 0.5534, train_acc: 83.19, train_fscore: 83.15, valid_loss: 1.0717, valid_acc: 64.29, valid_fscore: 64.75, test_loss: 1.0503, test_acc: 64.67, test_fscore: 64.43, time: 3.68 sec
