[2022-06-11 13:51:06,140][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 13:51:06,140][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='IEMOCAP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0001, dropout=0.9, batch_size=32, epochs=100, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 13:51:22,063][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7925, train_acc: 12.54, train_fscore: 8.66, valid_loss: 1.7939, valid_acc: 12.45, valid_fscore: 2.76, test_loss: 1.7875, test_acc: 18.43, test_fscore: 5.74, time: 9.52 sec
[2022-06-11 13:51:28,415][run.py][line:172][INFO] Epoch: 2, train_loss: 1.7851, train_acc: 17.85, train_fscore: 16.17, valid_loss: 1.7885, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.7807, test_acc: 23.67, test_fscore: 9.06, time: 6.35 sec
[2022-06-11 13:51:32,666][run.py][line:172][INFO] Epoch: 3, train_loss: 1.7826, train_acc: 23.55, train_fscore: 19.19, valid_loss: 1.7809, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.7736, test_acc: 23.67, test_fscore: 9.06, time: 4.25 sec
[2022-06-11 13:51:36,226][run.py][line:172][INFO] Epoch: 4, train_loss: 1.7725, train_acc: 25.28, train_fscore: 17.27, valid_loss: 1.7695, valid_acc: 16.02, valid_fscore: 4.42, test_loss: 1.765, test_acc: 23.67, test_fscore: 9.06, time: 3.56 sec
[2022-06-11 13:51:43,689][run.py][line:172][INFO] Epoch: 5, train_loss: 1.7513, train_acc: 24.42, train_fscore: 16.0, valid_loss: 1.7492, valid_acc: 33.57, valid_fscore: 25.34, test_loss: 1.7486, test_acc: 36.99, test_fscore: 25.52, time: 7.46 sec
[2022-06-11 13:51:51,340][run.py][line:172][INFO] Epoch: 6, train_loss: 1.7233, train_acc: 24.74, train_fscore: 16.17, valid_loss: 1.7045, valid_acc: 34.39, valid_fscore: 20.02, test_loss: 1.7102, test_acc: 24.97, test_fscore: 12.29, time: 7.65 sec
[2022-06-11 13:51:54,672][run.py][line:172][INFO] Epoch: 7, train_loss: 1.6599, train_acc: 24.99, train_fscore: 16.28, valid_loss: 1.6224, valid_acc: 32.76, valid_fscore: 16.47, test_loss: 1.6404, test_acc: 23.55, test_fscore: 9.08, time: 3.33 sec
[2022-06-11 13:51:57,988][run.py][line:172][INFO] Epoch: 8, train_loss: 1.6411, train_acc: 24.38, train_fscore: 15.55, valid_loss: 1.5596, valid_acc: 32.55, valid_fscore: 15.99, test_loss: 1.5979, test_acc: 23.49, test_fscore: 8.94, time: 3.32 sec
[2022-06-11 13:52:01,367][run.py][line:172][INFO] Epoch: 9, train_loss: 1.5834, train_acc: 25.47, train_fscore: 16.0, valid_loss: 1.536, valid_acc: 33.37, valid_fscore: 18.26, test_loss: 1.5843, test_acc: 24.29, test_fscore: 10.97, time: 3.38 sec
[2022-06-11 13:52:06,775][run.py][line:172][INFO] Epoch: 10, train_loss: 1.5311, train_acc: 25.28, train_fscore: 16.21, valid_loss: 1.5003, valid_acc: 34.49, valid_fscore: 21.56, test_loss: 1.5647, test_acc: 26.39, test_fscore: 14.65, time: 5.41 sec
[2022-06-11 13:52:13,505][run.py][line:172][INFO] Epoch: 11, train_loss: 1.5126, train_acc: 25.93, train_fscore: 17.34, valid_loss: 1.4438, valid_acc: 34.49, valid_fscore: 22.39, test_loss: 1.535, test_acc: 26.63, test_fscore: 15.49, time: 6.73 sec
[2022-06-11 13:52:17,912][run.py][line:172][INFO] Epoch: 12, train_loss: 1.5015, train_acc: 26.35, train_fscore: 18.02, valid_loss: 1.4055, valid_acc: 34.49, valid_fscore: 22.67, test_loss: 1.5069, test_acc: 27.25, test_fscore: 16.32, time: 4.41 sec
[2022-06-11 13:52:23,681][run.py][line:172][INFO] Epoch: 13, train_loss: 1.4438, train_acc: 28.23, train_fscore: 19.56, valid_loss: 1.3896, valid_acc: 36.94, valid_fscore: 25.09, test_loss: 1.4739, test_acc: 36.13, test_fscore: 23.74, time: 5.77 sec
[2022-06-11 13:52:29,471][run.py][line:172][INFO] Epoch: 14, train_loss: 1.4029, train_acc: 31.06, train_fscore: 21.69, valid_loss: 1.3538, valid_acc: 36.84, valid_fscore: 25.08, test_loss: 1.4415, test_acc: 37.05, test_fscore: 24.43, time: 5.79 sec
[2022-06-11 13:52:32,811][run.py][line:172][INFO] Epoch: 15, train_loss: 1.3802, train_acc: 34.3, train_fscore: 24.22, valid_loss: 1.3264, valid_acc: 36.84, valid_fscore: 25.25, test_loss: 1.4058, test_acc: 37.73, test_fscore: 25.12, time: 3.34 sec
[2022-06-11 13:52:36,132][run.py][line:172][INFO] Epoch: 16, train_loss: 1.264, train_acc: 39.83, train_fscore: 30.43, valid_loss: 1.3009, valid_acc: 35.61, valid_fscore: 24.58, test_loss: 1.3833, test_acc: 36.74, test_fscore: 24.49, time: 3.32 sec
[2022-06-11 13:52:39,412][run.py][line:172][INFO] Epoch: 17, train_loss: 1.2763, train_acc: 42.93, train_fscore: 35.37, valid_loss: 1.284, valid_acc: 36.73, valid_fscore: 26.51, test_loss: 1.3749, test_acc: 41.49, test_fscore: 31.71, time: 3.28 sec
[2022-06-11 13:52:42,958][run.py][line:172][INFO] Epoch: 18, train_loss: 1.3028, train_acc: 47.09, train_fscore: 40.54, valid_loss: 1.2892, valid_acc: 44.39, valid_fscore: 35.3, test_loss: 1.3493, test_acc: 50.37, test_fscore: 41.8, time: 3.55 sec
[2022-06-11 13:52:46,302][run.py][line:172][INFO] Epoch: 19, train_loss: 1.2019, train_acc: 50.08, train_fscore: 43.02, valid_loss: 1.2867, valid_acc: 46.02, valid_fscore: 36.45, test_loss: 1.3283, test_acc: 52.34, test_fscore: 44.19, time: 3.34 sec
[2022-06-11 13:52:49,466][run.py][line:172][INFO] Epoch: 20, train_loss: 1.1741, train_acc: 53.22, train_fscore: 46.79, valid_loss: 1.2814, valid_acc: 45.71, valid_fscore: 36.01, test_loss: 1.3158, test_acc: 51.85, test_fscore: 43.24, time: 3.16 sec
[2022-06-11 13:52:54,165][run.py][line:172][INFO] Epoch: 21, train_loss: 1.1167, train_acc: 53.66, train_fscore: 46.92, valid_loss: 1.2992, valid_acc: 45.41, valid_fscore: 35.86, test_loss: 1.3159, test_acc: 51.42, test_fscore: 42.83, time: 4.7 sec
[2022-06-11 13:52:57,970][run.py][line:172][INFO] Epoch: 22, train_loss: 1.1546, train_acc: 56.03, train_fscore: 50.04, valid_loss: 1.2827, valid_acc: 49.8, valid_fscore: 42.32, test_loss: 1.2825, test_acc: 57.95, test_fscore: 52.55, time: 3.8 sec
[2022-06-11 13:53:01,255][run.py][line:172][INFO] Epoch: 23, train_loss: 1.0866, train_acc: 60.34, train_fscore: 56.09, valid_loss: 1.2173, valid_acc: 62.14, valid_fscore: 59.95, test_loss: 1.2242, test_acc: 65.41, test_fscore: 62.29, time: 3.29 sec
[2022-06-11 13:53:04,639][run.py][line:172][INFO] Epoch: 24, train_loss: 1.0256, train_acc: 63.94, train_fscore: 60.8, valid_loss: 1.1959, valid_acc: 62.65, valid_fscore: 60.45, test_loss: 1.1645, test_acc: 64.49, test_fscore: 61.04, time: 3.38 sec
[2022-06-11 13:53:12,739][run.py][line:172][INFO] Epoch: 25, train_loss: 0.9156, train_acc: 64.42, train_fscore: 61.52, valid_loss: 1.1084, valid_acc: 63.67, valid_fscore: 61.32, test_loss: 1.1018, test_acc: 65.35, test_fscore: 62.14, time: 8.1 sec
[2022-06-11 13:53:22,384][run.py][line:172][INFO] Epoch: 26, train_loss: 0.998, train_acc: 66.3, train_fscore: 63.41, valid_loss: 1.1, valid_acc: 62.76, valid_fscore: 60.14, test_loss: 1.0574, test_acc: 64.61, test_fscore: 61.11, time: 9.64 sec
[2022-06-11 13:53:32,060][run.py][line:172][INFO] Epoch: 27, train_loss: 0.8992, train_acc: 67.73, train_fscore: 64.99, valid_loss: 1.0991, valid_acc: 62.24, valid_fscore: 59.5, test_loss: 1.0441, test_acc: 63.63, test_fscore: 59.97, time: 9.68 sec
[2022-06-11 13:53:40,146][run.py][line:172][INFO] Epoch: 28, train_loss: 0.7967, train_acc: 68.48, train_fscore: 65.87, valid_loss: 1.0762, valid_acc: 63.67, valid_fscore: 61.36, test_loss: 1.0239, test_acc: 66.34, test_fscore: 63.05, time: 8.09 sec
[2022-06-11 13:53:43,543][run.py][line:172][INFO] Epoch: 29, train_loss: 0.8589, train_acc: 69.09, train_fscore: 67.24, valid_loss: 1.0559, valid_acc: 64.39, valid_fscore: 61.94, test_loss: 1.0387, test_acc: 65.47, test_fscore: 62.25, time: 3.4 sec
