[2022-06-10 20:26:59,131][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 20:26:59,132][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='EmoryNLP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0003, dropout=0.7, batch_size=32, epochs=60, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 20:27:09,818][run.py][line:172][INFO] Epoch: 1, train_loss: 1.7102, train_acc: 31.27, train_fscore: 18.3, valid_loss: 1.8042, valid_acc: 31.1, valid_fscore: 22.26, test_loss: 1.8972, test_acc: 32.83, test_fscore: 22.26, time: 3.92 sec
[2022-06-10 20:27:12,183][run.py][line:172][INFO] Epoch: 2, train_loss: 1.2853, train_acc: 52.47, train_fscore: 43.63, valid_loss: 1.8633, valid_acc: 40.33, valid_fscore: 32.21, test_loss: 1.8033, test_acc: 38.48, test_fscore: 30.14, time: 2.37 sec
[2022-06-10 20:27:14,598][run.py][line:172][INFO] Epoch: 3, train_loss: 1.1428, train_acc: 61.14, train_fscore: 52.56, valid_loss: 1.8031, valid_acc: 39.81, valid_fscore: 34.28, test_loss: 1.7962, test_acc: 40.44, test_fscore: 33.41, time: 2.41 sec
[2022-06-10 20:27:16,983][run.py][line:172][INFO] Epoch: 4, train_loss: 1.037, train_acc: 64.82, train_fscore: 57.1, valid_loss: 2.0028, valid_acc: 39.88, valid_fscore: 35.26, test_loss: 1.919, test_acc: 40.14, test_fscore: 34.28, time: 2.38 sec
[2022-06-10 20:27:18,959][run.py][line:172][INFO] Epoch: 5, train_loss: 0.9873, train_acc: 69.81, train_fscore: 66.04, valid_loss: 1.8228, valid_acc: 39.36, valid_fscore: 37.41, test_loss: 1.9283, test_acc: 40.06, test_fscore: 37.25, time: 1.98 sec
[2022-06-10 20:27:20,560][run.py][line:172][INFO] Epoch: 6, train_loss: 0.9347, train_acc: 72.52, train_fscore: 70.15, valid_loss: 1.9389, valid_acc: 40.62, valid_fscore: 38.43, test_loss: 1.9416, test_acc: 40.06, test_fscore: 36.91, time: 1.6 sec
[2022-06-10 20:27:22,173][run.py][line:172][INFO] Epoch: 7, train_loss: 0.907, train_acc: 73.01, train_fscore: 70.98, valid_loss: 1.963, valid_acc: 39.66, valid_fscore: 38.78, test_loss: 1.8663, test_acc: 38.86, test_fscore: 36.85, time: 1.61 sec
[2022-06-10 20:27:23,711][run.py][line:172][INFO] Epoch: 8, train_loss: 0.9052, train_acc: 73.12, train_fscore: 71.23, valid_loss: 2.0044, valid_acc: 41.37, valid_fscore: 39.55, test_loss: 1.9106, test_acc: 39.68, test_fscore: 36.83, time: 1.54 sec
[2022-06-10 20:27:25,299][run.py][line:172][INFO] Epoch: 9, train_loss: 0.8893, train_acc: 73.5, train_fscore: 71.48, valid_loss: 1.9605, valid_acc: 39.81, valid_fscore: 39.09, test_loss: 1.8554, test_acc: 39.31, test_fscore: 38.21, time: 1.59 sec
[2022-06-10 20:27:26,908][run.py][line:172][INFO] Epoch: 10, train_loss: 0.8704, train_acc: 73.79, train_fscore: 72.52, valid_loss: 2.2488, valid_acc: 40.18, valid_fscore: 38.91, test_loss: 2.0207, test_acc: 40.36, test_fscore: 38.39, time: 1.61 sec
[2022-06-10 20:27:28,463][run.py][line:172][INFO] Epoch: 11, train_loss: 0.8597, train_acc: 74.16, train_fscore: 72.78, valid_loss: 2.0425, valid_acc: 40.33, valid_fscore: 39.49, test_loss: 1.9842, test_acc: 40.29, test_fscore: 38.89, time: 1.55 sec
[2022-06-10 20:27:30,007][run.py][line:172][INFO] Epoch: 12, train_loss: 0.8559, train_acc: 74.49, train_fscore: 73.12, valid_loss: 1.9833, valid_acc: 38.99, valid_fscore: 38.77, test_loss: 1.9559, test_acc: 39.16, test_fscore: 38.48, time: 1.54 sec
[2022-06-10 20:27:31,454][run.py][line:172][INFO] Epoch: 13, train_loss: 0.8644, train_acc: 73.81, train_fscore: 72.55, valid_loss: 1.8426, valid_acc: 40.18, valid_fscore: 39.18, test_loss: 1.8964, test_acc: 39.98, test_fscore: 38.36, time: 1.45 sec
[2022-06-10 20:27:32,951][run.py][line:172][INFO] Epoch: 14, train_loss: 0.8472, train_acc: 74.64, train_fscore: 73.46, valid_loss: 2.0156, valid_acc: 40.03, valid_fscore: 38.72, test_loss: 1.8813, test_acc: 39.61, test_fscore: 37.6, time: 1.5 sec
[2022-06-10 20:27:34,551][run.py][line:172][INFO] Epoch: 15, train_loss: 0.8324, train_acc: 75.07, train_fscore: 74.04, valid_loss: 1.969, valid_acc: 39.43, valid_fscore: 39.01, test_loss: 1.96, test_acc: 39.61, test_fscore: 38.45, time: 1.6 sec
[2022-06-10 20:27:37,939][run.py][line:172][INFO] Epoch: 16, train_loss: 0.8075, train_acc: 75.51, train_fscore: 74.59, valid_loss: 2.1464, valid_acc: 38.62, valid_fscore: 37.83, test_loss: 2.0703, test_acc: 40.89, test_fscore: 39.43, time: 3.39 sec
