[2022-06-11 08:15:50,940][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 08:15:50,940][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='EmoryNLP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0006, dropout=0.3, batch_size=8, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 08:16:06,742][run.py][line:172][INFO] Epoch: 1, train_loss: 1.213, train_acc: 56.67, train_fscore: 50.28, valid_loss: 2.1483, valid_acc: 37.87, valid_fscore: 37.07, test_loss: 2.081, test_acc: 39.08, test_fscore: 37.48, time: 8.96 sec
[2022-06-11 08:16:11,253][run.py][line:172][INFO] Epoch: 2, train_loss: 0.9274, train_acc: 72.26, train_fscore: 70.23, valid_loss: 1.996, valid_acc: 40.25, valid_fscore: 38.02, test_loss: 1.934, test_acc: 39.61, test_fscore: 36.72, time: 4.51 sec
[2022-06-11 08:16:15,660][run.py][line:172][INFO] Epoch: 3, train_loss: 0.9121, train_acc: 72.57, train_fscore: 70.4, valid_loss: 2.085, valid_acc: 39.66, valid_fscore: 38.07, test_loss: 2.0843, test_acc: 40.06, test_fscore: 37.95, time: 4.41 sec
[2022-06-11 08:16:20,494][run.py][line:172][INFO] Epoch: 4, train_loss: 0.8956, train_acc: 73.16, train_fscore: 71.74, valid_loss: 2.1624, valid_acc: 37.28, valid_fscore: 37.74, test_loss: 2.0845, test_acc: 38.48, test_fscore: 37.65, time: 4.83 sec
[2022-06-11 08:16:25,878][run.py][line:172][INFO] Epoch: 5, train_loss: 0.8812, train_acc: 73.4, train_fscore: 71.55, valid_loss: 1.988, valid_acc: 39.51, valid_fscore: 38.05, test_loss: 2.0002, test_acc: 38.63, test_fscore: 36.21, time: 5.38 sec
[2022-06-11 08:16:31,131][run.py][line:172][INFO] Epoch: 6, train_loss: 0.8616, train_acc: 73.37, train_fscore: 72.12, valid_loss: 2.0132, valid_acc: 39.51, valid_fscore: 37.81, test_loss: 1.9837, test_acc: 38.78, test_fscore: 36.55, time: 5.25 sec
[2022-06-11 08:16:39,154][run.py][line:172][INFO] Epoch: 7, train_loss: 0.8513, train_acc: 74.19, train_fscore: 73.15, valid_loss: 2.0228, valid_acc: 39.29, valid_fscore: 39.3, test_loss: 1.9667, test_acc: 39.08, test_fscore: 38.42, time: 8.02 sec
[2022-06-11 08:16:46,909][run.py][line:172][INFO] Epoch: 8, train_loss: 0.8397, train_acc: 74.78, train_fscore: 74.03, valid_loss: 2.0548, valid_acc: 37.95, valid_fscore: 37.42, test_loss: 1.9757, test_acc: 38.78, test_fscore: 37.47, time: 7.75 sec
[2022-06-11 08:16:52,933][run.py][line:172][INFO] Epoch: 9, train_loss: 0.8149, train_acc: 75.15, train_fscore: 74.31, valid_loss: 2.2033, valid_acc: 38.76, valid_fscore: 38.27, test_loss: 2.1091, test_acc: 39.53, test_fscore: 38.05, time: 6.02 sec
[2022-06-11 08:16:58,054][run.py][line:172][INFO] Epoch: 10, train_loss: 0.79, train_acc: 76.08, train_fscore: 75.36, valid_loss: 2.0007, valid_acc: 39.51, valid_fscore: 38.21, test_loss: 1.9785, test_acc: 39.76, test_fscore: 37.71, time: 5.12 sec
[2022-06-11 08:17:02,804][run.py][line:172][INFO] Epoch: 11, train_loss: 0.7721, train_acc: 76.28, train_fscore: 75.6, valid_loss: 2.1731, valid_acc: 39.14, valid_fscore: 37.97, test_loss: 2.0838, test_acc: 40.14, test_fscore: 38.1, time: 4.75 sec
