[2022-06-10 18:55:16,439][run.py][line:117][INFO] start training on GPU 0!
[2022-06-10 18:55:16,440][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='EmoryNLP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0001, dropout=0.4, batch_size=32, epochs=100, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-10 18:55:28,651][run.py][line:172][INFO] Epoch: 1, train_loss: 1.8758, train_acc: 29.21, train_fscore: 15.01, valid_loss: 1.7403, valid_acc: 29.24, valid_fscore: 13.23, test_loss: 1.8304, test_acc: 26.28, test_fscore: 10.94, time: 4.88 sec
[2022-06-10 18:55:30,368][run.py][line:172][INFO] Epoch: 2, train_loss: 1.5146, train_acc: 37.9, train_fscore: 25.04, valid_loss: 1.8778, valid_acc: 31.32, valid_fscore: 22.4, test_loss: 1.8427, test_acc: 32.0, test_fscore: 21.96, time: 1.72 sec
[2022-06-10 18:55:32,169][run.py][line:172][INFO] Epoch: 3, train_loss: 1.2654, train_acc: 53.49, train_fscore: 43.88, valid_loss: 1.8371, valid_acc: 37.2, valid_fscore: 31.21, test_loss: 1.8398, test_acc: 34.56, test_fscore: 28.14, time: 1.8 sec
[2022-06-10 18:55:35,255][run.py][line:172][INFO] Epoch: 4, train_loss: 1.1287, train_acc: 59.74, train_fscore: 51.34, valid_loss: 1.9328, valid_acc: 40.25, valid_fscore: 34.8, test_loss: 1.8993, test_acc: 40.06, test_fscore: 33.12, time: 3.09 sec
[2022-06-10 18:55:39,592][run.py][line:172][INFO] Epoch: 5, train_loss: 1.036, train_acc: 65.01, train_fscore: 57.5, valid_loss: 1.7916, valid_acc: 40.92, valid_fscore: 35.35, test_loss: 1.9096, test_acc: 40.14, test_fscore: 33.7, time: 4.34 sec
[2022-06-10 18:55:42,929][run.py][line:172][INFO] Epoch: 6, train_loss: 0.983, train_acc: 67.94, train_fscore: 63.91, valid_loss: 1.9997, valid_acc: 39.96, valid_fscore: 37.81, test_loss: 1.9698, test_acc: 39.61, test_fscore: 37.05, time: 3.34 sec
[2022-06-10 18:55:47,368][run.py][line:172][INFO] Epoch: 7, train_loss: 0.938, train_acc: 71.84, train_fscore: 69.87, valid_loss: 2.0189, valid_acc: 37.8, valid_fscore: 37.35, test_loss: 1.899, test_acc: 38.7, test_fscore: 37.15, time: 4.44 sec
[2022-06-10 18:55:51,839][run.py][line:172][INFO] Epoch: 8, train_loss: 0.9077, train_acc: 72.76, train_fscore: 71.17, valid_loss: 2.0614, valid_acc: 40.03, valid_fscore: 38.72, test_loss: 1.9445, test_acc: 40.06, test_fscore: 38.11, time: 4.47 sec
[2022-06-10 18:55:55,446][run.py][line:172][INFO] Epoch: 9, train_loss: 0.8834, train_acc: 73.55, train_fscore: 71.97, valid_loss: 1.9801, valid_acc: 38.84, valid_fscore: 38.59, test_loss: 1.8875, test_acc: 38.78, test_fscore: 37.77, time: 3.61 sec
[2022-06-10 18:55:57,862][run.py][line:172][INFO] Epoch: 10, train_loss: 0.8621, train_acc: 73.74, train_fscore: 72.7, valid_loss: 2.1237, valid_acc: 40.25, valid_fscore: 38.89, test_loss: 1.9447, test_acc: 40.21, test_fscore: 38.27, time: 2.42 sec
[2022-06-10 18:55:59,997][run.py][line:172][INFO] Epoch: 11, train_loss: 0.858, train_acc: 74.03, train_fscore: 72.98, valid_loss: 1.9885, valid_acc: 39.36, valid_fscore: 38.47, test_loss: 1.9472, test_acc: 39.98, test_fscore: 38.7, time: 2.13 sec
[2022-06-10 18:56:01,879][run.py][line:172][INFO] Epoch: 12, train_loss: 0.8501, train_acc: 74.09, train_fscore: 73.0, valid_loss: 1.8837, valid_acc: 39.51, valid_fscore: 39.29, test_loss: 1.8644, test_acc: 39.01, test_fscore: 38.35, time: 1.88 sec
[2022-06-10 18:56:05,050][run.py][line:172][INFO] Epoch: 13, train_loss: 0.8535, train_acc: 74.06, train_fscore: 73.02, valid_loss: 1.8682, valid_acc: 40.4, valid_fscore: 39.8, test_loss: 1.9104, test_acc: 39.53, test_fscore: 38.44, time: 3.17 sec
[2022-06-10 18:56:09,254][run.py][line:172][INFO] Epoch: 14, train_loss: 0.8471, train_acc: 74.21, train_fscore: 73.35, valid_loss: 2.0607, valid_acc: 40.48, valid_fscore: 39.28, test_loss: 1.9294, test_acc: 40.36, test_fscore: 38.54, time: 4.2 sec
[2022-06-10 18:56:11,933][run.py][line:172][INFO] Epoch: 15, train_loss: 0.8413, train_acc: 74.59, train_fscore: 73.73, valid_loss: 1.9432, valid_acc: 39.66, valid_fscore: 39.55, test_loss: 1.9003, test_acc: 39.08, test_fscore: 38.4, time: 2.68 sec
[2022-06-10 18:56:15,299][run.py][line:172][INFO] Epoch: 16, train_loss: 0.8281, train_acc: 74.28, train_fscore: 73.51, valid_loss: 1.9597, valid_acc: 40.1, valid_fscore: 39.39, test_loss: 1.8896, test_acc: 39.53, test_fscore: 38.45, time: 3.37 sec
[2022-06-10 18:56:17,561][run.py][line:172][INFO] Epoch: 17, train_loss: 0.8255, train_acc: 74.76, train_fscore: 73.8, valid_loss: 1.9187, valid_acc: 39.81, valid_fscore: 39.48, test_loss: 1.9145, test_acc: 39.53, test_fscore: 38.53, time: 2.26 sec
[2022-06-10 18:56:19,577][run.py][line:172][INFO] Epoch: 18, train_loss: 0.8251, train_acc: 74.89, train_fscore: 73.97, valid_loss: 1.8362, valid_acc: 41.0, valid_fscore: 39.77, test_loss: 1.9573, test_acc: 39.16, test_fscore: 37.33, time: 2.02 sec
[2022-06-10 18:56:23,374][run.py][line:172][INFO] Epoch: 19, train_loss: 0.818, train_acc: 74.88, train_fscore: 74.1, valid_loss: 1.797, valid_acc: 39.58, valid_fscore: 39.01, test_loss: 1.8887, test_acc: 39.53, test_fscore: 38.33, time: 3.8 sec
[2022-06-10 18:56:27,771][run.py][line:172][INFO] Epoch: 20, train_loss: 0.8145, train_acc: 75.18, train_fscore: 74.37, valid_loss: 1.7611, valid_acc: 40.1, valid_fscore: 39.48, test_loss: 1.8882, test_acc: 38.33, test_fscore: 37.28, time: 4.4 sec
[2022-06-10 18:56:31,688][run.py][line:172][INFO] Epoch: 21, train_loss: 0.8109, train_acc: 75.18, train_fscore: 74.45, valid_loss: 1.9385, valid_acc: 39.43, valid_fscore: 38.83, test_loss: 1.9253, test_acc: 39.46, test_fscore: 38.3, time: 3.92 sec
[2022-06-10 18:56:33,575][run.py][line:172][INFO] Epoch: 22, train_loss: 0.8116, train_acc: 75.52, train_fscore: 74.82, valid_loss: 1.8201, valid_acc: 39.96, valid_fscore: 39.13, test_loss: 1.8831, test_acc: 38.93, test_fscore: 37.13, time: 1.89 sec
[2022-06-10 18:56:35,468][run.py][line:172][INFO] Epoch: 23, train_loss: 0.7946, train_acc: 75.52, train_fscore: 74.72, valid_loss: 2.0156, valid_acc: 39.66, valid_fscore: 39.1, test_loss: 1.9549, test_acc: 39.46, test_fscore: 38.23, time: 1.89 sec
[2022-06-10 18:56:37,508][run.py][line:172][INFO] Epoch: 24, train_loss: 0.7929, train_acc: 75.79, train_fscore: 75.07, valid_loss: 1.9887, valid_acc: 39.21, valid_fscore: 39.13, test_loss: 1.9237, test_acc: 39.16, test_fscore: 38.15, time: 2.04 sec
[2022-06-10 18:56:40,142][run.py][line:172][INFO] Epoch: 25, train_loss: 0.7939, train_acc: 75.86, train_fscore: 75.16, valid_loss: 2.084, valid_acc: 39.29, valid_fscore: 38.6, test_loss: 1.9744, test_acc: 39.53, test_fscore: 38.29, time: 2.63 sec
[2022-06-10 18:56:44,500][run.py][line:172][INFO] Epoch: 26, train_loss: 0.788, train_acc: 75.94, train_fscore: 75.29, valid_loss: 1.9143, valid_acc: 40.1, valid_fscore: 39.08, test_loss: 1.9458, test_acc: 39.16, test_fscore: 37.4, time: 4.36 sec
[2022-06-10 18:56:48,134][run.py][line:172][INFO] Epoch: 27, train_loss: 0.7826, train_acc: 76.34, train_fscore: 75.73, valid_loss: 1.9653, valid_acc: 39.96, valid_fscore: 38.99, test_loss: 1.9726, test_acc: 40.06, test_fscore: 38.46, time: 3.63 sec
[2022-06-10 18:56:50,113][run.py][line:172][INFO] Epoch: 28, train_loss: 0.7781, train_acc: 76.38, train_fscore: 75.76, valid_loss: 2.1455, valid_acc: 39.81, valid_fscore: 39.27, test_loss: 1.976, test_acc: 39.23, test_fscore: 38.06, time: 1.98 sec
