[2022-06-11 02:03:54,630][run.py][line:117][INFO] start training on GPU 0!
[2022-06-11 02:03:54,630][run.py][line:118][INFO] Namespace(bert_model_dir='', bert_tokenizer_dir='', bert_dim=1024, hidden_dim=300, gnn_hidden_dim=300, code_dim=192, feat_dim=1024, mlp_layers=2, gnn_layers=1, emb_dim=1024, attn_type='rgcn', no_rel_attn=False, max_sent_len=200, no_cuda=False, dataset_name='EmoryNLP', windowp=3, windowf=0, withvae=True, max_grad_norm=5.0, lr=0.0005, dropout=0.6, batch_size=16, epochs=50, tensorboard=False, nodal_att_type=None, cuda=True)
[2022-06-11 02:04:02,956][run.py][line:172][INFO] Epoch: 1, train_loss: 1.3866, train_acc: 46.88, train_fscore: 38.21, valid_loss: 2.0121, valid_acc: 39.51, valid_fscore: 32.94, test_loss: 2.0191, test_acc: 37.73, test_fscore: 30.2, time: 3.31 sec
[2022-06-11 02:04:06,231][run.py][line:172][INFO] Epoch: 2, train_loss: 1.0535, train_acc: 66.11, train_fscore: 60.65, valid_loss: 1.9766, valid_acc: 39.88, valid_fscore: 37.76, test_loss: 1.8974, test_acc: 40.06, test_fscore: 36.99, time: 3.27 sec
[2022-06-11 02:04:09,361][run.py][line:172][INFO] Epoch: 3, train_loss: 0.9549, train_acc: 71.89, train_fscore: 70.01, valid_loss: 1.9566, valid_acc: 39.51, valid_fscore: 38.63, test_loss: 1.9273, test_acc: 38.7, test_fscore: 37.12, time: 3.13 sec
[2022-06-11 02:04:12,398][run.py][line:172][INFO] Epoch: 4, train_loss: 0.9155, train_acc: 73.32, train_fscore: 71.76, valid_loss: 2.0401, valid_acc: 38.62, valid_fscore: 37.82, test_loss: 1.9827, test_acc: 39.53, test_fscore: 38.46, time: 3.04 sec
[2022-06-11 02:04:15,127][run.py][line:172][INFO] Epoch: 5, train_loss: 0.8888, train_acc: 73.67, train_fscore: 72.33, valid_loss: 2.0588, valid_acc: 40.1, valid_fscore: 39.16, test_loss: 2.1381, test_acc: 39.68, test_fscore: 38.22, time: 2.73 sec
[2022-06-11 02:04:18,314][run.py][line:172][INFO] Epoch: 6, train_loss: 0.8911, train_acc: 73.64, train_fscore: 72.65, valid_loss: 1.9184, valid_acc: 39.51, valid_fscore: 38.62, test_loss: 1.9277, test_acc: 39.31, test_fscore: 37.9, time: 3.19 sec
[2022-06-11 02:04:21,271][run.py][line:172][INFO] Epoch: 7, train_loss: 0.8748, train_acc: 73.88, train_fscore: 72.84, valid_loss: 1.9809, valid_acc: 38.84, valid_fscore: 39.08, test_loss: 1.9288, test_acc: 38.86, test_fscore: 38.32, time: 2.96 sec
[2022-06-11 02:04:24,281][run.py][line:172][INFO] Epoch: 8, train_loss: 0.8592, train_acc: 74.58, train_fscore: 73.75, valid_loss: 1.9382, valid_acc: 38.91, valid_fscore: 39.02, test_loss: 1.8403, test_acc: 39.31, test_fscore: 38.77, time: 3.01 sec
[2022-06-11 02:04:26,995][run.py][line:172][INFO] Epoch: 9, train_loss: 0.849, train_acc: 74.93, train_fscore: 73.92, valid_loss: 2.078, valid_acc: 38.99, valid_fscore: 39.21, test_loss: 1.9962, test_acc: 39.38, test_fscore: 38.44, time: 2.71 sec
[2022-06-11 02:04:29,399][run.py][line:172][INFO] Epoch: 10, train_loss: 0.8256, train_acc: 75.32, train_fscore: 74.5, valid_loss: 2.1393, valid_acc: 40.4, valid_fscore: 39.86, test_loss: 1.9702, test_acc: 39.53, test_fscore: 38.43, time: 2.4 sec
[2022-06-11 02:04:32,038][run.py][line:172][INFO] Epoch: 11, train_loss: 0.8011, train_acc: 76.06, train_fscore: 75.34, valid_loss: 2.3462, valid_acc: 39.58, valid_fscore: 38.68, test_loss: 2.2826, test_acc: 39.61, test_fscore: 37.84, time: 2.64 sec
[2022-06-11 02:04:35,994][run.py][line:172][INFO] Epoch: 12, train_loss: 0.7854, train_acc: 76.65, train_fscore: 75.9, valid_loss: 2.1279, valid_acc: 38.54, valid_fscore: 38.34, test_loss: 2.1133, test_acc: 39.31, test_fscore: 38.53, time: 3.96 sec
[2022-06-11 02:04:39,960][run.py][line:172][INFO] Epoch: 13, train_loss: 0.7771, train_acc: 76.66, train_fscore: 75.87, valid_loss: 1.9086, valid_acc: 39.88, valid_fscore: 39.24, test_loss: 1.9524, test_acc: 39.08, test_fscore: 37.75, time: 3.97 sec
[2022-06-11 02:04:42,856][run.py][line:172][INFO] Epoch: 14, train_loss: 0.7393, train_acc: 77.74, train_fscore: 77.16, valid_loss: 2.0723, valid_acc: 39.21, valid_fscore: 38.15, test_loss: 2.0004, test_acc: 40.21, test_fscore: 38.04, time: 2.9 sec
[2022-06-11 02:04:48,638][run.py][line:172][INFO] Epoch: 15, train_loss: 0.7327, train_acc: 77.78, train_fscore: 77.11, valid_loss: 2.2013, valid_acc: 38.47, valid_fscore: 38.05, test_loss: 2.1738, test_acc: 39.01, test_fscore: 37.94, time: 5.78 sec
[2022-06-11 02:04:52,934][run.py][line:172][INFO] Epoch: 16, train_loss: 0.6824, train_acc: 79.33, train_fscore: 78.82, valid_loss: 2.4302, valid_acc: 38.24, valid_fscore: 38.38, test_loss: 2.2857, test_acc: 39.83, test_fscore: 38.86, time: 4.3 sec
[2022-06-11 02:04:56,261][run.py][line:172][INFO] Epoch: 17, train_loss: 0.6628, train_acc: 79.5, train_fscore: 78.96, valid_loss: 2.3766, valid_acc: 37.95, valid_fscore: 37.98, test_loss: 2.3945, test_acc: 39.38, test_fscore: 38.72, time: 3.33 sec
[2022-06-11 02:04:59,508][run.py][line:172][INFO] Epoch: 18, train_loss: 0.6269, train_acc: 80.96, train_fscore: 80.5, valid_loss: 2.4015, valid_acc: 37.57, valid_fscore: 37.78, test_loss: 2.4105, test_acc: 37.8, test_fscore: 36.94, time: 3.25 sec
[2022-06-11 02:05:02,629][run.py][line:172][INFO] Epoch: 19, train_loss: 0.5944, train_acc: 81.42, train_fscore: 81.02, valid_loss: 2.5497, valid_acc: 38.17, valid_fscore: 38.26, test_loss: 2.5602, test_acc: 38.93, test_fscore: 38.28, time: 3.12 sec
[2022-06-11 02:05:08,163][run.py][line:172][INFO] Epoch: 20, train_loss: 0.5764, train_acc: 82.08, train_fscore: 81.71, valid_loss: 2.52, valid_acc: 37.13, valid_fscore: 36.32, test_loss: 2.5161, test_acc: 39.46, test_fscore: 37.39, time: 5.53 sec
[2022-06-11 02:05:12,441][run.py][line:172][INFO] Epoch: 21, train_loss: 0.5406, train_acc: 83.28, train_fscore: 82.95, valid_loss: 2.7687, valid_acc: 36.98, valid_fscore: 36.75, test_loss: 2.7831, test_acc: 39.23, test_fscore: 37.98, time: 4.28 sec
[2022-06-11 02:05:16,045][run.py][line:172][INFO] Epoch: 22, train_loss: 0.5181, train_acc: 84.16, train_fscore: 83.89, valid_loss: 2.6651, valid_acc: 37.13, valid_fscore: 36.71, test_loss: 2.7026, test_acc: 38.18, test_fscore: 36.73, time: 3.6 sec
[2022-06-11 02:05:19,364][run.py][line:172][INFO] Epoch: 23, train_loss: 0.4849, train_acc: 85.08, train_fscore: 84.82, valid_loss: 2.9854, valid_acc: 36.53, valid_fscore: 36.42, test_loss: 2.7716, test_acc: 38.63, test_fscore: 37.74, time: 3.32 sec
[2022-06-11 02:05:22,158][run.py][line:172][INFO] Epoch: 24, train_loss: 0.4504, train_acc: 86.11, train_fscore: 85.87, valid_loss: 3.5595, valid_acc: 37.95, valid_fscore: 37.35, test_loss: 3.4179, test_acc: 38.93, test_fscore: 37.21, time: 2.79 sec
[2022-06-11 02:05:27,213][run.py][line:172][INFO] Epoch: 25, train_loss: 0.4404, train_acc: 86.18, train_fscore: 85.96, valid_loss: 3.2211, valid_acc: 36.53, valid_fscore: 36.9, test_loss: 3.1851, test_acc: 38.03, test_fscore: 37.61, time: 5.06 sec
[2022-06-11 02:05:32,715][run.py][line:172][INFO] Epoch: 26, train_loss: 0.4189, train_acc: 86.88, train_fscore: 86.7, valid_loss: 3.4132, valid_acc: 35.49, valid_fscore: 35.93, test_loss: 3.4775, test_acc: 37.42, test_fscore: 36.81, time: 5.5 sec
[2022-06-11 02:05:38,954][run.py][line:172][INFO] Epoch: 27, train_loss: 0.3899, train_acc: 88.02, train_fscore: 87.87, valid_loss: 3.2709, valid_acc: 37.05, valid_fscore: 37.05, test_loss: 3.2046, test_acc: 38.1, test_fscore: 36.99, time: 6.24 sec
[2022-06-11 02:05:44,866][run.py][line:172][INFO] Epoch: 28, train_loss: 0.3618, train_acc: 88.91, train_fscore: 88.77, valid_loss: 3.9549, valid_acc: 37.28, valid_fscore: 37.39, test_loss: 3.695, test_acc: 38.03, test_fscore: 37.34, time: 5.91 sec
[2022-06-11 02:05:50,822][run.py][line:172][INFO] Epoch: 29, train_loss: 0.3307, train_acc: 89.96, train_fscore: 89.86, valid_loss: 3.2907, valid_acc: 36.9, valid_fscore: 37.07, test_loss: 3.3466, test_acc: 37.2, test_fscore: 36.35, time: 5.96 sec
[2022-06-11 02:05:56,553][run.py][line:172][INFO] Epoch: 30, train_loss: 0.3192, train_acc: 90.04, train_fscore: 89.96, valid_loss: 3.6234, valid_acc: 37.57, valid_fscore: 36.71, test_loss: 3.5607, test_acc: 37.95, test_fscore: 36.05, time: 5.73 sec
[2022-06-11 02:05:59,599][run.py][line:172][INFO] Epoch: 31, train_loss: 0.3208, train_acc: 90.56, train_fscore: 90.48, valid_loss: 4.0098, valid_acc: 38.39, valid_fscore: 38.0, test_loss: 3.983, test_acc: 37.73, test_fscore: 36.3, time: 3.05 sec
[2022-06-11 02:06:01,950][run.py][line:172][INFO] Epoch: 32, train_loss: 0.2795, train_acc: 91.42, train_fscore: 91.36, valid_loss: 3.9427, valid_acc: 36.68, valid_fscore: 36.84, test_loss: 3.9463, test_acc: 37.27, test_fscore: 36.38, time: 2.35 sec
[2022-06-11 02:06:04,369][run.py][line:172][INFO] Epoch: 33, train_loss: 0.274, train_acc: 91.59, train_fscore: 91.54, valid_loss: 3.7418, valid_acc: 36.38, valid_fscore: 37.21, test_loss: 3.8433, test_acc: 37.58, test_fscore: 37.38, time: 2.42 sec
[2022-06-11 02:06:06,971][run.py][line:172][INFO] Epoch: 34, train_loss: 0.2695, train_acc: 91.47, train_fscore: 91.41, valid_loss: 3.9037, valid_acc: 36.53, valid_fscore: 36.28, test_loss: 4.0505, test_acc: 37.73, test_fscore: 36.74, time: 2.6 sec
[2022-06-11 02:06:09,732][run.py][line:172][INFO] Epoch: 35, train_loss: 0.2566, train_acc: 92.12, train_fscore: 92.07, valid_loss: 4.211, valid_acc: 37.05, valid_fscore: 37.4, test_loss: 4.2382, test_acc: 37.12, test_fscore: 36.62, time: 2.76 sec
[2022-06-11 02:06:12,231][run.py][line:172][INFO] Epoch: 36, train_loss: 0.231, train_acc: 93.11, train_fscore: 93.08, valid_loss: 4.5874, valid_acc: 37.72, valid_fscore: 37.91, test_loss: 4.4991, test_acc: 38.1, test_fscore: 37.29, time: 2.5 sec
[2022-06-11 02:06:14,862][run.py][line:172][INFO] Epoch: 37, train_loss: 0.2191, train_acc: 93.17, train_fscore: 93.14, valid_loss: 4.4281, valid_acc: 37.28, valid_fscore: 37.67, test_loss: 4.6356, test_acc: 37.58, test_fscore: 37.01, time: 2.63 sec
